Filter: related-concept
Blocker: overlap_3
K: 5
Time: 8.431977033615112 seconds
Recall: 0.8728923476005188

(1, 'uniswap_v3_pool_USDC_ETH_005', ['uniswap', 'biswap', '1swap', 'jswap', 'kswap'], 'uniswap')
(1, 'bitfinex Polkadot cold wallet', ['bitfinex', 'bitcom', 'wallex', 'dovewallet', 'bitx'], 'bitfinex')
(1, 'synthetix_TokenStatesDOT', ['synthetix', 'synthetify', 'fluidtokens', 'xensa', 'thena'], 'synthetix')
(1, 'synthetix_ProxysXMR', ['synthetix', 'synthetify', 'thena', 'thetaswap', 'oxygen'], 'synthetix')
(1, 'maker_MCD_CLIP_UNIV2UNIETH_A', ['maker', 'stake1', 'unilend', 'cakedao', 'stakedao'], 'maker')
(1, 'harvestfinance_WETH-USDC-LP Vault', ['harvestfinance', 'sfinance', 'x7finance', 'xyfinance', 'veefinance'], 'harvestfinance')
(1, 'Bilaxy 1', ['bilaxy', 'beaxy', 'galaxygoogledao', 'becoswap', 'nicehash'], 'bilaxy')
(0, 'aave_variableDebtTokenAddress-aAmmUniDAIWETH', ['ssap', 'fluidtokens', 'qidao', 'larix', 'nidhidao'], 'aave')
(1, 'aave_aUSDC', ['agave', 'morphoaave', 'aave', 'unusdao', 'usdfilending'], 'aave')
(1, 'vesper_VUSDC-strategy-aave', ['vesper', 'nerve', 'agave', 'piratedao', 'strike'], 'vesper')
(1, 'synthetix_SynthiAAVE', ['synthetix', 'synthetify', 'thena', 'agave', 'thetaswap'], 'synthetix')
(1, 'synthetix_ProxysREN', ['synthetix', 'synthetify', 'varen', 'thena', 'ren'], 'synthetix')
(1, 'badger_teamVesting', ['badger', 'dgex', 'daomaker', '1beam', 'fringe'], 'badger')
(1, 'CoinHako.com', ['coin', 'coinhako', '1coin', 'fcoin', 'coinxtrader'], 'coinhako')
(1, 'aave_variableDebtTokenAddress-aAmmDAI', ['ssap', 'fluidtokens', 'agave', 'larix', 'aave'], 'aave')
(1, 'synthetix_SynthsLTC', ['synthetix', 'synthetify', 'thena', 'thetaswap', 'metronome'], 'synthetix')
(0, 'aave_stableDebtTokenAddress - aWETH', ['agave', 'fluidtokens', 'veritabledao', 'stake1', 'fortressloans'], 'aave')
(1, 'Compound Augur', ['compound', 'augur', 'revert', 'dogecompounder', 'morphoaave'], 'compound')
(1, 'instadapp_AAVE-STAKE-A', ['instadapp', 'stake1', 'aada', 'stakedao', 'adao'], 'instadapp')
(0, 'Kucoin Shares (KCS)', ['coin', 'coinw', '1coincom', 'fcoin', 'dcoin'], 'kucoin')
(1, 'curvefinance_Ownership-Agent', ['curve', 'sfinance', 'nerve', 'x7finance', 'reffinance'], 'curve')
(1, 'Huobi 28', ['huobi', 'huobijapan', 'huobikorea', 'yobit', 'aprobit'], 'huobi')
(1, 'compound_GovernorAlpha', ['compound', 'morphoaave', 'agora', 'governordao', 'alphabaymarket'], 'compound')
(1, 'harvestfinance_YFII Pool', ['harvestfinance', 'sfinance', 'x7finance', 'xyfinance', 'apefi'], 'harvestfinance')
(1, 'CoinW 4', ['coinw', 'coin', '1coin', 'coinxtrader', '1coincom'], 'coinw')
(1, 'aave_aDAI', ['adao', 'aada', 'aave', 'morphoaave', 'radao'], 'aave')
(1, 'sushiswap_SushiV2Router02', ['sushiswap', 'biswap', 'jswap', '1swap', 'hswap'], 'sushiswap')
(1, 'uniswap_ProxyAdmin', ['uniswap', 'swapp', 'miniswap', 'biswap', 'swappi'], 'uniswap')
(1, 'uniswap_UniswapV2ETHUSDTUNIPool', ['uniswap', 'biswap', 'swapp', 'fourswap', '1swap'], 'uniswap')
(0, 'Slushpool', ['slushpoolcom', 'dpool', 'arkpool', 'aaopool', 'batpool'], 'braiins')
(0, 'Okminer', ['asicminer', 'gbminers', 'kncminercom', 'polminepl', 'bitmintercom'], 'okminer')
(1, 'uniswap_NonfungibleTokenPositionDescriptor', ['uniswap', 'biswap', 'fourswap', 'kswap', 'swapp'], 'uniswap')
(1, 'instadapp_COMPOUND-A', ['compound', 'instadapp', 'adao', 'aada', 'citadao'], 'instadapp')
(0, '0x_OrderValidator-v4', ['vapordex', 'qidao', 'nerve', 'alligator', 'atodex'], '0x')
(1, 'synthetix_LiquidatorRewards', ['synthetix', 'synthetify', 'freeliquid', 'liquidswap', 'squiddao'], 'synthetix')
(1, 'dydx_UsdcPriceOracle42', ['dydx', 'oracleswap', 'agora', 'obric', 'civfund'], 'dydx')
(1, 'synthetix_TokenStatesOIL', ['synthetix', 'synthetify', 'fluidtokens', 'thena', 'xensa'], 'synthetix')
(1, '50btc', ['50btccom', 'btccom', 'btccpool', 'btcnuggets', 'viabtc'], '50btccom')
(1, 'Kraken 13', ['kraken', 'birake', 'cakedao', 'lakebtc', 'latoken'], 'kraken')
(1, 'curvefinance_LinkUSD-StableSwapLinkUSD', ['kuswap', 'curve', 'sfinance', 'kswap', 'swapr'], 'curve')
(1, 'maker_PIP_PAXUSD', ['maker', 'stake1', 'daomaker', 'cakedao', 'unusdao'], 'maker')
(1, 'badger_StakingRewards', ['stake1', 'dgex', 'badger', 'nest', 'wingriders'], 'badger')
(1, 'bitfinex POLIS hot wallet', ['bitcom', 'bitfinex', 'wallex', 'dovewallet', 'bitfex'], 'bitfinex')
(1, 'Coinimal.com', ['coin', 'koinim', 'dcoin', 'coinw', 'bitpanda'], 'bitpanda')
(1, 'curvefinance_ankrETH-CurveTokenV3', ['curve', 'sfinance', 'x7finance', 'kuufinance', 'ginfinance'], 'curve')
(0, '1inch_LimitOrderProtocolV3', ['feiprotocol', 'protofi', 'unifiprotocol', 'apexpro', 'derifyprotocol'], '1inch')
(1, 'instadapp_InstaMasterProxy137', ['instadapp', 'aada', 'adao', 'citadao', 'masterxchange'], 'instadapp')
(1, 'maker_PIP_BAT', ['maker', 'daomaker', 'stake1', 'cakedao', 'stakedao'], 'maker')
(1, 'synthetix_SynthiTRX', ['synthetix', 'synthetify', 'thena', 'thetaswap', 'metronome'], 'synthetix')
(1, 'deribit reserves', ['deribit', 'bitcom', 'bitzcom', 'bitx', 'independentreserve'], 'deribit')
(1, 'synthetix_ProxysETH', ['synthetix', 'synthetify', 'thena', 'thetaswap', 'oxygen'], 'synthetix')
(1, 'barnbridge_EPool Helper', ['barnbridge', 'debridge', 'bridgekek', 'allbridge', 'wanbridge'], 'barnbridge')
(1, 'curvefinance_BUSD-LiquidityGauge', ['liquidityfinance', 'curve', 'sfinance', 'x7finance', 'reffinance'], 'curve')
(1, 'curvefinance_SynthBurner', ['curve', 'sfinance', 'nerve', 'x7finance', 'ginfinance'], 'curve')
(1, 'synthetix_ExchangeRates', ['xexchange', 'synthetix', 'vexchange', '0exchange', 'jexchange'], 'synthetix')
(1, 'harvestfinance_RENBTC Vault', ['harvestfinance', 'sfinance', 'xyfinance', 'x7finance', 'agsfinance'], 'harvestfinance')
(1, 'aave_variableDebtTokenAddress - aZRX', ['larix', 'fluidtokens', 'agave', 'fortressloans', 'aave'], 'aave')
(1, 'Bitstamp: Contract 1', ['bitcom', 'bitstamp', 'bitso', 'bitsten', 'cubits'], 'bitstamp')
(1, 'Poloniex.com', ['poloniex', 'mpexco', 'bitoexcom', 'excoino', 'zbcom'], 'poloniex')
(0, 'ENS: Wallet 1', ['ens', 'wallex', 'dovewallet', 'thorwallet', 'ambirewallet'], 'ethereumfoundation')
(1, 'vesper_vBetaUSDC-feeWhiteList', ['vesper', 'vitex', 'nerve', 'heliswap', 'swerve'], 'vesper')
(1, 'synthetix_SynthiBTC', ['synthetix', 'synthetify', 'wbtc', 'hbtc', 'tbtc'], 'synthetix')
(1, 'Btcguild.com', ['btcguildcom', 'btccom', '50btccom', 'viabtc', 'btccpool'], 'btcguildcom')
(1, 'maker_MCD_DAI', ['maker', 'daomaker', 'stake1', 'benddao', 'cakedao'], 'maker')
(1, 'Korbit.co.kr', ['korbit', 'bitcom', 'bitci', 'bitx', 'hanbitco'], 'korbit')
(1, 'curvefinance_PAX-LiquidityGauge', ['liquidityfinance', 'curve', 'sfinance', 'x7finance', 'ginfinance'], 'curve')
(1, 'BitcoinFog', ['coin', 'bitcoinfog', 'bitcoin24', 'fcoin', 'moonbitcoin'], 'bitcoinfog')
(0, 'nexus_Governance', ['nex', 'algoliquidgovernance', 'sfinance', 'xyfinance', 'x7finance'], 'nexus')
(1, 'HappyCoins.com', ['coin', 'happycoins', 'coinse', 'coinscoth', '1coin'], 'happycoins')
(1, 'synthetix_TokenStatesTRX', ['synthetix', 'synthetify', 'fluidtokens', 'thena', 'xensa'], 'synthetix')
(1, 'bitfinex Bitcoin SV hot wallet', ['bitfinex', 'bitcom', 'coin', 'coinex', 'wallex'], 'bitfinex')
(0, 'fei_Chainlink FEI-ETH', ['multichain', 'oklink', 'sifchain', 'chainport', 'relaychain'], 'feiprotocol')
(1, 'maker_PROXY_FACTORY', ['maker', 'stake1', 'oxygen', 'torches', 'cakedao'], 'maker')
(1, 'Telco 214', ['telco214', 'slushpoolcom', 'antpoolcom', 'f2pool', 'arkpool'], 'telco214')
(1, 'synthetix_SynthiCEX', ['synthetix', 'synthetify', 'ethichub', 'thena', 'thetaswap'], 'synthetix')
(1, 'maker_MCD_JOIN_UNIV2ETHUSDT_A', ['maker', 'coin', 'tether', 'fcoin', 'stake1'], 'maker')
(1, 'bitfinex IOTA hot wallet', ['bitcom', 'bitfinex', 'wallex', 'dovewallet', 'bitzcom'], 'bitfinex')
(1, 'SecureVPN.to', ['securevpnto', 'securedao', 'vircurex', 'bitcurex', 'securofinance'], 'securevpnto')
(1, 'Poloniex: MANA', ['poloniex', 'polyx', 'mmfinance', 'oolongswap', 'maicoin'], 'poloniex')
(1, 'bitfinex NEO cold wallet', ['bitfinex', 'bitcom', 'wallex', 'dovewallet', 'bitzcom'], 'bitfinex')
(0, 'aave_stableDebtTokenAddress - aUSDC', ['agave', 'fluidtokens', 'veritabledao', 'stake1', 'vesper'], 'aave')
(0, 'aave_arc_LendingRateOracle', ['klend', 'atlendis', 'lendingpond', 'solend', '0xlend'], 'aave')
(1, 'compound_Configurator', ['compound', 'bitbondcom', 'morphoaave', 'cryptonatorcom', 'btcguildcom'], 'compound')
(1, 'HooToken (HOO)', ['hoo', 'latoken', 'tokenomy', 'tokenize', 'tokencan'], 'hoo')
(1, 'Bitfury', ['bitfuryorg', 'deepbitnet', 'bitclubnetwork', 'bitcoincom', 'bitmintercom'], 'bitfuryorg')
(0, 'aave_variableDebtTokenAddress-aAmmBptWBTCWETH', ['ssap', 'larix', 'agave', 'fluidtokens', 'btctcom'], 'aave')
(1, 'CoinPayments.net', ['coin', 'coinpaymentsnet', 'coinxtrader', 'fcoin', '1coincom'], 'coinpaymentsnet')
(0, 'nexus_Pool2', ['nex', 'nexus', 'annex', 'clearpool', 'powerpoolfinance'], 'nexusprotocol')
(1, 'Binance 19', ['binance', 'cougarswap', 'mmfinance', 'knightswap', 'algebrafinance'], 'binance')
(1, 'aave_variableDebtTokenAddress - aUNI', ['fluidtokens', 'agave', 'larix', 'fortressloans', 'aave'], 'aave')
(1, 'instadapp_1INCH-A', ['instadapp', 'aada', 'adao', 'citadao', 'radao'], 'instadapp')
(0, 'ShapeShift 4', ['yapeswap', 'busha', 'upliftdao', 'apedao', 'apeswap'], 'shapeshift')
(1, 'BitPay.com', ['bitpaycom', 'bitcom', 'bitzcom', 'bitznetwork', 'bitx'], 'bitpaycom')
(1, 'curvefinance_RSV-StableSwapRSV', ['swapr', 'curve', 'sfinance', 'cswap', 'jswap'], 'curve')
(1, 'harvestfinance_fCRV-HUSD', ['harvestfinance', 'sfinance', 'x7finance', 'xyfinance', 'soyfinance'], 'harvestfinance')
(1, 'maker_GET_CDPS', ['maker', 'daomaker', 'stake1', 'cakedao', 'stakedao'], 'maker')
(1, 'Coinhako: Warm Wallet', ['coinhako', 'coin', 'wallex', 'dcoin', 'fcoin'], 'coinhako')
(1, 'dydx_PolynomialInterestSetter42', ['dydx', 'everestdao', 'axial', 'baguette', 'metapoly'], 'dydx')
(0, 'Bitpanda Ecosystem Token (BEST)', ['bitcom', 'marsecosystem', 'latoken', 'bitznetwork', 'bitx'], 'bitpanda')
(1, 'maker_MCD_CLIP_CALC_UNIV2LINKETH_A', ['maker', 'oklink', 'stake1', 'market', 'cakedao'], 'maker')
(1, 'BTC-Alpha Exchange', ['btcalpha', 'xexchange', 'btcexchange', 'xenaexchange', 'kuna'], 'btcalpha')
(1, 'Binance 20', ['binance', 'cougarswap', 'mmfinance', 'knightswap', 'algebrafinance'], 'binance')
(0, 'aave_stableDebtTokenAddress - aMANA', ['agave', 'fluidtokens', 'veritabledao', 'fortressloans', 'yupana'], 'aave')
(1, 'binance reserve wallets BUSD', ['dovewallet', 'wallex', 'curve', 'binance', 'reffinance'], 'binance')
(0, '0x_DevUtils-v3', ['xdefi', '0xdao', 'zilswap', 'evolutionmarket', 'rhinofi'], '0x')
(1, 'dydx_DaiPriceOracle1', ['dydx', 'oracleswap', '0xdao', 'yfdai', 'agora'], 'dydx')
(1, 'nexus_ProposalCategory', ['nex', 'annex', 'agora', 'vigor', 'nexus'], 'nexus')
(1, 'harvestfinance_PYLON:FARM', ['harvestfinance', 'sfinance', 'xyfinance', 'x7finance', 'dexfinance'], 'harvestfinance')
(1, 'PandoraOpenMarket', ['market', 'pandora', 'pandoraopenmarket', 'exmarkets', 'agoramarket'], 'pandoraopenmarket')
(1, 'aave_variableDebtTokenAddress - aBAL', ['larix', 'agave', 'fluidtokens', 'fortressloans', 'aave'], 'aave')
(1, 'badger_BadgerTree', ['badger', 'dgex', 'hodltree', 'sentre', 'metastreet'], 'badger')
(1, 'compound_PriceData', ['compound', 'ice-dicecom', 'morphoaave', 'vedao', 'dadicecom'], 'compound')
(1, 'Coinbase 5', ['coinbase', 'coin', 'coinxtrader', 'fcoin', '1coin'], 'coinbase')
(1, 'huobi reserve wallets LTC', ['huobi', 'dovewallet', 'wallex', 'huobijapan', 'huobikorea'], 'huobi')
(1, 'BitMartToken (BMC)', ['bitcom', 'bitmart', 'bitme', 'bitmain', 'latoken'], 'bitmart')
(1, 'compound_Compoundv3Admin', ['compound', 'morphoaave', 'bitbondcom', 'admiralcoincom', 'btcguildcom'], 'compound')
(1, 'synthetix_StakingRewardssTSLABalancer', ['synthetix', 'synthetify', 'balancer', 'pala', 'stake1'], 'synthetix')
(1, 'barnbridge_bb_aUSDT (Aave)', ['barnbridge', 'debridge', 'bridgekek', 'allbridge', 'dgex'], 'barnbridge')
(1, 'synthetix_ProxysFB', ['synthetix', 'synthetify', 'thena', 'thetaswap', 'oxygen'], 'synthetix')
(1, 'BlockTrades.us', ['blocktrades', 'tradeio', 'localtrade', 'dextrade', 'therocktrading'], 'blocktrades')
(1, 'Huobi 17', ['huobi', 'huobijapan', 'huobikorea', 'yobit', 'aprobit'], 'huobi')
(1, 'maker_MCD_CLIP_CALC_UNIV2WBTCETH_A', ['maker', 'stake1', 'btctcom', 'cakedao', 'unilend'], 'maker')
(0, 'kucoin USDT reserves', ['coin', 'coinw', '1coin', 'fcoin', 'coinxtrader'], 'kucoin')
(1, 'ABCC Token (AT)', ['abcc', 'latoken', 'tokencan', 'tokenize', 'tokenomy'], 'abcc')
(0, 'aave_rwa_PermissionedLendingPoolAddressProviderRegistry', ['klend', 'solend', '0xlend', 'atlendis', 'lendingpond'], 'aave')
(1, 'renvm_BasicAdapter', ['ren', 'adao', 'aada', 'orcadao', 'radao'], 'ren')
(1, 'compound_cWBTC', ['compound', 'morphoaave', 'btctcom', '50btccom', 'btcjamcom'], 'compound')
(1, 'synthetix_CircuitBreaker', ['synthetix', 'synthetify', 'thena', 'maker', 'thetaswap'], 'synthetix')
(1, 'Bitkub Hot Wallet 1', ['bitkub', 'bitcom', 'wallex', 'dovewallet', 'bitzcom'], 'bitkub')
(0, 'Poolin', ['dpool', 'arkpool', 'emcdpool', 'marapool', 'terrapool'], 'poolin')
(1, 'Kraken 10', ['kraken', 'birake', 'cakedao', 'lakebtc', 'latoken'], 'kraken')
(1, 'harvestfinance_DAI Pool', ['harvestfinance', 'sfinance', 'xyfinance', 'x7finance', 'opxfinance'], 'harvestfinance')
(1, 'badger_daoProxyAdmin', ['badger', 'enterdao', 'maker', 'dgex', 'adao'], 'badger')
(1, 'synthetix_RewardEscrow', ['synthetix', 'synthetify', 'wardenswap', 'thena', 'thetaswap'], 'synthetix')
(1, 'synthetix_VirtualSynthMastercopy', ['synthetix', 'synthetify', 'masterxchange', 'thena', 'thetaswap'], 'synthetix')
(1, 'Binance 26', ['binance', 'cougarswap', 'mmfinance', 'knightswap', 'algebrafinance'], 'binance')
(1, 'Bitcoin-24.com', ['bitcom', 'coin', 'bitcoin24', 'bitcoinde', 'coinxtrader'], 'bitcoin24')
(1, 'synthetix_AddressResolver', ['synthetix', 'synthetify', 'evolve', 'verse', 'thena'], 'synthetix')
(1, 'harvestfinance_fRENBTC', ['harvestfinance', 'sfinance', 'xyfinance', 'x7finance', 'dfxfinance'], 'harvestfinance')
(1, 'ChBtc.com', ['chbtc', 'btcc', 'haobtccom', '50btccom', 'btce'], 'chbtc')
(1, 'Huobi Token', ['huobi', 'xtoken', 'latoken', 'tokencan', 'tokenomy'], 'huobi')
(1, 'Poloniex: USDC', ['poloniex', 'polyx', 'oolongswap', 'polyzap', 'graviex'], 'poloniex')
(1, 'maker_MCD_CLIP_CALC_RENBTC_A', ['maker', 'ren', 'scream', 'stake1', 'credix'], 'maker')
(1, 'synthetix_ProxysJPY', ['synthetix', 'synthetify', 'thena', 'thetaswap', 'oxygen'], 'synthetix')
(0, 'aave_variableDebtTokenAddress-aAmmUniRENWETH', ['ssap', 'larix', 'ren', 'agave', 'fluidtokens'], 'aave')
(1, 'synthetix_ProxyERC20', ['synthetix', 'synthetify', 'thena', 'thetaswap', 'oxygen'], 'synthetix')
(1, 'synthetix_SynthsBTC', ['synthetix', 'synthetify', 'hbtc', 'tbtc', 'wbtc'], 'synthetix')
(1, 'BTCJam.com', ['btcjamcom', 'hbtc', 'btce', 'wbtc', 'btcc'], 'btcjamcom')
(1, 'vesper_VVSP-feeWhiteList', ['vesper', 'vitex', 'nerve', 'heliswap', 'perp88'], 'vesper')
(0, 'ULTIMUS POOL', ['dpool', 'emcdpool', 'arkpool', 'aaopool', 'batpool'], 'ultimus')
(1, 'instadapp_polygon-v2-InstaDefaultImplementation', ['instadapp', 'aada', 'adao', 'citadao', 'bastion'], 'instadapp')
(1, 'dydx_LimitOrders1', ['dydx', 'vapordex', 'verse', 'primitive', 'infinitorr'], 'dydx')
