Filter: related-concept
Blocker: bm25_3
K: 10
Time: 1.7076866626739502 seconds
Recall: 0.9442282749675746

(1, 'uniswap_v3_pool_USDC_ETH_005', ['uniswap', 'miniswap', 'mooniswap', 'biswap', 'emiswap', 'ethwswap', 'jediswap', 'yumiswap', 'makiswap', 'heliswap'], 'uniswap')
(1, 'curvefinance_USDT-DepositUSDT', ['tether', 'curve', 'plutusdao', 'invictusdao', 'positionexchange', 'esdtmarket', 'unusdao', 'harvestfinance', 'dappaccountdao', 'cerberusdao'], 'curve')
(1, 'maker_MCD_CLIP_CALC_YFI_A', ['maker', 'daomaker', 'fiatdao', 'changetipcom', 'bitclixcom', 'stake1', 'cakedao', 'brawkercom', 'admiralcoincom', 'stakedao'], 'maker')
(1, 'harvestfinance_BASED/sUSD:FARM', ['harvestfinance', 'nest', 'kebabfinance', 'curve', 'pegasusfinance', 'usdfilending', 'loanbasecom', 'lodestarfinance', 'autosharkfinance', 'sfinance'], 'harvestfinance')
(1, 'Huobi 9', ['huobi', 'huobikorea', 'huobijapan', 'yobit', 'aprobit', 'nobitex', 'probit', 'robiniaswap', 'bitbay', 'bitcoinde'], 'huobi')
(1, 'badger_harvest.renCrv', ['badger', 'harvestfinance', 'metastreet', 'openledgerio', 'ren', 'varen', 'adastrabridge', 'nerve', 'bencufi', 'swerve'], 'harvestfinance')
(1, 'Bit-x.com', ['bitx', 'bitoexcom', 'bitclixcom', 'faucetboxcom', 'mpexco', 'excoino', 'bitnzcom', 'bitpaycom', 'bitinka', 'bitbondcom'], 'bitx')
(1, 'synthetix_SynthsGBP', ['synthetix', 'synthetify', 'metronome', 'pantherswap', 'synapse', 'thetaswap', 'synfuturesv1', 'zigzag', 'minipantherdao', 'arthswap'], 'synthetix')
(1, 'synthetix_SynthiOIL', ['synthetix', 'synthetify', 'metronome', 'pantherswap', 'synapse', 'thetaswap', 'synfuturesv1', 'zigzag', 'minipantherdao', 'ethichub'], 'synthetix')
(1, 'Binance: BGBP Token', ['latoken', 'tokenomy', 'tokencan', 'tokenize', 'binance', 'bingbon', 'dexitfinanceswap', 'polycatfinance', 'planetfinance', 'tokok'], 'binance')
(0, '0x_ExchangeProxyTransformerDeployer-v4', ['xexchange', '0exchange', 'jexchange', 'vexchange', 'dinoexchange', 'oniexchange', 'auxexchange', 'mimo', 'stepexchange', 'btcexchangero'], '0x')
(1, 'FYBSG.com', ['fybsg', 'fybse', 'zg', 'cloudhashingcom', 'strongcoincom-fee', 'genesis-miningcom', 'zbcom', '796', 'comkort', 'btctcom'], 'fybsg')
(1, 'nexus_TokenFunction', ['nexus', 'fluidtokens', 'tokenlon', 'actioncryptocom', 'bastion', 'holytransactioncom', 'houstonswap', 'notional', 'bscstation', 'redemption'], 'nexus')
(1, 'synthetix_ProxysDOT', ['synthetix', 'synthetify', 'metronome', 'thetaswap', 'pantherswap', 'oxygen', 'synapse', 'yetiswap', 'thena', 'bondappetit'], 'synthetix')
(1, 'maker_UNIV2UNIETH', ['maker', 'unilend', 'daomaker', 'unionprotocol', 'cerberusdao', 'stake1', 'ethichub', 'cakedao', 'brawkercom', 'stakedao'], 'maker')
(1, 'synthetix_ProxyiLTC', ['synthetix', 'synthetify', 'metronome', 'thetaswap', 'pantherswap', 'oxygen', 'synapse', 'yetiswap', 'coinapultcom', 'thena'], 'synthetix')
(1, 'DigiFinex', ['digifinex', 'finexbox', 'resfinex', 'bitfinex', 'coinex', 'nominex', 'chainex', 'nexo', 'pionex', 'oceanex'], 'digifinex')
(1, 'synthetix_ProxysCOMP', ['synthetix', 'synthetify', 'metronome', 'thetaswap', 'pantherswap', 'byllscom', 'compound', 'complifi', 'component', 'oxygen'], 'synthetix')
(1, 'sushiswap_SushiMaker', ['sushiswap', 'sashimiswap', 'cryptorushin', 'maker', 'makiswap', 'mochiswap', 'sashimidao', 'shiroswap', 'shibaswap', 'bakeryswap'], 'sushiswap')
(1, 'uniswap_V3Migrator', ['uniswap', 'miniswap', 'mooniswap', 'biswap', 'emiswap', 'alligator', 'heliswap', 'makiswap', 'yumiswap', 'yetiswap'], 'uniswap')
(1, 'HolyTransaction.com', ['holytransactioncom', 'transactioncoinmining', 'actioncryptocom', 'fractionalart', 'mytrade', 'bastion', 'notional', 'decryption', 'coinmotion', 'bscstation'], 'holytransactioncom')
(1, 'maker_PIP_LRC', ['maker', 'daomaker', 'stake1', 'cakedao', 'brawkercom', 'stakedao', 'multiplierfinance', 'cryptolocker', 'coinworkercom', 'benqi'], 'maker')
(1, 'aave_aAmmUniDAIUSDC', ['nidhidao', 'aave', 'morphoaave', 'qidao', 'agave', 'tipidao', 'unusdao', 'midasdao', 'wagmidao', 'plutusdao'], 'aave')
(1, 'aave_variableDebtTokenAddress - aSNX', ['fluidtokens', 'fortressloans', 'aave', 'justdefi', 'veritabledao', 'morphoaave', 'realtplatform', 'unfederalreserve', 'tornadao', 'agave'], 'aave')
(1, 'synthetix_StakingRewardssMSFTBalancer', ['synthetix', 'synthetify', 'balancer', 'bitindi', 'nest', 'neopin', 'balancednetwork', 'polygonbridgestaking', 'metronome', 'wardenswap'], 'synthetix')
(1, 'aave_stableDebtTokenAddress-aAmmUniWBTCWETH', ['fluidtokens', 'veritabledao', 'aave', 'ssap', 'everestdao', 'justdefi', 'fortressloans', 'harvestfinance', 'morphoaave', 'realtplatform'], 'aave')
(0, 'FTX Exchange', ['lcx', 'phinix', 'coinmex', 'vccexchange', 'xexchange', 'rubyexchange', 'mimo', 'nanuexchange', 'xenaexchange', 'kuna'], 'ftx')
(1, 'maker_MCD_PAUSE_PROXY', ['maker', 'daomaker', 'oxygen', 'stake1', 'cakedao', 'brawkercom', 'maiadao', 'stakedao', 'cryptolocker', 'coinworkercom'], 'maker')
(1, 'aave_aAmmUniLINKWETH', ['unilend', 'oklink', 'aave', 'morphoaave', 'agave', 'ethichub', 'coinkitecom', 'dammfinance', 'tether', 'wavelength'], 'aave')
(1, 'Cryptopay.me', ['cryptopayme', 'cryptopia', 'cryptox', 'cryptocom', 'cryptonit', 'cryptonex', 'cryptorush', 'cryptology', 'usecryptos', 'tokocrypto'], 'cryptopayme')
(1, 'Compound Tether', ['compound', 'dogecompounder', 'morphoaave', 'tether', 'revert', 'ethereumfoundation', 'component', 'pooltogether', 'unbound', 'foundrydigital'], 'compound')
(1, 'MaiCoin.com', ['maicoin', 'ponzicoinco', 'allcoincom', 'mybitcoincom', 'bitcoincoid', 'admiralcoincom', 'pinballcoincom', 'strongcoincom-fee', 'bitelfincom', 'coincafe'], 'maicoin')
(0, 'Foundry USA', ['slushpoolcom', 'bitclubnetwork', 'simplecoinus_mining', 'viabtc', 'bitcoinrussia', 'cloudhashingcom', '1thash', 'okex', 'terrapool', 'kucoin'], 'foundrydigital')
(1, 'barnbridge_EToken WETH/USDC 25/75', ['barnbridge', 'debridge', 'bridgekek', 'allbridge', 'wanbridge', 'lagobridge', 'celerbridge', 'terrabridge', 'octusbridge', 'beethovenxoptimism'], 'barnbridge')
(1, 'Coin-Sweeper.com', ['coin-sweepercom', 'coinworkercom', 'coinswap', 'gemkeeper', 'clevercoin', 'coinsuper', 'sweetswap', 'coin-swapnet', 'brawkercom', 'kncminercom'], 'coin-sweepercom')
(1, 'Huobi 4', ['huobi', 'huobikorea', 'huobijapan', 'yobit', 'aprobit', 'nobitex', 'probit', 'robiniaswap', 'bitbay', 'bitcoinde'], 'huobi')
(1, 'synthetix_SynthiDOT', ['synthetix', 'synthetify', 'metronome', 'pantherswap', 'synapse', 'thetaswap', 'synfuturesv1', 'zigzag', 'minipantherdao', 'ethichub'], 'synthetix')
(1, 'compound_StdComptrollerG2', ['compound', 'morphoaave', 'chainrollcom', 'bitbondcom', 'just-dicecom', 'btcguildcom', 'btcstcom-pirateat40', 'bitlaundercom', 'cryptobountycom', 'bitcoinwalletcom'], 'compound')
(1, 'vesper_VLINK-poolRewards', ['vesper', 'oklink', 'wardenswap', 'perlinx', 'powerpoolfinance', 'unfederalreserve', 'clearpool', 'zenlinkastar', 'nerve', 'swerve'], 'vesper')
(1, 'nexus_QuotationData', ['bscstation', 'nexus', 'moondao', 'bacondao', 'orbitbridge', 'bastion', 'notional', 'bondappetit', 'decryption', 'redemption'], 'nexus')
(1, 'maker_MCD_CLIP_UNIV2DAIUSDT_A', ['maker', 'tether', 'daomaker', 'bitclixcom', 'unusdao', 'plutusdao', 'unilend', 'stake1', 'cakedao', 'brawkercom'], 'maker')
(1, 'synthetix_SynthsDEFI', ['synthetix', 'synthetify', 'metronome', 'pantherswap', 'synapse', 'thetaswap', 'xdefi', 'defil', 'synfuturesv1', 'definer'], 'synthetix')
(1, 'compound_Base200bps_Slope222bps_Kink90_Jump40', ['compound', 'morphoaave', 'loanbasecom', 'pumpkindao', 'coinkitecom', 'bitlaundercom', 'oklink', 'cryptobountycom', 'bastion', 'opendao'], 'compound')
(1, 'BitMart', ['bitmart', 'bitmarktpl', 'bitmarktph', 'bitmain', 'bitme', 'bitmex', 'altmarkets', 'bitmax', 'bitmitnet', 'bitmillionscom'], 'bitmart')
(1, 'bitfinex Neo/Neogas hot wallet', ['bitfinex', 'dovewallet', 'wallex', 'bitcoinwalletcom', 'instawalletorg', 'thorwallet', 'finexbox', 'resfinex', 'coinex', 'pionex'], 'bitfinex')
(1, 'bitfinex Polkadot cold wallet', ['bitfinex', 'dovewallet', 'wallex', 'polkaswap', 'bitcoinwalletcom', 'instawalletorg', 'thorwallet', 'finexbox', 'resfinex', 'apexpro'], 'bitfinex')
(1, 'synthetix_TokenStatesDOT', ['synthetix', 'synthetify', 'fluidtokens', 'tokenlon', 'metronome', 'thetaswap', 'realtplatform', 'pantherswap', 'bscstation', 'instadapp'], 'synthetix')
(1, 'synthetix_ProxysXMR', ['synthetix', 'synthetify', 'metronome', 'thetaswap', 'pantherswap', 'oxygen', 'synapse', 'yetiswap', 'thena', 'bondappetit'], 'synthetix')
(1, 'maker_MCD_CLIP_UNIV2UNIETH_A', ['maker', 'unilend', 'daomaker', 'unionprotocol', 'bitclixcom', 'agarthadao', 'stake1', 'ethichub', 'cakedao', 'brawkercom'], 'maker')
(1, 'harvestfinance_WETH-USDC-LP Vault', ['harvestfinance', 'coinvault', 'nest', 'meteorapools', 'metavault', 'metavaulttrade', 'curve', 'vaultofsatoshi', 'lodestarfinance', 'autosharkfinance'], 'harvestfinance')
(1, 'Bilaxy 1', ['bilaxy', 'galaxygoogledao', 'beaxy', 'orbitalswap', 'tradebitcoin', 'idcm', 'milkyswapmilkada', 'greenhousedex', 'fubt', 'kuswap'], 'bilaxy')
(1, 'aave_variableDebtTokenAddress-aAmmUniDAIWETH', ['fluidtokens', 'nidhidao', 'aave', 'ssap', 'fortressloans', 'veritabledao', 'morphoaave', 'realtplatform', 'unfederalreserve', 'qidao'], 'aave')
(1, 'aave_aUSDC', ['aave', 'morphoaave', 'agave', 'unusdao', 'plutusdao', 'tether', 'invictusdao', 'cerberusdao', 'usdfilending', 'wavelength'], 'aave')
(1, 'vesper_VUSDC-strategy-aave', ['vesper', 'btcstcom-pirateat40', 'piratedao', 'aave', 'nerve', 'morphoaave', 'swerve', 'adastrabridge', 'agave', 'unusdao'], 'vesper')
(1, 'synthetix_SynthiAAVE', ['synthetix', 'synthetify', 'metronome', 'pantherswap', 'synapse', 'thetaswap', 'aave', 'synfuturesv1', 'zigzag', 'minipantherdao'], 'synthetix')
(1, 'synthetix_ProxysREN', ['synthetix', 'synthetify', 'metronome', 'thetaswap', 'pantherswap', 'oxygen', 'varen', 'ren', 'synapse', 'yetiswap'], 'synthetix')
(1, 'badger_teamVesting', ['badger', 'daomaker', 'bitgertswap', 'harvestfinance', 'openledgerio', '1beam', 'scream', 'nest', 'vesper', 'bastion'], 'badger')
(1, 'CoinHako.com', ['coinhako', 'coinhub', 'unocoin', 'coinhubmongolia', 'coinurlcom', 'allcoincom', 'spectrocoin', 'coin', 'coinarch', 'coinkitecom'], 'coinhako')
(1, 'aave_variableDebtTokenAddress-aAmmDAI', ['fluidtokens', 'aave', 'ssap', 'fortressloans', 'veritabledao', 'morphoaave', 'realtplatform', 'unfederalreserve', 'tornadao', 'agave'], 'aave')
(1, 'synthetix_SynthsLTC', ['synthetix', 'synthetify', 'metronome', 'pantherswap', 'synapse', 'thetaswap', 'synfuturesv1', 'zigzag', 'minipantherdao', 'arthswap'], 'synthetix')
(1, 'aave_stableDebtTokenAddress - aWETH', ['fluidtokens', 'fortressloans', 'justdefi', 'veritabledao', 'aave', 'everestdao', 'harvestfinance', 'morphoaave', 'realtplatform', 'unfederalreserve'], 'aave')
(1, 'Compound Augur', ['compound', 'augur', 'dogecompounder', 'morphoaave', 'auguryfinance', 'revert', 'component', 'unbound', 'foundrydigital', 'stakehound'], 'compound')
(1, 'instadapp_AAVE-STAKE-A', ['instadapp', 'stake1', 'stakedao', 'instawalletorg', 'citadao', 'bondappetit', 'aave', 'daomaker', 'lodestarfinance', 'benqi'], 'instadapp')
(1, 'Kucoin Shares (KCS)', ['kucoin', 'buyucoin', 'sharkswap', 'coinsquare', 'coinfloor', 'coin', 'bitcoin-bourse', 'hotcoinglobal', 'autosharkfinance', 'bitcoinvietnam'], 'kucoin')
(1, 'curvefinance_Ownership-Agent', ['curve', 'nerve', 'dagensia', 'tangent', 'voltagefinance', 'versafinance', 'harvestfinance', 'genesisfinance', 'dappaccountdao', 'minerswap'], 'curve')
(1, 'Huobi 28', ['huobi', 'huobikorea', 'huobijapan', 'yobit', 'aprobit', 'nobitex', 'probit', 'robiniaswap', 'bitbay', 'bitcoinde'], 'huobi')
(1, 'compound_GovernorAlpha', ['compound', 'governordao', 'morphoaave', 'alphabaymarket', 'algoliquidgovernance', 'bitlaundercom', 'admiralcoincom', 'agora', 'everydicecom', 'cryptobountycom'], 'compound')
(1, 'harvestfinance_YFII Pool', ['harvestfinance', 'nest', 'curve', 'powerpoolfinance', 'lodestarfinance', 'autosharkfinance', 'neopin', 'sfinance', 'clearpool', 'meteorapools'], 'harvestfinance')
(1, 'CoinW 4', ['coinw', 'coinworkercom', 'bitcoinwalletcom', 'bitcoinwebankcom', 'coin', 'fcoin', 'coinxtrader', 'dcoin', '1coincom', '1coin'], 'coinw')
(1, 'aave_aDAI', ['deepseadao', 'aave', 'morphoaave', 'aada', 'adao', 'agave', 'radao', 'citadao', 'orcadao', 'tornadao'], 'aave')
(1, 'sushiswap_SushiV2Router02', ['sushiswap', 'cryptorushin', 'sashimiswap', 'mochiswap', 'shibaswap', 'shiroswap', 'hiveswap', 'biswap', 'swapsicle', 'uniswap'], 'sushiswap')
(1, 'uniswap_ProxyAdmin', ['uniswap', 'miniswap', 'mooniswap', 'swapp', 'swappi', 'biswap', 'admiralcoincom', 'emiswap', 'yumiswap', 'yetiswap'], 'uniswap')
(1, 'uniswap_UniswapV2ETHUSDTUNIPool', ['uniswap', 'miniswap', 'mooniswap', 'biswap', 'emiswap', 'yumiswap', 'jediswap', 'yetiswap', 'makiswap', 'heliswap'], 'uniswap')
(0, 'Slushpool', ['slushpoolcom', 'dpool', 'aaopool', 'batpool', 'arkpool', 'bytepool', 'btccpool', 'sigmapool', 'emcdpool', 'f2pool'], 'braiins')
(0, 'Okminer', ['gbminers', 'asicminer', 'kncminercom', 'polminepl', 'bitmintercom', 'slushpoolcom', 'bitcoinrussia', 'cloudhashingcom', '1thash', 'okex'], 'okminer')
(1, 'uniswap_NonfungibleTokenPositionDescriptor', ['positionexchange', 'uniswap', 'miniswap', 'mooniswap', 'senpaiswap', 'fundex', 'instawalletorg', 'dexible', 'tokenlon', 'gibxswap'], 'uniswap')
(1, 'instadapp_COMPOUND-A', ['instadapp', 'compound', 'morphoaave', 'bondappetit', 'citadao', 'instawalletorg', 'dappaccountdao', 'changetipcom', 'aada', 'adao'], 'instadapp')
(0, '0x_OrderValidator-v4', ['vapordex', 'orderlynetwork', 'alligator', 'doctordmarket', 'nerve', 'cryptonatorcom', 'qidao', 'swerve', 'solidex', 'jupiter'], '0x')
(1, 'synthetix_LiquidatorRewards', ['synthetix', 'synthetify', 'freeliquid', 'liquidswap', 'liquidityfinance', 'metronome', 'infinitorr', 'wardenswap', 'bifrostdex', 'thetaswap'], 'synthetix')
(1, 'dydx_UsdcPriceOracle42', ['dydx', 'oracleswap', 'civfund', 'diceoncrackcom', 'apricotfinance', 'capricorn', 'obric', 'meteorapools', 'agora', 'ice-dicecom'], 'dydx')
(1, 'synthetix_TokenStatesOIL', ['synthetix', 'synthetify', 'fluidtokens', 'tokenlon', 'metronome', 'thetaswap', 'realtplatform', 'pantherswap', 'bscstation', 'instadapp'], 'synthetix')
(1, '50btc', ['50btccom', 'btccom', 'btccpool', 'viabtc', 'btcnuggets', 'btcguildcom', 'bixin', 'bitcoinrussia', 'cloudhashingcom', '1thash'], '50btccom')
(1, 'Kraken 13', ['kraken', 'birake', 'latoken', 'tokenize', 'tokencan', 'tokenomy', 'beethovenxoptimism', 'cakedao', 'lakebtc', 'chickenswap'], 'kraken')
(1, 'curvefinance_LinkUSD-StableSwapLinkUSD', ['oklink', 'curve', 'kuswap', 'pancakeswapnew', 'zenlinkastar', 'zyberswap', 'stablekoi', 'hakuswap', 'bubbleswap', 'kibbleswap'], 'curve')
(1, 'maker_PIP_PAXUSD', ['maker', 'daomaker', 'unusdao', 'plutusdao', 'stake1', 'cakedao', 'brawkercom', 'cerberusdao', 'invictusdao', 'tether'], 'maker')
(1, 'badger_StakingRewards', ['badger', 'nest', 'polygonbridgestaking', 'wingriders', 'neopin', 'bitindi', 'wardenswap', 'interlaycollateral', 'stake1', 'incrementswap'], 'badger')
(1, 'bitfinex POLIS hot wallet', ['bitfinex', 'dovewallet', 'wallex', 'bitcoinwalletcom', 'instawalletorg', 'thorwallet', 'resfinex', 'finexbox', 'coinex', 'digifinex'], 'bitfinex')
(1, 'Coinimal.com', ['bitpanda', 'koinim', 'coinfalcon', 'admiralcoincom', 'allcoincom', 'coinurlcom', 'allcoin', 'pinballcoincom', 'coinfinity', 'bitcoinica'], 'bitpanda')
(1, 'curvefinance_ankrETH-CurveTokenV3', ['curve', 'dappaccountdao', 'harvestfinance', 'nerve', 'swerve', 'tokenlon', 'oceanone', 'openoceanfinance', 'mercurity', 'securedao'], 'curve')
(1, '1inch_LimitOrderProtocolV3', ['derifyprotocol', 'feiprotocol', 'apexpro', 'unifiprotocol', 'shellprotocol', 'xswapprotocol', 'orionprotocol', 'vortexprotocol', 'belugaprotocol', '1inch'], '1inch')
(1, 'instadapp_InstaMasterProxy137', ['instadapp', 'instawalletorg', 'masterxchange', 'citadao', 'bondappetit', 'insuredao', 'stake1', 'oxygen', 'betcoinsnet', 'coin-swapnet'], 'instadapp')
(1, 'maker_PIP_BAT', ['maker', 'daomaker', 'stake1', 'cakedao', 'brawkercom', 'stakedao', 'cryptolocker', 'coinworkercom', 'benqi', 'agoramarket'], 'maker')
(1, 'synthetix_SynthiTRX', ['synthetix', 'synthetify', 'metronome', 'pantherswap', 'synapse', 'thetaswap', 'synfuturesv1', 'zigzag', 'minipantherdao', 'ethichub'], 'synthetix')
(1, 'deribit reserves', ['deribit', 'independentreserve', 'jibitex', 'bitcm', 'tenderswap', 'paribu', 'cheesedao', 'bitlaundercom', 'hiveswap', 'laserswap'], 'deribit')
(1, 'synthetix_ProxysETH', ['synthetix', 'synthetify', 'metronome', 'thetaswap', 'pantherswap', 'oxygen', 'tether', 'synapse', 'yetiswap', 'dooarbsc'], 'synthetix')
(1, 'barnbridge_EPool Helper', ['barnbridge', 'debridge', 'bridgekek', 'allbridge', 'wanbridge', 'lagobridge', 'celerbridge', 'terrabridge', 'octusbridge', 'bridgemutual'], 'barnbridge')
(1, 'curvefinance_BUSD-LiquidityGauge', ['liquidityfinance', 'curve', 'liquidswap', 'ubiquitydao', 'harvestfinance', 'valueliquid', 'mercurity', 'gravityfinance', 'dappaccountdao', 'squiddao'], 'curve')
(1, 'curvefinance_SynthBurner', ['curve', 'synthetify', 'nerve', 'metronome', 'harvestfinance', 'nachofinance', 'creamfinance', 'dappaccountdao', 'sfinance', 'nervenetwork'], 'curve')
(1, 'synthetix_ExchangeRates', ['synthetix', 'synthetify', 'xexchange', 'btcexchangero', 'vexchange', '0exchange', 'jexchange', 'dinoexchange', 'oniexchange', 'auxexchange'], 'synthetix')
(1, 'harvestfinance_RENBTC Vault', ['harvestfinance', 'coinvault', 'nest', 'meteorapools', 'metavault', 'metavaulttrade', 'curve', 'perennial', 'vaultofsatoshi', 'nereusfinance'], 'harvestfinance')
(1, 'aave_variableDebtTokenAddress - aZRX', ['fluidtokens', 'fortressloans', 'aave', 'justdefi', 'veritabledao', 'morphoaave', 'realtplatform', 'unfederalreserve', 'tornadao', 'agave'], 'aave')
(1, 'Bitstamp: Contract 1', ['bitstamp', 'bitsten', 'bitstock', 'bitstorage', 'bitso', 'rampnetwork', 'cubits', 'mantradao', 'cointraffic', 'bitsmedia'], 'bitstamp')
(1, 'Poloniex.com', ['poloniex', 'bitoexcom', 'mpexco', 'excoino', 'oolongswap', 'bitclixcom', 'namiexchange', 'freiexchange', 'faucetboxcom', 'graviex'], 'poloniex')
(0, 'ENS: Wallet 1', ['dovewallet', 'ambirewallet', 'thorwallet', 'wallex', 'myetherwallet', 'instawalletorg', 'bitcoinwalletcom', 'wallstreetmarket', 'gardensdao', 'valleyswap'], 'ethereumfoundation')
