Filter: None
Blocker: overlap_3
K: 10
Time: 18.771164894104004 seconds
Recall: 0.8715953307392996

(1, 'uniswap_v3_pool_USDC_ETH_005', ['uniswap', 'usd', 'biswap', 'miniswap', 'dpool', 'fourswap', 'hswap', 'jpool', 'jswap', 'kswap'], 'uniswap')
(1, 'synthetix_ProxysCOMP', ['synthetix', 'proxy', 'synthetify', 'zg', 'zbcom', 'thena', 'byllscom', 'complifi', 'compound', 'thetaswap'], 'synthetix')
(1, 'sushiswap_SushiMaker', ['sushiswap', 'biswap', 'jswap', 'makiswap', '1swap', 'cswap', 'fourswap', 'swapr', 'swapp', 'kswap'], 'sushiswap')
(1, 'uniswap_V3Migrator', ['uniswap', 'biswap', 'swapp', 'hswap', 'jswap', 'kswap', 'cswap', 'miniswap', 'fourswap', 'swapr'], 'uniswap')
(1, 'HolyTransaction.com', ['holytransactioncom', 'transactioncoinmining', 'polytrade', 'pact', 'actioncryptocom', 'bastion', 'mytrade', 'axion', 'notional', 'fractionalart'], 'holytransactioncom')
(1, 'maker_PIP_LRC', ['maker', 'stakerz', 'daomaker', 'pippi', 'sakeperp', 'stake1', 'perp88', 'pstake', 'birake', 'kraken'], 'maker')
(0, 'aave_aAmmUniDAIUSDC', ['usd', 'amun', 'unidex', 'kommunitas', 'gamma', 'agave', 'yfdai', 'qidao', 'nidhidao', 'aavegotchi'], 'aave')
(0, 'aave_variableDebtTokenAddress - aSNX', ['xtoken', 'latoken', 'tokenomy', 'tokencan', 'tokenize', 'invariant', 'tokemak', 'rarible', 'stabledoin', 'tokensfarm'], 'aave')
(1, 'synthetix_StakingRewardssMSFTBalancer', ['synthetix', 'synthetify', 'balancer', 'stake1', 'nftb', 'pala', 'gard', 'pstake', 'stacksstaking', 'nest'], 'synthetix')
(0, 'aave_stableDebtTokenAddress-aAmmUniWBTCWETH', ['wbtc', 'xtoken', 'stabledoin', 'stablfi', 'latoken', 'stablekoi', 'tokenomy', 'ssap', 'hbtc', 'amun'], 'aave')
(1, 'FTX Exchange', ['ftx', 'jexchange', '0exchange', 'xexchange', 'vexchange', 'changex', 'phinix', 'ladexexchange', 'auxexchange', 'lcx'], 'ftx')
(1, 'maker_MCD_PAUSE_PROXY', ['proxy', 'maker', 'stakerz', 'metaversepro', 'pstake', 'bakeryswap', 'birake', 'oxygen', 'kraken', 'bitker'], 'maker')
(0, 'aave_aAmmUniLINKWETH', ['qilin', 'amun', 'geth', 'oklink', 'unilend', 'kommunitas', 'gamma', 'aelin', 'agave', 'stakelink'], 'aave')
(1, 'Cryptopay.me', ['cryptopayme', 'cryptox', 'cryptopia', 'acryptos', 'cryptsy', 'cryptocom', 'cryptonit', 'cryptonex', 'cryptoswap', 'cryptology'], 'cryptopayme')
(1, 'Compound Tether', ['compound', 'geth', 'morphoaave', 'dogecompounder', 'revert', 'tether', 'component', 'foundrydigital', 'unbound', 'ethereumfoundation'], 'compound')
(1, 'MaiCoin.com', ['coin', '1coincom', 'dcoin', '1coin', 'coinw', 'fcoin', 'coinxtrader', 'maicoin', 'admiralcoincom', 'bitcoincom'], 'maicoin')
(1, 'Foundry USA', ['foundrydigital', 'unbound', 'nouns', 'ethereumfoundation', 'compound', 'fundex', 'stakehound', 'revert', 'fountainprotocol', 'hundredfinance'], 'foundrydigital')
(1, 'barnbridge_EToken WETH/USDC 25/75', ['usd', 'barnbridge', 'xtoken', 'debridge', 'latoken', 'bridgekek', 'allbridge', 'wanbridge', 'geth', 'tokenomy'], 'barnbridge')
(1, 'Coin-Sweeper.com', ['coin', 'coin-sweepercom', 'coinse', 'fcoin', 'dcoin', 'coinw', 'coinxtrader', '1coincom', '1coin', 'coinswap'], 'coin-sweepercom')
(1, 'Huobi 4', ['huobi', 'huobijapan', 'huobikorea', 'yobit', 'lobis', 'nobitex', 'aprobit', 'shinobi', 'probit', 'robiniaswap'], 'huobi')
(1, 'synthetix_SynthiDOT', ['synthetix', 'synthetify', 'lido', 'thena', 'thetaswap', 'thetacash', 'theidols', 'synlev', 'deltatheta', 'metronome'], 'synthetix')
(1, 'compound_StdComptrollerG2', ['compound', 'dogecompounder', 'component', 'foundrydigital', 'unbound', 'morphoaave', 'zg', 'nouns', 'dcoin', 'zbcom'], 'compound')
(1, 'vesper_VLINK-poolRewards', ['vesper', 'dpool', 'jpool', 'arkpool', 'vesq', 'gard', 'oklink', 'blackpool', 'perlinx', 'batpool'], 'vesper')
(0, 'nexus_QuotationData', ['nex', 'bscstation', 'finnexus', 'pionex', 'nexo', 'bastion', 'h2odata', 'moondao', 'notional', 'ataix'], 'nexus')
(1, 'maker_MCD_CLIP_UNIV2DAIUSDT_A', ['usd', 'maker', 'stakerz', 'tulip', 'yfdai', 'kraken', 'unizen', 'stake1', 'pstake', 'birake'], 'maker')
(1, 'synthetix_SynthsDEFI', ['synthetix', 'synthetify', 'xdefi', 'defil', 'amesdefi', 'defily', 'definix', 'defirex', 'definer', 'defibox'], 'synthetix')
(1, 'compound_Base200bps_Slope222bps_Kink90_Jump40', ['compound', 'ease', 'dogecompounder', 'component', 'basefex', 'unbound', 'foundrydigital', 'morphoaave', 'namebase', 'loanbasecom'], 'compound')
(1, 'BitMart', ['bitmart', 'bitcom', 'bitmarktpl', 'bitmarktph', 'bitme', 'bitmax', 'bitmain', 'bitmex', 'bitznetwork', 'bitzcom'], 'bitmart')
(1, 'bitfinex Neo/Neogas hot wallet', ['bitfinex', 'nex', 'bitcom', 'wallex', 'dovewallet', 'finexbox', 'bitznetwork', 'hotbit', 'bitzcom', 'resfinex'], 'bitfinex')
(1, 'bitfinex Polkadot cold wallet', ['bitfinex', 'nex', 'bitcom', 'wallex', 'polkaex', 'dovewallet', 'finexbox', 'bitcm', 'resfinex', 'bitfex'], 'bitfinex')
(1, 'synthetix_TokenStatesDOT', ['synthetix', 'ens', 'xtoken', 'synthetify', 'latoken', 'tokenize', 'gate', 'tokencan', 'tokensfarm', 'tokenomy'], 'synthetix')
(1, 'synthetix_ProxysXMR', ['synthetix', 'proxy', 'synthetify', 'thena', 'thetaswap', 'thetacash', 'deltatheta', 'synlev', 'oxygen', 'pantherswap'], 'synthetix')
(1, 'maker_MCD_CLIP_UNIV2UNIETH_A', ['geth', 'maker', 'bethash', 'stakerz', 'tulip', 'ethalend', 'pstake', 'bakeryswap', 'bitker', 'unizen'], 'maker')
(1, 'harvestfinance_WETH-USDC-LP Vault', ['usd', 'btfinance', 'mfinance', 'harvestfinance', 'avault', 'sfinance', 'vyfinance', 'wault', 'vaultyfinance', 'vestafinance'], 'harvestfinance')
(1, 'Bilaxy 1', ['bilaxy', 'galaxygoogledao', 'beaxy', 'billionhappiness', 'stabilize', 'xyfinance', 'dpool', 'droplitprotocol', 'dungeonswap', 'duneswap'], 'bilaxy')
(0, 'aave_variableDebtTokenAddress-aAmmUniDAIWETH', ['xtoken', 'latoken', 'tokenomy', 'amun', 'unidex', 'geth', 'ssap', 'tokenize', 'tokencan', 'invariant'], 'aave')
(1, 'aave_aUSDC', ['usd', 'sigmausd', 'agave', 'morphoaave', 'aave', 'aavegotchi', 'concave', 'unusdao', 'kavacave', 'tether'], 'aave')
(1, 'vesper_VUSDC-strategy-aave', ['usd', 'vesper', 'vesq', 'gate', 'strategyxfinance', 'catex', 'nerve', 'btcst', 'agave', 'exrates'], 'vesper')
(1, 'synthetix_SynthiAAVE', ['synthetix', 'synthetify', 'thena', 'agave', 'thetacash', 'thetaswap', 'synlev', 'deltatheta', 'aavegotchi', 'pantherswap'], 'synthetix')
(1, 'synthetix_ProxysREN', ['synthetix', 'proxy', 'synthetify', 'siren', 'thena', 'varen', 'ren', 'thetaswap', 'thetacash', 'oxygen'], 'synthetix')
(1, 'badger_teamVesting', ['investin', 'dgex', 'badger', 'ledger', 'vesq', 'bitgert', 'hedge', 'steak', '1beam', 'daomaker'], 'badger')
(1, 'CoinHako.com', ['coinhako', 'coin', '1coincom', 'fcoin', 'dcoin', 'coinxtrader', 'coinw', '1coin', 'coinhub', 'zoocoin'], 'coinhako')
(0, 'aave_variableDebtTokenAddress-aAmmDAI', ['xtoken', 'latoken', 'tokenize', 'tokencan', 'tokenomy', 'ssap', 'invariant', 'tokemak', 'rarible', 'tokensfarm'], 'aave')
(1, 'synthetix_SynthsLTC', ['synthetix', 'synthetify', 'thena', 'thetacash', 'thetaswap', 'synlev', 'deltatheta', 'metronome', 'pantherswap', 'synapse'], 'synthetix')
(0, 'aave_stableDebtTokenAddress - aWETH', ['xtoken', 'stabledoin', 'stablfi', 'latoken', 'stablekoi', 'tokencan', 'tokenize', 'vesq', 'tokenomy', 'geth'], 'aave')
(1, 'Compound Augur', ['compound', 'augur', 'revert', 'dogecompounder', 'morphoaave', 'component', 'unbound', 'foundrydigital', 'zg', 'nouns'], 'compound')
(1, 'instadapp_AAVE-STAKE-A', ['instadapp', 'stake1', 'pstake', 'stakely', 'stakerz', 'stakedao', 'stader', 'stakesteak', 'aada', 'vesq'], 'instadapp')
(0, 'Kucoin Shares (KCS)', ['coin', 'dcoin', 'fcoin', 'bishares', 'coinxtrader', '1coin', '1coincom', 'coinw', 'coinse', 'coinex'], 'kucoin')
(1, 'curvefinance_Ownership-Agent', ['mfinance', 'curve', 'sfinance', 'btfinance', 'vyfinance', 'nerve', 'ohfinance', 'boofinance', 'xyfinance', 'x7finance'], 'curve')
(1, 'Huobi 28', ['huobi', 'huobijapan', 'huobikorea', 'yobit', 'lobis', 'aprobit', 'shinobi', 'nobitex', 'probit', 'robiniaswap'], 'huobi')
(1, 'compound_GovernorAlpha', ['compound', 'mover', 'alphadex', 'btcalpha', 'dogecompounder', 'component', 'foundrydigital', 'unbound', 'revert', 'morphoaave'], 'compound')
(1, 'harvestfinance_YFII Pool', ['yfii', 'btfinance', 'vyfinance', 'mfinance', 'harvestfinance', 'sfinance', 'dpool', 'jpool', 'vestafinance', 'xyfinance'], 'harvestfinance')
(1, 'CoinW 4', ['coinw', 'coin', 'coinxtrader', 'fcoin', '1coincom', '1coin', 'dcoin', 'bitcoinwalletcom', 'bitcoinwebankcom', 'coinworkercom'], 'coinw')
(1, 'aave_aDAI', ['aada', 'adao', 'morphoaave', 'deepseadao', 'agave', 'radao', 'yfdai', 'aave', 'aavegotchi', 'seadex'], 'aave')
(1, 'sushiswap_SushiV2Router02', ['sushiswap', 'biswap', 'fourswap', 'hswap', '1swap', 'jswap', 'swapr', 'kswap', 'swapp', 'cswap'], 'sushiswap')
(1, 'uniswap_ProxyAdmin', ['uniswap', 'swapp', 'proxy', 'miniswap', 'swappi', 'biswap', '1swap', 'hswap', 'kswap', 'swapr'], 'uniswap')
(1, 'uniswap_UniswapV2ETHUSDTUNIPool', ['uniswap', 'usd', 'biswap', 'miniswap', 'dpool', 'fourswap', 'hswap', 'jpool', 'jswap', 'kswap'], 'uniswap')
(0, 'Slushpool', ['slushpoolcom', 'dpool', 'jpool', 'aaopool', 'batpool', 'arkpool', 'tangpool', 'btccpool', 'exinpool', 'busha'], 'braiins')
(1, 'Okminer', ['okminer', 'minerscenter', 'bnbminerfinance', 'cryptcominercom', 'kncminercom', 'multichainminer', 'asicminer', 'minerium', 'minerswap', 'gbminers'], 'okminer')
(1, 'uniswap_NonfungibleTokenPositionDescriptor', ['uniswap', 'xtoken', 'biswap', '1swap', 'hswap', 'jswap', 'kswap', 'cswap', 'tangible', 'swapr'], 'uniswap')
(1, 'instadapp_COMPOUND-A', ['instadapp', 'compound', 'aada', 'adao', 'stader', 'dogecompounder', 'revert', 'component', 'citadao', 'unbound'], 'instadapp')
(0, '0x_OrderValidator-v4', ['valr', 'lido', 'orderbook', 'qidao', 'nerve', 'toros', 'ordernchaos', 'vapordex', 'alligator', 'kordfi'], '0x')
(1, 'synthetix_LiquidatorRewards', ['synthetix', 'liquid', 'synthetify', 'quidax', 'liquity', 'gard', 'liquidswap', 'liquidrium', 'freeliquid', 'liquidbolt'], 'synthetix')
(1, 'dydx_UsdcPriceOracle42', ['usd', 'dydx', 'oracleswap', 'btcoraclecom', 'agora', 'obric', 'civfund', 'murica', 'diceoncrackcom', 'xusdmoney'], 'dydx')
(1, 'synthetix_TokenStatesOIL', ['xtoken', 'ens', 'synthetix', 'synthetify', 'latoken', 'gate', 'tokenomy', 'tokensfarm', 'tokenize', 'tokencan'], 'synthetix')
(1, '50btc', ['50btccom', 'btce', 'tbtc', 'wbtc', 'hbtc', 'btcc', 'btclendorg', 'btcexchangero', 'btcguildcom', 'btcjamcom'], '50btccom')
(1, 'Kraken 13', ['kraken', 'birake', 'frakt', 'xtoken', 'pstake', 'stake1', 'stakely', 'stakerz', 'latoken', 'lakebtc'], 'kraken')
(1, 'curvefinance_LinkUSD-StableSwapLinkUSD', ['usd', 'mfinance', 'kuswap', 'kurant', 'curve', 'btfinance', 'vyfinance', 'sfinance', 'cswap', 'swapp'], 'curve')
(1, 'maker_PIP_PAXUSD', ['usd', 'pippi', 'maker', 'stakerz', 'gopax', 'sakeperp', 'perp88', 'stake1', 'paxful', 'kraken'], 'maker')
(1, 'badger_StakingRewards', ['ledger', 'pstake', 'gard', 'badger', 'stake1', 'dgex', 'stacksstaking', 'nest', 'stakerz', 'stakely'], 'badger')
(1, 'bitfinex POLIS hot wallet', ['bitcom', 'nex', 'bitfinex', 'wallex', 'dovewallet', 'bitx', 'resfinex', 'finexbox', 'nexo', 'bitfex'], 'bitfinex')
(1, 'Coinimal.com', ['coin', 'koinim', '1coin', 'fcoin', 'bitpanda', 'coinw', 'dcoin', 'coinxtrader', '1coincom', 'telcoin'], 'bitpanda')
(1, 'curvefinance_ankrETH-CurveTokenV3', ['ankr', 'mfinance', 'xtoken', 'curve', 'vyfinance', 'sfinance', 'btfinance', 'x7finance', 'xyfinance', 'ohfinance'], 'curve')
(0, '1inch_LimitOrderProtocolV3', ['bprotocol', 'groprotocol', 'solvprotocol', 'deriprotocol', 'inkprotocol', 'gmdprotocol', 'devprotocol', 'ramprotocol', 'hopprotocol', 'feiprotocol'], '1inch')
(1, 'instadapp_InstaMasterProxy137', ['proxy', 'instadapp', 'monster', 'swappi', 'spin', 'bter', 'stader', 'adao', 'stocksexchange', 'aada'], 'instadapp')
(1, 'maker_PIP_BAT', ['maker', 'stakerz', 'sakeperp', 'pippi', 'daomaker', 'bakeryswap', 'kraken', 'birake', 'bitker', 'stake1'], 'maker')
(1, 'synthetix_SynthiTRX', ['synthetix', 'synthetify', 'thena', 'thetacash', 'thetaswap', 'deltatheta', 'hitbtc', 'bitrue', 'synlev', 'metronome'], 'synthetix')
(1, 'deribit reserves', ['bitcom', 'reserve', 'deribit', 'nerve', 'metareserve', 'independentreserve', 'vesq', 'mtred', 'bitznetwork', 'bitzcom'], 'deribit')
(1, 'synthetix_ProxysETH', ['proxy', 'synthetix', 'synthetify', 'geth', 'thena', 'thetacash', 'thetaswap', 'synlev', 'deltatheta', 'oxygen'], 'synthetix')
(1, 'barnbridge_EPool Helper', ['barnbridge', 'debridge', 'jpool', 'dpool', 'bridgekek', 'allbridge', 'wanbridge', 'dgex', 'bytepool', 'lagobridge'], 'barnbridge')
(1, 'curvefinance_BUSD-LiquidityGauge', ['usd', 'liquid', 'mfinance', 'liquity', 'liquidityfinance', 'liquidfinance', 'curve', 'btfinance', 'vyfinance', 'sfinance'], 'curve')
(1, 'curvefinance_SynthBurner', ['mfinance', 'curve', 'sfinance', 'btfinance', 'vyfinance', 'nerve', 'ohfinance', 'x7finance', 'xyfinance', 'boofinance'], 'curve')
(1, 'synthetix_ExchangeRates', ['synthetix', 'xexchange', 'jexchange', '0exchange', 'vexchange', 'changex', 'synthetify', 'btcexchange', 'btcexchangero', 'exchanging'], 'synthetix')
(1, 'harvestfinance_RENBTC Vault', ['btfinance', 'mfinance', 'harvestfinance', 'avault', 'vyfinance', 'sfinance', 'wault', 'vaultyfinance', 'vestafinance', 'boofinance'], 'harvestfinance')
(0, 'aave_variableDebtTokenAddress - aZRX', ['xtoken', 'latoken', 'tokenomy', 'tokenize', 'tokencan', 'invariant', 'rarible', 'tokemak', 'tokensfarm', 'stabledoin'], 'aave')
(1, 'Bitstamp: Contract 1', ['bitstamp', 'bitcom', 'bitso', 'bitsten', 'bitx', 'bitstock', 'pact', 'cubits', 'bitznetwork', 'bitzcom'], 'bitstamp')
(1, 'Poloniex.com', ['poloniex', 'colony', 'mpexco', 'bitoexcom', 'excoino', 'zonic', 'zg', 'tonic', 'polyx', 'sonic'], 'poloniex')
(0, 'ENS: Wallet 1', ['ens', 'wallex', 'dovewallet', 'thorwallet', 'ambirewallet', 'instawalletorg', 'myetherwallet', 'bitcoinwalletcom', 'sense', 'filet'], 'ethereumfoundation')
(1, 'vesper_vBetaUSDC-feeWhiteList', ['vesper', 'usd', 'vesq', 'zeta', 'whitebit', 'whiteheart', 'nerve', 'sigmausd', 'coinlistpro', 'citex'], 'vesper')
(1, 'synthetix_SynthiBTC', ['synthetix', 'synthetify', 'btce', 'tbtc', 'hbtc', 'wbtc', 'btcc', 'btc38', 'btcex', 'btcst'], 'synthetix')
(1, 'Btcguild.com', ['btcguildcom', 'hbtc', 'btccom', 'btcc', 'btce', 'tbtc', 'wbtc', 'btctcom', 'bakerguild', 'zbcom'], 'btcguildcom')
(1, 'maker_MCD_DAI', ['maker', 'stakerz', 'yfdai', 'daomaker', 'kraken', 'bitker', 'stake1', 'bakeryswap', 'pstake', 'birake'], 'maker')
(1, 'Korbit.co.kr', ['korbit', 'bitcom', 'orbit', 'bitci', 'bitx', 'bitzcom', 'bitznetwork', 'hanbitco', 'bitcoinde', 'bitcoin24'], 'korbit')
(1, 'curvefinance_PAX-LiquidityGauge', ['liquid', 'mfinance', 'liquity', 'liquidityfinance', 'liquidfinance', 'curve', 'sfinance', 'vyfinance', 'btfinance', 'x7finance'], 'curve')
(1, 'BitcoinFog', ['bitcoinfog', 'coin', 'bitcom', 'gitcoin', 'bitcoin24', 'bitcoinde', 'bitci', 'coinw', '1coincom', '1coin'], 'bitcoinfog')
(0, 'nexus_Governance', ['nex', 'mover', 'algoliquidgovernance', 'finnexus', 'mfinance', 'welnance', 'nexo', 'btfinance', 'vyfinance', 'sfinance'], 'nexus')
(1, 'HappyCoins.com', ['happycoins', 'coin', 'coinse', 'coinscoth', 'coinw', '1coincom', '1coin', 'fcoin', 'dcoin', 'coinxtrader'], 'happycoins')
(1, 'synthetix_TokenStatesTRX', ['synthetix', 'ens', 'xtoken', 'synthetify', 'latoken', 'gate', 'tokenomy', 'tokensfarm', 'tokenize', 'tokencan'], 'synthetix')
(1, 'bitfinex Bitcoin SV hot wallet', ['bitfinex', 'nex', 'coin', 'bitcom', 'coinex', 'gitcoin', 'wallex', 'bitcoinde', 'bitcoin24', 'bitcoinwalletcom'], 'bitfinex')
(0, 'fei_Chainlink FEI-ETH', ['chainex', 'oraichain', 'geth', 'multichain', 'chainxyz', 'sifchain', 'oklink', 'chainport', 'relaychain', 'zenlinkastar'], 'feiprotocol')
