Filter: related-concept
Blocker: overlap_3
K: 10
Time: 6.490051984786987 seconds
Recall: 0.914396887159533

(1, 'uniswap_v3_pool_USDC_ETH_005', ['uniswap', 'biswap', 'jswap', 'cswap', '1swap', 'miniswap', 'kswap', 'hswap', 'swapp', 'swapr'], 'uniswap')
(1, 'maker_UNIV2UNIETH', ['maker', 'stake1', 'daomaker', 'unilend', 'cakedao', 'ethichub', 'stakedao', 'brawkercom', 'cerberusdao', 'tether'], 'maker')
(1, 'synthetix_ProxyiLTC', ['synthetix', 'synthetify', 'thena', 'thetaswap', 'oxygen', 'pantherswap', 'protofi', 'synapse', 'metronome', 'adaxpro'], 'synthetix')
(1, 'DigiFinex', ['digifinex', 'finexbox', 'bitfinex', 'resfinex', 'nexo', 'coinex', 'chainex', 'nominex', 'waterfall', 'sinegy'], 'digifinex')
(1, 'synthetix_ProxysCOMP', ['synthetix', 'synthetify', 'compound', 'byllscom', 'complifi', 'thena', 'component', 'thetaswap', 'oxygen', 'pantherswap'], 'synthetix')
(1, 'sushiswap_SushiMaker', ['sushiswap', 'biswap', 'jswap', 'hswap', 'kswap', 'cswap', 'makiswap', '1swap', 'swapp', 'swapr'], 'sushiswap')
(1, 'uniswap_V3Migrator', ['uniswap', 'biswap', 'jswap', 'swapr', 'miniswap', 'cswap', 'kswap', '1swap', 'swapp', 'hswap'], 'uniswap')
(1, 'HolyTransaction.com', ['holytransactioncom', 'transactioncoinmining', 'pact', 'actioncryptocom', 'bastion', 'mytrade', 'fractionalart', 'zg', 'zbcom', 'bione'], 'holytransactioncom')
(1, 'maker_PIP_LRC', ['maker', 'daomaker', 'stake1', 'cakedao', 'stakedao', 'brawkercom', 'benqi', 'cryptolocker', 'multiplierfinance', 'coinworkercom'], 'maker')
(1, 'aave_aAmmUniDAIUSDC', ['agave', 'nidhidao', 'qidao', 'unilend', 'tipidao', 'unusdao', 'aave', 'wagmidao', 'midasdao', 'plutusdao'], 'aave')
(1, 'aave_variableDebtTokenAddress - aSNX', ['larix', 'agave', 'fluidtokens', 'fortressloans', 'aave', 'veritabledao', 'tornadao', 'unfederalreserve', 'everestdao', 'morphoaave'], 'aave')
(1, 'synthetix_StakingRewardssMSFTBalancer', ['synthetix', 'synthetify', 'balancer', 'pala', 'stake1', 'nest', 'bitindi', 'balancednetwork', 'stakedao', 'shibance'], 'synthetix')
(1, 'aave_stableDebtTokenAddress-aAmmUniWBTCWETH', ['ssap', 'fluidtokens', 'agave', 'veritabledao', 'vesper', 'stake1', 'everestdao', 'aave', 'unilend', 'btctcom'], 'aave')
(1, 'FTX Exchange', ['ftx', 'xexchange', 'phinix', 'coinmex', 'lcx', 'nanuexchange', 'wavesexchange', 'bitwellex', 'xenaexchange', 'bisonexchange'], 'ftx')
(1, 'maker_MCD_PAUSE_PROXY', ['maker', 'stake1', 'oxygen', 'cakedao', 'daomaker', 'stakedao', 'bprotocol', 'brawkercom', 'maiadao', 'protonloan'], 'maker')
(1, 'aave_aAmmUniLINKWETH', ['oklink', 'unilend', 'agave', 'aave', 'ethichub', 'morphoaave', 'tether', 'coinkitecom', 'dammfinance', 'unionprotocol'], 'aave')
(1, 'Cryptopay.me', ['cryptopayme', 'cryptox', 'cryptopia', 'cryptsy', 'cryptocom', 'cryptonit', 'cryptonex', 'kryptono', 'tokocrypto', 'cryptorush'], 'cryptopayme')
(1, 'Compound Tether', ['compound', 'geth', 'morphoaave', 'dogecompounder', 'revert', 'tether', 'component', 'foundrydigital', 'unbound', 'ethereumfoundation'], 'compound')
(0, 'MaiCoin.com', ['coin', 'dcoin', '1coincom', 'fcoin', 'coinw', 'coinxtrader', '1coin', 'admiralcoincom', 'bitcoincom', 'allcoincom'], 'maicoin')
(0, 'Foundry USA', ['sbicrypto', 'okex', '58coin', 'btccom', 'kucoin', 'cloudhashingcom', 'aaopool', 'polminepl', 'bytepool', 'bw'], 'foundrydigital')
(1, 'barnbridge_EToken WETH/USDC 25/75', ['barnbridge', 'debridge', 'bridgekek', 'allbridge', 'wanbridge', 'dgex', 'lagobridge', 'celerbridge', 'terrabridge', 'octusbridge'], 'barnbridge')
(1, 'Coin-Sweeper.com', ['coin', 'coin-sweepercom', 'coinse', '1coin', 'coinswap', 'fcoin', 'dcoin', 'coinw', 'coinxtrader', '1coincom'], 'coin-sweepercom')
(1, 'Huobi 4', ['huobi', 'huobijapan', 'huobikorea', 'yobit', 'robiniaswap', 'aprobit', 'probit', 'nobitex', 'lif3', 'topbtc'], 'huobi')
(1, 'synthetix_SynthiDOT', ['synthetix', 'synthetify', 'thena', 'thetaswap', 'metronome', 'pantherswap', 'synapse', 'ethichub', 'yetiswap', 'nidhidao'], 'synthetix')
(1, 'compound_StdComptrollerG2', ['compound', 'morphoaave', 'ruler', 'euler', 'chainrollcom', 'bitbondcom', 'just-dicecom', 'btcguildcom', 'btctcom', 'commodo'], 'compound')
(1, 'vesper_VLINK-poolRewards', ['vesper', 'oklink', 'perlinx', 'qilin', 'nerve', 'clearpool', 'lizard', 'perp88', 'wardenswap', 'swerve'], 'vesper')
(1, 'nexus_QuotationData', ['nex', 'bscstation', 'moondao', 'bastion', 'annex', 'bacondao', 'notional', 'nexus', 'redemption', 'orbitbridge'], 'nexus')
(1, 'maker_MCD_CLIP_UNIV2DAIUSDT_A', ['maker', 'stake1', 'tether', 'unilend', 'cakedao', 'unusdao', 'stakedao', 'daomaker', 'plutusdao', 'bitclixcom'], 'maker')
(1, 'synthetix_SynthsDEFI', ['synthetix', 'synthetify', 'xdefi', 'defil', 'definer', 'definix', 'ecodefi', 'defibox', 'defiedge', 'thena'], 'synthetix')
(1, 'compound_Base200bps_Slope222bps_Kink90_Jump40', ['compound', 'morphoaave', 'loanbasecom', 'oklink', 'coinkitecom', 'pumpkindao', 'commodo', 'comkort', 'opendao', 'bastion'], 'compound')
(1, 'BitMart', ['bitcom', 'bitmart', 'bitmarktpl', 'bitmarktph', 'bitme', 'bitmax', 'bitmain', 'bitmex', 'bitx', 'bitznetwork'], 'bitmart')
(1, 'bitfinex Neo/Neogas hot wallet', ['bitcom', 'bitfinex', 'wallex', 'dovewallet', 'resfinex', 'bitzcom', 'nexo', 'hotbit', 'bitx', 'bitznetwork'], 'bitfinex')
(1, 'bitfinex Polkadot cold wallet', ['bitfinex', 'bitcom', 'wallex', 'dovewallet', 'bitfex', 'bitx', 'bitcm', 'coinex', 'nexo', 'resfinex'], 'bitfinex')
(1, 'synthetix_TokenStatesDOT', ['synthetix', 'synthetify', 'fluidtokens', 'thena', 'xensa', 'thetaswap', 'instadapp', 'stake1', 'bscstation', 'chatex'], 'synthetix')
(1, 'synthetix_ProxysXMR', ['synthetix', 'synthetify', 'thena', 'thetaswap', 'oxygen', 'pantherswap', 'protofi', 'synapse', 'metronome', 'adaxpro'], 'synthetix')
(1, 'maker_MCD_CLIP_UNIV2UNIETH_A', ['maker', 'stake1', 'unilend', 'cakedao', 'stakedao', 'ethichub', 'daomaker', 'agarthadao', 'bitclixcom', 'brawkercom'], 'maker')
(1, 'harvestfinance_WETH-USDC-LP Vault', ['harvestfinance', 'sfinance', 'xyfinance', 'x7finance', 'ocpfinance', 'dfxfinance', 'dexfinance', 'y2kfinance', 'vvsfinance', 'roefinance'], 'harvestfinance')
(1, 'Bilaxy 1', ['bilaxy', 'galaxygoogledao', 'beaxy', 'btcstcom-pirateat40', 'bitzcom', 'marginswap', 'omgfin', 'croswap', 'lif3', 'topbtc'], 'bilaxy')
(1, 'aave_variableDebtTokenAddress-aAmmUniDAIWETH', ['ssap', 'qidao', 'nidhidao', 'agave', 'fluidtokens', 'larix', 'unilend', 'aave', 'tipidao', 'veritabledao'], 'aave')
(1, 'aave_aUSDC', ['agave', 'aave', 'morphoaave', 'unusdao', 'plutusdao', 'wavelength', 'invictusdao', 'usdfilending', 'cerberusdao', 'tether'], 'aave')
(1, 'vesper_VUSDC-strategy-aave', ['vesper', 'nerve', 'agave', 'piratedao', 'strike', 'perp88', 'chatex', 'swerve', 'fatexfi', 'unusdao'], 'vesper')
(1, 'synthetix_SynthiAAVE', ['synthetix', 'synthetify', 'thena', 'agave', 'thetaswap', 'pantherswap', 'metronome', 'aave', 'synapse', 'yetiswap'], 'synthetix')
(1, 'synthetix_ProxysREN', ['synthetix', 'synthetify', 'ren', 'thena', 'varen', 'thetaswap', 'oxygen', 'pantherswap', 'protofi', 'synapse'], 'synthetix')
(1, 'badger_teamVesting', ['dgex', 'badger', 'daomaker', '1beam', 'fringe', 'vesper', 'scream', 'tinyman', 'bitgertswap', 'playtin'], 'badger')
(1, 'CoinHako.com', ['coin', 'coinhako', '1coin', 'dcoin', '1coincom', 'fcoin', 'coinw', 'coinxtrader', 'unocoin', 'coinhub'], 'coinhako')
(1, 'aave_variableDebtTokenAddress-aAmmDAI', ['ssap', 'larix', 'agave', 'fluidtokens', 'aave', 'veritabledao', 'fortressloans', 'tornadao', 'unfederalreserve', 'everestdao'], 'aave')
(1, 'synthetix_SynthsLTC', ['synthetix', 'synthetify', 'thena', 'thetaswap', 'metronome', 'pantherswap', 'synapse', 'arthswap', 'yetiswap', 'minipantherdao'], 'synthetix')
(1, 'aave_stableDebtTokenAddress - aWETH', ['agave', 'fluidtokens', 'veritabledao', 'vesper', 'everestdao', 'fortressloans', 'stake1', 'aave', 'justdefi', 'stakedao'], 'aave')
(1, 'Compound Augur', ['compound', 'augur', 'revert', 'dogecompounder', 'morphoaave', 'component', 'unbound', 'foundrydigital', 'zg', 'nouns'], 'compound')
(1, 'instadapp_AAVE-STAKE-A', ['instadapp', 'stake1', 'stakedao', 'adao', 'aada', 'citadao', 'agave', 'radao', 'vesper', 'instawalletorg'], 'instadapp')
(0, 'Kucoin Shares (KCS)', ['coin', '1coincom', 'coinxtrader', 'dcoin', 'coinw', '1coin', 'fcoin', 'coinzo', 'buyucoin', 'decoin'], 'kucoin')
(1, 'curvefinance_Ownership-Agent', ['curve', 'sfinance', 'nerve', 'x7finance', 'agsfinance', 'vvsfinance', 'reffinance', 'soyfinance', 'dexfinance', 'dfxfinance'], 'curve')
(1, 'Huobi 28', ['huobi', 'huobijapan', 'huobikorea', 'yobit', 'aprobit', 'robiniaswap', 'probit', 'nobitex', 'lif3', 'topbtc'], 'huobi')
(1, 'compound_GovernorAlpha', ['compound', 'morphoaave', 'agora', 'governordao', 'alphabaymarket', 'algoliquidgovernance', 'comkort', 'commodo', 'btctcom', 'everydicecom'], 'compound')
(1, 'harvestfinance_YFII Pool', ['harvestfinance', 'sfinance', 'x7finance', 'xyfinance', 'opxfinance', 'y2kfinance', 'roefinance', 'vvsfinance', 'dfxfinance', 'reffinance'], 'harvestfinance')
(1, 'CoinW 4', ['coinw', 'coin', 'dcoin', 'coinxtrader', 'fcoin', '1coincom', '1coin', 'coinworkercom', 'bitcoinwalletcom', 'bitcoinwebankcom'], 'coinw')
(1, 'aave_aDAI', ['adao', 'aada', 'deepseadao', 'aave', 'agave', 'radao', 'morphoaave', 'orcadao', 'citadao', 'instadapp'], 'aave')
(1, 'sushiswap_SushiV2Router02', ['sushiswap', 'biswap', 'cswap', 'jswap', 'kswap', 'swapr', 'swapp', '1swap', 'fourswap', 'hswap'], 'sushiswap')
(1, 'uniswap_ProxyAdmin', ['uniswap', 'swapp', 'miniswap', 'swappi', 'biswap', 'jswap', 'swapr', 'cswap', '1swap', 'kswap'], 'uniswap')
(1, 'uniswap_UniswapV2ETHUSDTUNIPool', ['uniswap', 'biswap', 'jswap', 'swapr', 'miniswap', 'cswap', 'kswap', '1swap', 'swapp', 'hswap'], 'uniswap')
(0, 'Slushpool', ['slushpoolcom', 'dpool', 'arkpool', 'aaopool', 'batpool', 'btccpool', 'bytepool', 'emcdpool', 'terrapool', 'antpoolcom'], 'braiins')
(0, 'Okminer', ['asicminer', 'gbminers', 'kncminercom', 'polminepl', 'bitmintercom', 'sbicrypto', '21inc', 'kucoin', 'cloudhashingcom', 'aaopool'], 'okminer')
(1, 'uniswap_NonfungibleTokenPositionDescriptor', ['uniswap', 'biswap', 'swapp', 'hswap', 'fourswap', 'cswap', '1swap', 'miniswap', 'swapr', 'jswap'], 'uniswap')
(1, 'instadapp_COMPOUND-A', ['compound', 'instadapp', 'aada', 'adao', 'citadao', 'morphoaave', 'bondappetit', 'radao', 'instawalletorg', 'stake1'], 'instadapp')
(0, '0x_OrderValidator-v4', ['vapordex', 'qidao', 'nerve', 'alligator', 'atodex', 'swerve', 'orderlynetwork', 'deridex', 'solidex', 'tipidao'], '0x')
(1, 'synthetix_LiquidatorRewards', ['synthetix', 'synthetify', 'freeliquid', 'liquidswap', 'squiddao', 'qidao', 'thena', 'liqee', 'alligator', 'thetaswap'], 'synthetix')
(1, 'dydx_UsdcPriceOracle42', ['dydx', 'oracleswap', 'obric', 'agora', 'civfund', 'diceoncrackcom', 'pandora', 'unusdao', 'oraidex', 'icedao'], 'dydx')
(1, 'synthetix_TokenStatesOIL', ['synthetix', 'synthetify', 'fluidtokens', 'thena', 'xensa', 'instadapp', 'thetaswap', 'stake1', 'chatex', 'bscstation'], 'synthetix')
(1, '50btc', ['50btccom', 'btccpool', 'viabtc', 'btcguildcom', 'btcnuggets', 'btccom', 'hummerpool', 'kucoin', 'cloudhashingcom', 'aaopool'], '50btccom')
(1, 'Kraken 13', ['kraken', 'birake', 'cakedao', 'latoken', 'lakebtc', 'tokenomy', 'tokencan', 'stakedao', 'maker', 'sakeswap'], 'kraken')
(1, 'curvefinance_LinkUSD-StableSwapLinkUSD', ['kuswap', 'curve', 'sfinance', 'swapr', 'swapp', 'kswap', 'jswap', 'cswap', '1swap', 'fourswap'], 'curve')
(1, 'maker_PIP_PAXUSD', ['maker', 'daomaker', 'stake1', 'unusdao', 'cakedao', 'stakedao', 'plutusdao', 'brawkercom', 'tether', 'cerberusdao'], 'maker')
(1, 'badger_StakingRewards', ['badger', 'dgex', 'stake1', 'nest', 'wingriders', 'polygonbridgestaking', 'verse', 'stakedao', 'bitindi', 'neopin'], 'badger')
(1, 'bitfinex POLIS hot wallet', ['bitcom', 'bitfinex', 'wallex', 'dovewallet', 'resfinex', 'coinex', 'finexbox', 'hotbit', 'bitzcom', 'nexo'], 'bitfinex')
(1, 'Coinimal.com', ['coin', 'koinim', 'bitpanda', 'fcoin', 'coinxtrader', '1coincom', 'dcoin', 'coinw', '1coin', 'allcoin'], 'bitpanda')
(1, 'curvefinance_ankrETH-CurveTokenV3', ['curve', 'sfinance', 'x7finance', 'ginfinance', 'dexfinance', 'vvsfinance', 'soyfinance', 'reffinance', 'kuufinance', 'dfxfinance'], 'curve')
(0, '1inch_LimitOrderProtocolV3', ['feiprotocol', 'protofi', 'unifiprotocol', 'apexpro', 'derifyprotocol', 'xswapprotocol', 'shellprotocol', 'orionprotocol', 'belugaprotocol', 'vortexprotocol'], '1inch')
(1, 'instadapp_InstaMasterProxy137', ['instadapp', 'adao', 'aada', 'citadao', 'masterxchange', 'radao', 'instawalletorg', 'oxygen', 'stake1', 'bondappetit'], 'instadapp')
(1, 'maker_PIP_BAT', ['maker', 'daomaker', 'stake1', 'cakedao', 'stakedao', 'brawkercom', 'benqi', 'cryptolocker', 'coinworkercom', 'agora'], 'maker')
(1, 'synthetix_SynthiTRX', ['synthetix', 'synthetify', 'thena', 'thetaswap', 'metronome', 'pantherswap', 'synapse', 'unitrade', 'yetiswap', 'ethichub'], 'synthetix')
(1, 'deribit reserves', ['bitcom', 'deribit', 'bitznetwork', 'bitcm', 'bitx', 'bitzcom', 'independentreserve', 'jibitex', 'bitvc', 'bitso'], 'deribit')
(1, 'synthetix_ProxysETH', ['synthetix', 'synthetify', 'thena', 'thetaswap', 'oxygen', 'pantherswap', 'tether', 'synapse', 'protofi', 'metronome'], 'synthetix')
(1, 'barnbridge_EPool Helper', ['barnbridge', 'debridge', 'allbridge', 'bridgekek', 'dgex', 'wanbridge', 'lagobridge', 'octusbridge', 'terrabridge', 'celerbridge'], 'barnbridge')
(1, 'curvefinance_BUSD-LiquidityGauge', ['liquidityfinance', 'curve', 'sfinance', 'x7finance', 'ginfinance', 'kuufinance', 'soyfinance', 'vvsfinance', 'dexfinance', 'reffinance'], 'curve')
(1, 'curvefinance_SynthBurner', ['curve', 'sfinance', 'nerve', 'x7finance', 'ginfinance', 'vvsfinance', 'dexfinance', 'reffinance', 'kuufinance', 'dfxfinance'], 'curve')
(1, 'synthetix_ExchangeRates', ['synthetix', 'xexchange', 'jexchange', 'vexchange', '0exchange', 'synthetify', 'btcexchangero', 'oniexchange', 'dinoexchange', 'auxexchange'], 'synthetix')
(1, 'harvestfinance_RENBTC Vault', ['harvestfinance', 'sfinance', 'x7finance', 'xyfinance', 'ocpfinance', 'amyfinance', 'soyfinance', 'reffinance', 'dexfinance', 'roefinance'], 'harvestfinance')
(1, 'aave_variableDebtTokenAddress - aZRX', ['larix', 'agave', 'fluidtokens', 'fortressloans', 'aave', 'veritabledao', 'tornadao', 'unfederalreserve', 'everestdao', 'morphoaave'], 'aave')
(1, 'Bitstamp: Contract 1', ['bitstamp', 'bitcom', 'bitso', 'bitsten', 'bitstock', 'bitznetwork', 'cubits', 'bitx', 'bitzcom', 'bitstorage'], 'bitstamp')
(1, 'Poloniex.com', ['poloniex', 'mpexco', 'bitoexcom', 'excoino', 'polyx', 'zg', 'zbcom', 'oolongswap', '796', 'bitclixcom'], 'poloniex')
(0, 'ENS: Wallet 1', ['ens', 'wallex', 'dovewallet', 'thorwallet', 'ambirewallet', 'instawalletorg', 'myetherwallet', 'bitcoinwalletcom', 'sense', 'filet'], 'ethereumfoundation')
(1, 'vesper_vBetaUSDC-feeWhiteList', ['vesper', 'heliswap', 'vitex', 'nerve', 'swerve', 'perp88', 'bitelfincom', 'betafinance', 'perlinx', 'unusdao'], 'vesper')
(1, 'synthetix_SynthiBTC', ['synthetix', 'synthetify', 'tbtc', 'hbtc', 'wbtc', 'thena', 'thetaswap', 'metronome', 'pantherswap', 'synapse'], 'synthetix')
(1, 'Btcguild.com', ['btcguildcom', 'btccom', '50btccom', 'viabtc', 'btccpool', 'f2pool', 'antpoolcom', 'bitmintercom', 'cloudhashingcom', 'kncminercom'], 'btcguildcom')
(1, 'maker_MCD_DAI', ['maker', 'daomaker', 'stake1', 'benddao', 'cakedao', 'stakedao', 'squiddao', 'astriddao', 'brawkercom', 'cryptolocker'], 'maker')
(1, 'Korbit.co.kr', ['bitcom', 'korbit', 'bitci', 'bitznetwork', 'bitzcom', 'bitx', 'hanbitco', 'bitcoinde', 'bitcoin24', 'bitcash'], 'korbit')
(1, 'curvefinance_PAX-LiquidityGauge', ['liquidityfinance', 'curve', 'sfinance', 'x7finance', 'ginfinance', 'dfxfinance', 'soyfinance', 'dexfinance', 'kuufinance', 'reffinance'], 'curve')
(1, 'BitcoinFog', ['coin', 'bitcoinfog', 'bitcoin24', 'fcoin', 'betsofbitcoin', 'dicebitcoin', 'bitcoinwalletcom', 'bitcoinwebankcom', '10xbitcoin', 'mybitcoincom'], 'bitcoinfog')
