Filter: None
Blocker: bm25_3
K: 5
Time: 3.9413747787475586 seconds
Recall: 0.8988326848249028

(1, 'uniswap_v3_pool_USDC_ETH_005', ['uniswap', 'miniswap', 'mooniswap', 'slushpoolcom', 'pooltogether'], 'uniswap')
(1, 'dydx_SaiPriceOracle1', ['dydx', 'oracleswap', 'btcoraclecom', 'dxsale', 'civfund'], 'dydx')
(1, 'barnbridge_aGUSD Rewards Pool', ['barnbridge', 'debridge', 'allbridge', 'bridgekek', 'wanbridge'], 'barnbridge')
(1, 'harvestfinance_PASTA/ETH:FARM', ['harvestfinance', 'vestafinance', 'nest', 'astarfarm', 'btfinance'], 'harvestfinance')
(1, 'synthetix_ProxysNIKKEI', ['synthetix', 'synthetify', 'proxy', 'rikkeifinance', 'metronome'], 'synthetix')
(1, 'synthetix_TokenStateiETH', ['synthetix', 'synthetify', 'xtoken', 'tokensfarm', 'fluidtokens'], 'synthetix')
(0, '0x_ExchangeProxyLiquidityProviderSandbox-v4', ['xexchange', 'proxy', 'thesandbox', 'liquidityfinance', 'steakhutliquidity'], '0x')
(1, 'harvestfinance_fDAI', ['harvestfinance', 'yfdai', 'vestafinance', 'btfinance', 'revestfinance'], 'harvestfinance')
(1, 'curvefinance_USDT-DepositUSDT', ['tether', 'curve', 'plutusdao', 'usd', 'invictusdao'], 'curve')
(1, 'maker_MCD_CLIP_CALC_YFI_A', ['maker', 'calc', 'eclipsemccom', 'stakerz', 'daomaker'], 'maker')
(1, 'harvestfinance_BASED/sUSD:FARM', ['harvestfinance', 'namebase', 'vestafinance', 'btfinance', 'revestfinance'], 'harvestfinance')
(1, 'Huobi 9', ['huobi', 'huobijapan', 'huobikorea', 'yobit', 'lobis'], 'huobi')
(1, 'badger_harvest.renCrv', ['badger', 'harvestfinance', 'currency', 'ledger', 'investin'], 'harvestfinance')
(1, 'Bit-x.com', ['bitx', 'bitoexcom', 'bitclixcom', 'faucetboxcom', 'mpexco'], 'bitx')
(1, 'synthetix_SynthsGBP', ['synthetix', 'synthetify', 'metronome', 'pantherswap', 'synlev'], 'synthetix')
(1, 'synthetix_SynthiOIL', ['synthetix', 'synthetify', 'metronome', 'pantherswap', 'synlev'], 'synthetix')
(0, 'Binance: BGBP Token', ['xtoken', 'latoken', 'tokenomy', 'tokenize', 'tokencan'], 'binance')
(0, '0x_ExchangeProxyTransformerDeployer-v4', ['xexchange', 'proxy', '0exchange', 'jexchange', 'vexchange'], '0x')
(1, 'FYBSG.com', ['fybsg', 'fybse', 'zg', 'cloudhashingcom', 'strongcoincom-fee'], 'fybsg')
(0, 'nexus_TokenFunction', ['xtoken', 'finnexus', 'latoken', 'tokenize', 'tokencan'], 'nexus')
(1, 'synthetix_ProxysDOT', ['synthetix', 'synthetify', 'proxy', 'metronome', 'thetaswap'], 'synthetix')
(1, 'maker_UNIV2UNIETH', ['maker', 'universeftm', 'universe', 'unidex', 'unizen'], 'maker')
(1, 'synthetix_ProxyiLTC', ['synthetix', 'synthetify', 'proxy', 'metronome', 'thetaswap'], 'synthetix')
(1, 'DigiFinex', ['digifinex', 'digitalbtc', 'bitfinex', 'finexbox', 'resfinex'], 'digifinex')
(1, 'synthetix_ProxysCOMP', ['synthetix', 'synthetify', 'proxy', 'metronome', 'thetaswap'], 'synthetix')
(1, 'sushiswap_SushiMaker', ['sushiswap', 'sashimiswap', 'cryptorushin', 'maker', 'makiswap'], 'sushiswap')
(1, 'uniswap_V3Migrator', ['uniswap', 'miniswap', 'mooniswap', 'biswap', 'emiswap'], 'uniswap')
(1, 'HolyTransaction.com', ['holytransactioncom', 'transactioncoinmining', 'polytrade', 'actioncryptocom', 'fractionalart'], 'holytransactioncom')
(1, 'maker_PIP_LRC', ['maker', 'stakerz', 'sakeperp', 'pippi', 'daomaker'], 'maker')
(1, 'aave_aAmmUniDAIUSDC', ['kommunitas', 'unidex', 'nidhidao', 'aavegotchi', 'aave'], 'aave')
(0, 'aave_variableDebtTokenAddress - aSNX', ['xtoken', 'latoken', 'invariant', 'tokencan', 'tokenomy'], 'aave')
(1, 'synthetix_StakingRewardssMSFTBalancer', ['synthetix', 'synthetify', 'balancer', 'bitindi', 'stacksstaking'], 'synthetix')
(0, 'aave_stableDebtTokenAddress-aAmmUniWBTCWETH', ['stabledoin', 'xtoken', 'stablekoi', 'latoken', 'kommunitas'], 'aave')
(0, 'FTX Exchange', ['lcx', 'auxexchange', 'ladexexchange', 'phinix', 'coinmex'], 'ftx')
(1, 'maker_MCD_PAUSE_PROXY', ['proxy', 'maker', 'metaversepro', 'stakerz', 'daomaker'], 'maker')
(0, 'aave_aAmmUniLINKWETH', ['kommunitas', 'qilin', 'unilend', 'oklink', 'aavegotchi'], 'aave')
(1, 'Cryptopay.me', ['cryptopayme', 'cryptopia', 'cryptox', 'acryptos', 'cryptocom'], 'cryptopayme')
(1, 'Compound Tether', ['compound', 'dogecompounder', 'morphoaave', 'tether', 'revert'], 'compound')
(1, 'MaiCoin.com', ['maicoin', 'ponzicoinco', 'allcoincom', '777coincom', 'mybitcoincom'], 'maicoin')
(1, 'Foundry USA', ['foundrydigital', 'unbound', 'compound', 'ethereumfoundation', 'stakehound'], 'foundrydigital')
(1, 'barnbridge_EToken WETH/USDC 25/75', ['barnbridge', 'debridge', 'xtoken', 'bridgekek', 'allbridge'], 'barnbridge')
(1, 'Coin-Sweeper.com', ['coin-sweepercom', 'coinworkercom', 'coinswap', 'gemkeeper', 'zookeeper'], 'coin-sweepercom')
(1, 'Huobi 4', ['huobi', 'huobijapan', 'huobikorea', 'yobit', 'lobis'], 'huobi')
(1, 'synthetix_SynthiDOT', ['synthetix', 'synthetify', 'metronome', 'pantherswap', 'synlev'], 'synthetix')
(1, 'compound_StdComptrollerG2', ['compound', 'dogecompounder', 'morphoaave', 'component', 'revert'], 'compound')
(1, 'vesper_VLINK-poolRewards', ['vesper', 'arkpool', 'blackpool', 'timewarp', 'oklink'], 'vesper')
(1, 'nexus_QuotationData', ['bscstation', 'finnexus', 'ethereumfoundation', 'nexus', 'h2odata'], 'nexus')
(1, 'maker_MCD_CLIP_UNIV2DAIUSDT_A', ['maker', 'tether', 'eclipsemccom', 'stakerz', 'universeftm'], 'maker')
(1, 'synthetix_SynthsDEFI', ['synthetix', 'synthetify', 'metronome', 'amesdefi', 'pantherswap'], 'synthetix')
(1, 'compound_Base200bps_Slope222bps_Kink90_Jump40', ['compound', 'dogecompounder', 'morphoaave', 'revert', 'component'], 'compound')
(1, 'BitMart', ['bitmart', 'bitmarktph', 'bitmarktpl', 'bitmain', 'bitme'], 'bitmart')
(1, 'bitfinex Neo/Neogas hot wallet', ['bitfinex', 'dovewallet', 'ambirewallet', 'wallex', 'myetherwallet'], 'bitfinex')
(1, 'bitfinex Polkadot cold wallet', ['bitfinex', 'dovewallet', 'ambirewallet', 'polkaex', 'wallex'], 'bitfinex')
(1, 'synthetix_TokenStatesDOT', ['synthetix', 'synthetify', 'xtoken', 'tokensfarm', 'fluidtokens'], 'synthetix')
(1, 'synthetix_ProxysXMR', ['synthetix', 'synthetify', 'proxy', 'metronome', 'thetacash'], 'synthetix')
(1, 'maker_MCD_CLIP_UNIV2UNIETH_A', ['maker', 'universeftm', 'universe', 'bethash', 'unidex'], 'maker')
(1, 'harvestfinance_WETH-USDC-LP Vault', ['harvestfinance', 'vaultyfinance', 'avault', 'revault', 'vaultka'], 'harvestfinance')
(1, 'Bilaxy 1', ['bilaxy', 'galaxygoogledao', 'beaxy', 'xyfinance', 'stabilize'], 'bilaxy')
(0, 'aave_variableDebtTokenAddress-aAmmUniDAIWETH', ['xtoken', 'latoken', 'invariant', 'kommunitas', 'tokencan'], 'aave')
(1, 'aave_aUSDC', ['sigmausd', 'aavegotchi', 'aave', 'usd', 'morphoaave'], 'aave')
(1, 'vesper_VUSDC-strategy-aave', ['vesper', 'strategyxfinance', 'aavegotchi', 'btcstcom-pirateat40', 'exrates'], 'vesper')
(1, 'synthetix_SynthiAAVE', ['synthetix', 'synthetify', 'metronome', 'pantherswap', 'synlev'], 'synthetix')
(1, 'synthetix_ProxysREN', ['synthetix', 'synthetify', 'proxy', 'metronome', 'thetacash'], 'synthetix')
(1, 'badger_teamVesting', ['investin', 'badger', 'daomaker', 'goodghosting', 'bitgert'], 'badger')
(1, 'CoinHako.com', ['coinhako', 'coinhub', 'zoocoin', 'unocoin', 'gogocoin'], 'coinhako')
(0, 'aave_variableDebtTokenAddress-aAmmDAI', ['xtoken', 'latoken', 'invariant', 'tokenize', 'tokencan'], 'aave')
(1, 'synthetix_SynthsLTC', ['synthetix', 'synthetify', 'metronome', 'pantherswap', 'synlev'], 'synthetix')
(0, 'aave_stableDebtTokenAddress - aWETH', ['stabledoin', 'xtoken', 'stablekoi', 'latoken', 'tokenize'], 'aave')
(1, 'Compound Augur', ['compound', 'augur', 'dogecompounder', 'morphoaave', 'auguryfinance'], 'compound')
(1, 'instadapp_AAVE-STAKE-A', ['instadapp', 'stakesteak', 'pstake', 'stake1', 'stakerz'], 'instadapp')
(1, 'Kucoin Shares (KCS)', ['kucoin', 'bishares', 'landshare', 'sharedstake', 'buyucoin'], 'kucoin')
(1, 'curvefinance_Ownership-Agent', ['curve', 'xweowns', 'nerve', 'deficurrent', 'crownfinance'], 'curve')
(1, 'Huobi 28', ['huobi', 'huobijapan', 'huobikorea', 'yobit', 'lobis'], 'huobi')
(1, 'compound_GovernorAlpha', ['compound', 'dogecompounder', 'governordao', 'morphoaave', 'btcalpha'], 'compound')
(1, 'harvestfinance_YFII Pool', ['harvestfinance', 'yfii', 'vestafinance', 'btfinance', 'revestfinance'], 'harvestfinance')
(1, 'CoinW 4', ['coinw', 'coinwind', 'coinworkercom', 'bitcoinwebankcom', 'bitcoinwalletcom'], 'coinw')
(1, 'aave_aDAI', ['aavegotchi', 'deepseadao', 'aave', 'yfdai', 'seadex'], 'aave')
(1, 'sushiswap_SushiV2Router02', ['sushiswap', 'cryptorushin', 'routerprotocol', 'sashimiswap', 'busha'], 'sushiswap')
(1, 'uniswap_ProxyAdmin', ['uniswap', 'proxy', 'miniswap', 'mooniswap', 'swapp'], 'uniswap')
(1, 'uniswap_UniswapV2ETHUSDTUNIPool', ['uniswap', 'miniswap', 'mooniswap', 'unipower', 'unipilot'], 'uniswap')
(0, 'Slushpool', ['slushpoolcom', 'jpool', 'dpool', 'aaopool', 'batpool'], 'braiins')
(1, 'Okminer', ['okminer', 'gbminers', 'minerium', 'minerswap', 'asicminer'], 'okminer')
(1, 'uniswap_NonfungibleTokenPositionDescriptor', ['tangible', 'positionexchange', 'uniswap', 'xtoken', 'latoken'], 'uniswap')
(1, 'instadapp_COMPOUND-A', ['instadapp', 'compound', 'dogecompounder', 'morphoaave', 'revert'], 'instadapp')
(0, '0x_OrderValidator-v4', ['orderbook', 'ordernchaos', 'vapordex', 'orderlynetwork', 'alligator'], '0x')
(1, 'synthetix_LiquidatorRewards', ['synthetix', 'synthetify', 'liquid', 'quidax', 'liquidswap'], 'synthetix')
(1, 'dydx_UsdcPriceOracle42', ['dydx', 'oracleswap', 'btcoraclecom', 'civfund', 'diceoncrackcom'], 'dydx')
(1, 'synthetix_TokenStatesOIL', ['synthetix', 'synthetify', 'xtoken', 'tokensfarm', 'fluidtokens'], 'synthetix')
(1, '50btc', ['50btccom', 'btcc', 'tbtc', 'btce', 'hbtc'], '50btccom')
(1, 'Kraken 13', ['kraken', 'birake', 'frakt', 'xtoken', 'latoken'], 'kraken')
(1, 'curvefinance_LinkUSD-StableSwapLinkUSD', ['stakelink', 'oklink', 'curve', 'kuswap', 'kurant'], 'curve')
(1, 'maker_PIP_PAXUSD', ['pippi', 'maker', 'xusdmoney', 'stakerz', 'sakeperp'], 'maker')
(1, 'badger_StakingRewards', ['badger', 'stacksstaking', 'nest', 'cardstarter', 'polygonbridgestaking'], 'badger')
(1, 'bitfinex POLIS hot wallet', ['bitfinex', 'dovewallet', 'ambirewallet', 'wallex', 'myetherwallet'], 'bitfinex')
(1, 'Coinimal.com', ['minimax', 'bitpanda', 'koinim', 'coinfalcon', 'admiralcoincom'], 'bitpanda')
(1, 'curvefinance_ankrETH-CurveTokenV3', ['curve', 'dappaccountdao', 'xtoken', 'latoken', 'ankr'], 'curve')
(0, '1inch_LimitOrderProtocolV3', ['solvprotocol', 'deriprotocol', 'bprotocol', 'ordernchaos', 'derifyprotocol'], '1inch')
(1, 'instadapp_InstaMasterProxy137', ['instadapp', 'proxy', 'monster', 'instawalletorg', 'coinstore'], 'instadapp')
(1, 'maker_PIP_BAT', ['maker', 'stakerz', 'sakeperp', 'pippi', 'daomaker'], 'maker')
(1, 'synthetix_SynthiTRX', ['synthetix', 'synthetify', 'metronome', 'pantherswap', 'synlev'], 'synthetix')
(1, 'deribit reserves', ['reserve', 'deribit', 'independentreserve', 'metareserve', 'unfederalreserve'], 'deribit')
(1, 'synthetix_ProxysETH', ['synthetix', 'synthetify', 'proxy', 'metronome', 'thetaswap'], 'synthetix')
(1, 'barnbridge_EPool Helper', ['barnbridge', 'debridge', 'allbridge', 'bridgekek', 'wanbridge'], 'barnbridge')
(1, 'curvefinance_BUSD-LiquidityGauge', ['liquidityfinance', 'steakhutliquidity', 'liquid', 'curve', 'liquity'], 'curve')
(1, 'curvefinance_SynthBurner', ['curve', 'synthetix', 'synthetify', 'nerve', 'cestafinance'], 'curve')
(1, 'synthetix_ExchangeRates', ['synthetix', 'synthetify', 'xexchange', 'btcexchangero', '0exchange'], 'synthetix')
(1, 'harvestfinance_RENBTC Vault', ['harvestfinance', 'vaultyfinance', 'avault', 'revault', 'vaultka'], 'harvestfinance')
(0, 'aave_variableDebtTokenAddress - aZRX', ['xtoken', 'latoken', 'invariant', 'tokenomy', 'tokencan'], 'aave')
(1, 'Bitstamp: Contract 1', ['bitstamp', 'bitsten', 'bitstarzcom', 'bitstock', 'bitstorage'], 'bitstamp')
(1, 'Poloniex.com', ['poloniex', 'colony', 'bitoexcom', 'mpexco', 'excoino'], 'poloniex')
(0, 'ENS: Wallet 1', ['dovewallet', 'ambirewallet', 'thorwallet', 'wallex', 'myetherwallet'], 'ethereumfoundation')
(1, 'vesper_vBetaUSDC-feeWhiteList', ['vesper', 'whitebit', 'whiteheart', 'whitewhale', 'coinlistpro'], 'vesper')
(1, 'synthetix_SynthiBTC', ['synthetix', 'synthetify', 'metronome', 'pantherswap', 'synlev'], 'synthetix')
(1, 'Btcguild.com', ['btcguildcom', 'bakerguild', 'bitbondcom', 'btccom', 'dcoin'], 'btcguildcom')
(1, 'maker_MCD_DAI', ['maker', 'stakerz', 'daomaker', 'yfdai', 'bakeryswap'], 'maker')
(1, 'Korbit.co.kr', ['korbit', 'orbit', 'orbitalswap', 'hanbitco', 'bitcoin24'], 'korbit')
(1, 'curvefinance_PAX-LiquidityGauge', ['liquidityfinance', 'steakhutliquidity', 'liquid', 'curve', 'liquity'], 'curve')
(1, 'BitcoinFog', ['bitcoinfog', 'bitcoinde', 'bitcoin24', 'bitcoincoid', 'bitcoinbon'], 'bitcoinfog')
(1, 'nexus_Governance', ['finnexus', 'nexus', 'nexusprotocol', 'governordao', 'mover'], 'nexus')
(1, 'HappyCoins.com', ['happycoins', 'coinscoth', 'braiins', 'citycoins', 'zappy'], 'happycoins')
(1, 'synthetix_TokenStatesTRX', ['synthetix', 'synthetify', 'xtoken', 'tokensfarm', 'fluidtokens'], 'synthetix')
(1, 'bitfinex Bitcoin SV hot wallet', ['bitfinex', 'bitcoinwalletcom', 'dovewallet', 'ambirewallet', 'tradebitcoin'], 'bitfinex')
(0, 'fei_Chainlink FEI-ETH', ['zenlinkastar', 'oraichain', 'multichain', 'bankofchain', 'chainex'], 'feiprotocol')
(1, 'maker_PROXY_FACTORY', ['proxy', 'maker', 'stakerz', 'sakeperp', 'daomaker'], 'maker')
(1, 'Telco 214', ['telco214', 'telcoin', 'stellarx', 'dracoforce', 'allcoin'], 'telco214')
(1, 'synthetix_SynthiCEX', ['synthetix', 'synthetify', 'metronome', 'pantherswap', 'ethichub'], 'synthetix')
(1, 'maker_MCD_JOIN_UNIV2ETHUSDT_A', ['maker', 'tether', 'stakerz', 'universeftm', 'universe'], 'maker')
(1, 'bitfinex IOTA hot wallet', ['bitfinex', 'dovewallet', 'ambirewallet', 'wallex', 'myetherwallet'], 'bitfinex')
(1, 'SecureVPN.to', ['securevpnto', 'securedao', 'securofinance', 'bitcurex', 'vircurex'], 'securevpnto')
(1, 'Poloniex: MANA', ['poloniex', 'colony', 'manarium', 'maicoin', 'oolongswap'], 'poloniex')
(1, 'bitfinex NEO cold wallet', ['bitfinex', 'dovewallet', 'ambirewallet', 'wallex', 'myetherwallet'], 'bitfinex')
(0, 'aave_stableDebtTokenAddress - aUSDC', ['stabledoin', 'xtoken', 'stablekoi', 'latoken', 'tokencan'], 'aave')
(0, 'aave_arc_LendingRateOracle', ['oracleswap', 'btcoraclecom', 'civfund', 'lendingpond', 'usdfilending'], 'aave')
(1, 'compound_Configurator', ['compound', 'dogecompounder', 'morphoaave', 'revert', 'bitbondcom'], 'compound')
(1, 'HooToken (HOO)', ['hoo', 'xtoken', 'latoken', 'tokenomy', 'tokencan'], 'hoo')
(1, 'Bitfury', ['bitfuryorg', 'bitfex', 'furylabsfinance', 'bitforex', 'bitflyer'], 'bitfuryorg')
(0, 'aave_variableDebtTokenAddress-aAmmBptWBTCWETH', ['xtoken', 'latoken', 'invariant', 'tokencan', 'tokenize'], 'aave')
(1, 'CoinPayments.net', ['coinpaymentsnet', 'cryptopayme', 'betcoinsnet', 'paymium', 'mento'], 'coinpaymentsnet')
(1, 'nexus_Pool2', ['finnexus', 'nexus', 'nexusprotocol', 'spoolprotocol', 'dpool'], 'nexusprotocol')
(1, 'Binance 19', ['binance', 'solacefinance', 'binancemultichaincapital', 'newspacefinance', 'knitfinance'], 'binance')
(0, 'aave_variableDebtTokenAddress - aUNI', ['xtoken', 'latoken', 'invariant', 'tokencan', 'tokenomy'], 'aave')
(1, 'instadapp_1INCH-A', ['instadapp', '1inch', 'citadao', 'stader', 'instawalletorg'], 'instadapp')
(1, 'ShapeShift 4', ['shapeshift', 'blueshift', 'sideshift', 'zeroshift', 'shiftdollar'], 'shapeshift')
(1, 'BitPay.com', ['bitpaycom', 'bitparking', 'paycash', 'bitpif', 'paybito'], 'bitpaycom')
(1, 'curvefinance_RSV-StableSwapRSV', ['curve', 'zyberswap', 'pancakeswapnew', 'stablekoi', 'kibbleswap'], 'curve')
(1, 'harvestfinance_fCRV-HUSD', ['harvestfinance', 'vestafinance', 'btfinance', 'revestfinance', 'nest'], 'harvestfinance')
(1, 'maker_GET_CDPS', ['maker', 'convergence', 'stakerz', 'daomaker', 'bakeryswap'], 'maker')
(1, 'Coinhako: Warm Wallet', ['coinhako', 'dovewallet', 'ambirewallet', 'wallex', 'bitcoinwalletcom'], 'coinhako')
(1, 'dydx_PolynomialInterestSetter42', ['polynomialprotocol', 'coinsetter', 'interestprotocol', 'dydx', 'cointerra'], 'dydx')
(1, 'Bitpanda Ecosystem Token (BEST)', ['marsecosystem', 'bitpanda', 'xtoken', 'latoken', 'pandaland'], 'bitpanda')
(1, 'maker_MCD_CLIP_CALC_UNIV2LINKETH_A', ['maker', 'calc', 'stakelink', 'oklink', 'bethash'], 'maker')
(1, 'BTC-Alpha Exchange', ['btcalpha', 'xenaexchange', 'kuna', 'saharaexchange', 'btcexchange'], 'btcalpha')
(1, 'Binance 20', ['binance', 'solacefinance', 'binancemultichaincapital', 'newspacefinance', 'knitfinance'], 'binance')
(0, 'aave_stableDebtTokenAddress - aMANA', ['stabledoin', 'xtoken', 'stablekoi', 'latoken', 'tokencan'], 'aave')
(0, 'binance reserve wallets BUSD', ['dovewallet', 'reserve', 'ambirewallet', 'metareserve', 'independentreserve'], 'binance')
(0, '0x_DevUtils-v3', ['revuto', 'xdefi', '0xdao', 'zilswap', 'altilly'], '0x')
(1, 'dydx_DaiPriceOracle1', ['dydx', 'oracleswap', 'btcoraclecom', 'civfund', 'diceoncrackcom'], 'dydx')
(1, 'nexus_ProposalCategory', ['finnexus', 'nexusprotocol', 'nexus', 'folgory', 'catex'], 'nexus')
(1, 'harvestfinance_PYLON:FARM', ['harvestfinance', 'moonfarm', 'polygonfarmfinance', 'vestafinance', 'epsylonfinance'], 'harvestfinance')
(1, 'PandoraOpenMarket', ['pandoraopenmarket', 'pandora', 'pandoraswap', 'market', 'agoramarket'], 'pandoraopenmarket')
(0, 'aave_variableDebtTokenAddress - aBAL', ['xtoken', 'latoken', 'invariant', 'tokencan', 'tokenize'], 'aave')
(1, 'badger_BadgerTree', ['badger', 'ledger', 'bitgert', 'openledgerio', 'crabada'], 'badger')
(1, 'compound_PriceData', ['compound', 'dogecompounder', 'morphoaave', 'revert', 'ice-dicecom'], 'compound')
(1, 'Coinbase 5', ['coinbase', 'loanbasecom', 'koinbazar', 'baseprotocol', 'pinballcoincom'], 'coinbase')
(1, 'huobi reserve wallets LTC', ['dovewallet', 'reserve', 'ambirewallet', 'metareserve', 'huobi'], 'huobi')
(1, 'BitMartToken (BMC)', ['bitmart', 'xtoken', 'latoken', 'tokenize', 'tokenomy'], 'bitmart')
(1, 'compound_Compoundv3Admin', ['compound', 'dogecompounder', 'morphoaave', 'revert', 'component'], 'compound')
(1, 'synthetix_StakingRewardssTSLABalancer', ['synthetix', 'synthetify', 'balancer', 'bitindi', 'stacksstaking'], 'synthetix')
(1, 'barnbridge_bb_aUSDT (Aave)', ['barnbridge', 'debridge', 'bridgekek', 'allbridge', 'wanbridge'], 'barnbridge')
(1, 'synthetix_ProxysFB', ['synthetix', 'synthetify', 'proxy', 'metronome', 'thetacash'], 'synthetix')
(1, 'BlockTrades.us', ['blocktrades', 'therocktrading', 'blockng', 'localtrade', 'novablock'], 'blocktrades')
(1, 'Huobi 17', ['huobi', 'huobijapan', 'huobikorea', 'yobit', 'lobis'], 'huobi')
(1, 'maker_MCD_CLIP_CALC_UNIV2WBTCETH_A', ['maker', 'calc', 'wbtc', 'btce', 'btcex'], 'maker')
(1, 'kucoin USDT reserves', ['reserve', 'independentreserve', 'metareserve', 'kucoin', 'unfederalreserve'], 'kucoin')
(1, 'ABCC Token (AT)', ['abcc', 'xtoken', 'latoken', 'tokencan', 'tokenize'], 'abcc')
(0, 'aave_rwa_PermissionedLendingPoolAddressProviderRegistry', ['tangpool', 'apeswap', 'lendingpond', 'usdfilending', 'spiderpool'], 'aave')
(1, 'renvm_BasicAdapter', ['ren', 'orcadao', 'asicminer', 'instadapp', 'basiscash'], 'ren')
(1, 'compound_cWBTC', ['compound', 'dogecompounder', 'morphoaave', 'wbtc', 'revert'], 'compound')
(1, 'synthetix_CircuitBreaker', ['synthetix', 'synthetify', 'vircurex', 'metronome', 'meritcircle'], 'synthetix')
(1, 'Bitkub Hot Wallet 1', ['bitkub', 'dovewallet', 'ambirewallet', 'thorwallet', 'wallex'], 'bitkub')
(1, 'Poolin', ['poolin', 'powerpoolfinance', 'dpool', 'jpool', 'batpool'], 'poolin')
(1, 'Kraken 10', ['kraken', 'birake', 'frakt', 'xtoken', 'latoken'], 'kraken')
(1, 'harvestfinance_DAI Pool', ['harvestfinance', 'vestafinance', 'btfinance', 'revestfinance', 'nest'], 'harvestfinance')
(1, 'badger_daoProxyAdmin', ['badger', 'proxy', 'maker', 'enterdao', 'paperdao'], 'badger')
(1, 'synthetix_RewardEscrow', ['synthetix', 'synthetify', 'wardenswap', 'timewarp', 'fairdesk'], 'synthetix')
(1, 'synthetix_VirtualSynthMastercopy', ['synthetix', 'synthetify', 'metronome', 'masterxchange', 'pantherswap'], 'synthetix')
(1, 'Binance 26', ['binance', 'solacefinance', 'binancemultichaincapital', 'newspacefinance', 'knitfinance'], 'binance')
(1, 'Bitcoin-24.com', ['bitcoin24', 'mybitcoincom', 'bitcoinde', 'bitcoincoid', 'bitcoinica'], 'bitcoin24')
(1, 'synthetix_AddressResolver', ['synthetix', 'synthetify', 'evolve', 'fortress', 'everestdao'], 'synthetix')
(1, 'harvestfinance_fRENBTC', ['harvestfinance', 'vestafinance', 'btfinance', 'revestfinance', 'nest'], 'harvestfinance')
(1, 'ChBtc.com', ['chbtc', 'btccom', '50btccom', 'haobtccom', 'viabtc'], 'chbtc')
(1, 'Huobi Token', ['huobi', 'huobijapan', 'huobikorea', 'xtoken', 'latoken'], 'huobi')
(1, 'Poloniex: USDC', ['poloniex', 'colony', 'tether', 'oolongswap', 'icecolony'], 'poloniex')
(1, 'maker_MCD_CLIP_CALC_RENBTC_A', ['btcalpha', 'maker', 'calc', 'eclipsemccom', 'stakerz'], 'maker')
(1, 'synthetix_ProxysJPY', ['synthetix', 'synthetify', 'proxy', 'metronome', 'thetacash'], 'synthetix')
