Filter: related-concept
Blocker: bm25_3
K: 25
Time: 1.6893336772918701 seconds
Recall: 0.9546044098573282

(1, 'uniswap_v3_pool_USDC_ETH_005', ['uniswap', 'miniswap', 'mooniswap', 'biswap', 'emiswap', 'yetiswap', 'heliswap', 'makiswap', 'ethwswap', 'yumiswap', 'jediswap', 'tether', 'yokaiswap', 'sushiswap', 'corgiswap', 'mochiswap', 'cetus', 'senpaiswap', 'energiswap', 'kawaiiswap', 'muesliswapmilkada', 'comethswap', 'sashimiswap', 'oolongswap', 'spookyswap'], 'uniswap')
(1, 'synthetix_SynthiREN', ['synthetix', 'synthetify', 'metronome', 'pantherswap', 'synapse', 'thetaswap', 'synfuturesv1', 'zigzag', 'minipantherdao', 'ethichub', 'ren', 'varen', 'genshiro', 'yetiswap', 'shiroswap', 'firedao', 'arenaswap', 'perennial', 'thena', 'mixswapfinance', 'bondappetit', 'empiredex', 'changetipcom', 'vampireswap', 'viresfinance'], 'synthetix')
(1, 'curvefinance_3Pool-StableSwap3Pool', ['neopin', 'curve', 'pancakeswapnew', 'zyberswap', 'stablekoi', 'kibbleswap', 'bubbleswap', 'stabledoin', 'nomiswap', 'meteorapools', 'ampleswap', 'powerpoolfinance', 'ifnetwork', 'myceliumperpetualswaps', 'oolongswap', 'veritabledao', 'spookyswap', 'creamfinance', 'nachofinance', 'smolswap', 'harvestfinance', 'kswapfinance', 'mmfinance', 'dappaccountdao', 'pyeswap'], 'curve')
(1, 'synthetix_SynthetixDebtShare', ['synthetix', 'synthetify', 'metronome', 'thetaswap', 'pantherswap', 'synapse', 'yetiswap', 'thena', 'bondappetit', 'sharkswap', 'changetipcom', 'minipantherdao', 'xdefi', 'synfuturesv1', 'zigzag', 'tether', 'autosharkfinance', 'debridge', 'varen', 'theopendaosos', 'forthewinnetwork', 'dooarbsc', 'mixswapfinance', 'saharadao', 'arenaswap'], 'synthetix')
(1, 'fei_Chainlink TRIBE-ETH', ['zenlinkastar', 'multichain', 'beethovenxoptimism', 'sifchain', 'chainport', 'oklink', 'defichain', 'relaychain', 'webribedao', 'ethichub', 'chainrollcom', 'chaingefinance', 'crosschainbridge', 'thorchain', 'atrix', 'swft', 'moonlift', 'feiprotocol', 'qilin', 'strike', 'sweetswap', 'strikex', 'metastreet', 'pinkswap', 'opynconvexity'], 'feiprotocol')
(1, 'synthetix_ProxysRUNE', ['synthetix', 'synthetify', 'metronome', 'thetaswap', 'pantherswap', 'oxygen', 'duneswap', 'synapse', 'yetiswap', 'thena', 'fortunedao', 'bondappetit', 'changetipcom', 'minipantherdao', 'synfuturesv1', 'zigzag', 'tether', 'protofi', 'Obyte', 'adaxpro', 'theopendaosos', 'bprotocol', 'forthewinnetwork', 'dooarbsc', 'protonswap'], 'synthetix')
(1, 'compound_wbtc2_irm', ['compound', 'morphoaave', 'btcstcom-pirateat40', 'btctcom', '50btccom', 'haobtccom', 'btcjamcom', 'btcdicecom', 'bitlaundercom', 'btcguildcom', 'cryptobountycom', 'tempodao', 'hundredfinance', 'btclendorg', 'fountainprotocol', 'comkort', 'commodo', 'cryptcominercom', 'btcexchangero', 'bitnzcom', 'vip72com', 'byllscom', 'dadicecom', 'leancycom', 'bitpaycom'], 'compound')
(1, 'synthetix_ProxysDASH', ['synthetix', 'synthetify', 'midasdao', 'metronome', 'thetaswap', 'pantherswap', 'oxygen', 'adaswap', 'unusdao', 'baksdao', 'synapse', 'yetiswap', 'plutusdao', 'thena', 'cerberusdao', 'invictusdao', 'bondappetit', 'changetipcom', 'minipantherdao', 'midascapital', 'bitcash', 'paycash', 'adastrabridge', 'synfuturesv1', 'hashflow'], 'synthetix')
(1, 'Huobi 20', ['huobi', 'huobijapan', 'huobikorea', 'yobit', 'aprobit', 'nobitex', 'probit', 'robiniaswap', 'tipidao', 'bitwala', 'opendao', 'morpheusswap', 'latoken', 'loopring', 'b2bx', 'kswapfinance', 'kurant', 'piratedao', 'crex24', 'orcadao', 'lowcostswap', 'solidlyv2', 'kdswap', 'livecoin', 'moonswap'], 'huobi')
(1, 'bitfinex Verge hot wallet', ['bitfinex', 'dovewallet', 'wallex', 'bitcoinwalletcom', 'instawalletorg', 'thorwallet', 'resfinex', 'finexbox', 'coinex', 'digifinex', 'hotbit', 'chainex', 'nominex', 'bitfex', 'valleyswap', 'bitfloor', 'bitflyer', 'bitforex', 'letsbit', 'nexchange', 'nexo', 'bitwala', 'bitfront', 'energiswap', 'burgerswap'], 'bitfinex')
(1, 'dydx_SaiPriceOracle1', ['dydx', 'oracleswap', 'civfund', 'diceoncrackcom', 'apricotfinance', 'capricorn', 'obric', 'meteorapools', 'agora', 'ice-dicecom', 'unifiprotocol', 'drachma', 'symmetric', 'pandora', 'oraidex', 'primitive', 'icedao', 'swapsicle', 'clearpool', 'btclendorg', 'auroraswap', 'hurricaneswap', 'dadicecom', 'loopring', 'agoramarket'], 'dydx')
(1, 'barnbridge_aGUSD Rewards Pool', ['barnbridge', 'debridge', 'allbridge', 'bridgekek', 'wanbridge', 'lagobridge', 'terrabridge', 'octusbridge', 'celerbridge', 'bridgemutual', 'adastrabridge', 'leaguedao', 'cennznetbridge', 'crosschainbridge', 'xdai', 'barnswap', 'ifnetwork', 'wardenswap', 'helix', 'polygonbridgestaking', 'powerpoolfinance', 'swft', 'orbitbridge', 'neopin', 'myceliumperpetualswaps'], 'barnbridge')
(1, 'harvestfinance_PASTA/ETH:FARM', ['harvestfinance', 'nest', 'lodestarfinance', 'curve', 'tethys', 'autosharkfinance', 'starlayfinance', 'stargatefinance', 'sfinance', 'astarnova', 'x7finance', 'xyfinance', 'aliensfarm', 'soyfinance', 'ginfinance', 'opxfinance', 'y2kfinance', 'reffinance', 'roefinance', 'ocpfinance', 'amyfinance', 'dfxfinance', 'vvsfinance', 'agsfinance', 'apefi'], 'harvestfinance')
(1, 'synthetix_ProxysNIKKEI', ['synthetix', 'synthetify', 'rikkeifinance', 'metronome', 'thetaswap', 'pantherswap', 'oxygen', 'synapse', 'yetiswap', 'thena', 'bondappetit', 'rook', 'changetipcom', 'minipantherdao', 'synfuturesv1', 'zigzag', 'tether', 'protofi', 'Obyte', 'adaxpro', 'theopendaosos', 'bprotocol', 'forthewinnetwork', 'dooarbsc', 'protonswap'], 'synthetix')
(1, 'synthetix_TokenStateiETH', ['synthetix', 'synthetify', 'fluidtokens', 'tokenlon', 'metronome', 'thetaswap', 'realtplatform', 'pantherswap', 'bscstation', 'instadapp', 'chickenswap', 'tether', 'instawalletorg', 'metatdex', 'synapse', 'yetiswap', 'xensa', 'dooarbsc', 'stargatefinance', 'chatex', 'thena', 'bondappetit', 'fatexfi', 'benswap', 'changetipcom'], 'synthetix')
(0, '0x_ExchangeProxyLiquidityProviderSandbox-v4', ['xexchange', 'liquidityfinance', 'jexchange', '0exchange', 'vexchange', 'dinoexchange', 'oniexchange', 'auxexchange', 'liquidswap', 'btcexchangero', 'mimo', 'stepexchange', 'yoshiexchangeftm', 'ladexexchange', 'jumboexchange', 'alcorexchange', 'polyoexchange', 'astarexchange', 'gamutexchange', 'saharaexchange', 'hummusexchange', 'wombat', 'coinjar', 'izumi', 'positionexchange'], '0x')
(1, 'harvestfinance_fDAI', ['harvestfinance', 'yfdai', 'nest', 'curve', 'lodestarfinance', 'autosharkfinance', 'sfinance', 'spacefi', 'xyfinance', 'x7finance', 'ocpfinance', 'reffinance', 'roefinance', 'agsfinance', 'opxfinance', 'apefi', 'soyfinance', 'vvsfinance', 'veefinance', 'dfxfinance', 'ginfinance', 'dexfinance', 'y2bfinance', 'y2kfinance', 'amyfinance'], 'harvestfinance')
(1, 'curvefinance_USDT-DepositUSDT', ['tether', 'curve', 'plutusdao', 'invictusdao', 'positionexchange', 'esdtmarket', 'unusdao', 'harvestfinance', 'dappaccountdao', 'cerberusdao', 'depth', 'sfinance', 'x7finance', 'cetus', 'dexfinance', 'vvsfinance', 'reffinance', 'soyfinance', 'kuufinance', 'dfxfinance', 'agsfinance', 'ginfinance', 'bombfinance', 'fuzzfinance', 'wakafinance'], 'curve')
(1, 'maker_MCD_CLIP_CALC_YFI_A', ['maker', 'daomaker', 'fiatdao', 'changetipcom', 'bitclixcom', 'stake1', 'cakedao', 'brawkercom', 'admiralcoincom', 'stakedao', 'cryptolocker', 'coinworkercom', 'germanplazamarket', 'maiadao', 'benqi', 'acala', 'bitcoin24', 'blueskymarketplace', 'mahalend', 'justdefi', 'dammfinance', 'xapo', 'adao', 'cryptcominercom', 'tipidao'], 'maker')
(1, 'harvestfinance_BASED/sUSD:FARM', ['harvestfinance', 'nest', 'kebabfinance', 'curve', 'pegasusfinance', 'usdfilending', 'loanbasecom', 'lodestarfinance', 'autosharkfinance', 'sfinance', 'xyfinance', 'x7finance', 'aliensfarm', 'veefinance', 'soyfinance', 'kuufinance', 'y2bfinance', 'amyfinance', 'roefinance', 'dexfinance', 'vvsfinance', 'agsfinance', 'reffinance', 'apefi', 'y2kfinance'], 'harvestfinance')
(1, 'Huobi 9', ['huobi', 'huobijapan', 'huobikorea', 'yobit', 'aprobit', 'nobitex', 'probit', 'robiniaswap', 'tipidao', 'bitwala', 'opendao', 'morpheusswap', 'latoken', 'loopring', 'b2bx', 'kswapfinance', 'kurant', 'piratedao', 'crex24', 'orcadao', 'lowcostswap', 'solidlyv2', 'kdswap', 'livecoin', 'moonswap'], 'huobi')
(1, 'badger_harvest.renCrv', ['badger', 'harvestfinance', 'metastreet', 'openledgerio', 'ren', 'varen', 'adastrabridge', 'nerve', 'bencufi', 'swerve', 'vesper', 'dgex', 'sentre', 'daomaker', 'strike', 'arenaswap', 'perennial', 'hiveswap', 'convergence', 'hodltree', 'strikex', 'jarvis', 'saharadao', 'sharkswap', 'diceoncrackcom'], 'harvestfinance')
(1, 'Bit-x.com', ['bitx', 'bitoexcom', 'bitclixcom', 'faucetboxcom', 'mpexco', 'excoino', 'bitnzcom', 'bitpaycom', 'bitinka', 'bitbondcom', 'bitelfincom', 'bitoombacom', 'mybitcoincom', 'bitlaundercom', 'watchmybitcom', 'bitmillionscom', 'comprabitcoin', 'bitcoinp2p', 'bitcom', 'bitcoinwebankcom', 'bitcoinwalletcom', 'zg', 'zbcom', 'bitznetwork', 'bitzcom'], 'bitx')
(1, 'synthetix_SynthsGBP', ['synthetix', 'synthetify', 'metronome', 'pantherswap', 'synapse', 'thetaswap', 'synfuturesv1', 'zigzag', 'minipantherdao', 'arthswap', 'wraithswap', 'yetiswap', 'thena', 'mixswapfinance', 'bondappetit', 'changetipcom', 'tether', 'theopendaosos', 'forthewinnetwork', 'dooarbsc', 'Obyte', 'fraxfinance', 'tokenlon', 'clipper', 'elk'], 'synthetix')
(1, 'synthetix_SynthiOIL', ['synthetix', 'synthetify', 'metronome', 'pantherswap', 'synapse', 'thetaswap', 'synfuturesv1', 'zigzag', 'minipantherdao', 'ethichub', 'yetiswap', 'thena', 'mixswapfinance', 'bondappetit', 'changetipcom', 'tether', 'theopendaosos', 'forthewinnetwork', 'dooarbsc', 'Obyte', 'fraxfinance', 'tokenlon', 'clipper', 'elk', 'eosrex'], 'synthetix')
(1, 'Binance: BGBP Token', ['latoken', 'tokenize', 'tokenomy', 'tokencan', 'binance', 'bingbon', 'dexitfinanceswap', 'polycatfinance', 'planetfinance', 'tokok', 'algebrafinance', 'kraken', 'tokpie', 'cougarswap', 'reffinance', 'monatore', 'jetfuelfinance', 'dmdfinance', 'acsifinance', 'fuzzfinance', 'saros', 'pidaofinance', 'curve', 'kswapfinance', 'cremafinance'], 'binance')
(0, '0x_ExchangeProxyTransformerDeployer-v4', ['xexchange', '0exchange', 'vexchange', 'jexchange', 'auxexchange', 'dinoexchange', 'oniexchange', 'mimo', 'btcexchangero', 'stepexchange', 'yoshiexchangeftm', 'alcorexchange', 'jumboexchange', 'polyoexchange', 'gamutexchange', 'ladexexchange', 'astarexchange', 'wombat', 'saharaexchange', 'hummusexchange', 'coinjar', 'positionexchange', 'masterxchange', 'holytransactioncom', 'snowflakeexchange'], '0x')
(1, 'FYBSG.com', ['fybsg', 'fybse', 'zg', 'cloudhashingcom', 'strongcoincom-fee', 'genesis-miningcom', 'zbcom', '796', 'comkort', 'btctcom', 'cryptcominercom', 'bitnzcom', '50btccom', 'vip72com', 'byllscom', 'dadicecom', 'cryptocom', 'btcjamcom', 'haobtccom', 'bitoexcom', 'leancycom', 'bitpaycom', 'bitinka', 'allcoincom', 'brawkercom'], 'fybsg')
(1, 'nexus_TokenFunction', ['nexus', 'fluidtokens', 'tokenlon', 'actioncryptocom', 'bastion', 'holytransactioncom', 'houstonswap', 'notional', 'redemption', 'decryption', 'bscstation', 'fundex', 'nex', 'realtplatform', 'arctic', 'funbeast', 'evolutionmarket', 'annex', 'avalaunch', 'stonfi', 'synfuturesv1', 'positionexchange', 'justmoney', 'trustswap', 'connext'], 'nexus')
(1, 'synthetix_ProxysDOT', ['synthetix', 'synthetify', 'metronome', 'thetaswap', 'pantherswap', 'oxygen', 'synapse', 'yetiswap', 'thena', 'bondappetit', 'changetipcom', 'minipantherdao', 'civfund', 'synfuturesv1', 'zigzag', 'tether', 'protofi', 'Obyte', 'adaxpro', 'theopendaosos', 'bprotocol', 'forthewinnetwork', 'dooarbsc', 'protonswap', 'protonloan'], 'synthetix')
(1, 'maker_UNIV2UNIETH', ['maker', 'unilend', 'daomaker', 'unionprotocol', 'cerberusdao', 'stake1', 'ethichub', 'cakedao', 'brawkercom', 'stakedao', 'cryptolocker', 'tether', 'coinworkercom', 'acala', 'benqi', 'fraxfinance', 'mahalend', 'bitcoin24', 'justdefi', 'dammfinance', 'xapo', 'adao', 'tipidao', 'blueskymarketplace', 'cryptcominercom'], 'maker')
(1, 'synthetix_ProxyiLTC', ['synthetix', 'synthetify', 'metronome', 'thetaswap', 'pantherswap', 'oxygen', 'synapse', 'yetiswap', 'coinapultcom', 'thena', 'bondappetit', 'changetipcom', 'minipantherdao', 'synfuturesv1', 'zigzag', 'tether', 'protofi', 'Obyte', 'adaxpro', 'theopendaosos', 'bprotocol', 'forthewinnetwork', 'dooarbsc', 'protonloan', 'protonswap'], 'synthetix')
(1, 'DigiFinex', ['digifinex', 'finexbox', 'bitfinex', 'resfinex', 'coinex', 'chainex', 'nominex', 'nexo', 'pionex', 'oceanex', 'sinegy', 'coinegg', 'cryptonex', 'asicminer', 'polminepl', 'minerswap', 'nexus', 'wineryswap', 'rhinofi', 'minerscenter', 'cryptomineio', 'cryptcominercom', 'waterfall', 'omgfin', 'nexchange'], 'digifinex')
(1, 'synthetix_ProxysCOMP', ['synthetix', 'synthetify', 'metronome', 'thetaswap', 'pantherswap', 'byllscom', 'complifi', 'compound', 'component', 'oxygen', 'changetipcom', 'bitmillionscom', 'synapse', 'cryptostockscom', 'yetiswap', 'complusnetwork', 'thena', 'gyroscopeprotocol', 'btcstcom-pirateat40', 'composable', 'morphoaave', 'bondappetit', 'minipantherdao', 'synfuturesv1', 'zigzag'], 'synthetix')
(1, 'sushiswap_SushiMaker', ['sushiswap', 'sashimiswap', 'cryptorushin', 'maker', 'makiswap', 'mochiswap', 'sashimidao', 'shiroswap', 'shibaswap', 'bakeryswap', 'daomaker', 'biswap', 'swapsicle', 'uniswap', 'emiswap', 'shinobi', 'heliswap', 'miniswap', 'yumiswap', 'yetiswap', 'jediswap', 'shibance', 'swapscanner', 'mooniswap', 'corgiswap'], 'sushiswap')
(1, 'uniswap_V3Migrator', ['uniswap', 'miniswap', 'mooniswap', 'biswap', 'emiswap', 'alligator', 'jediswap', 'makiswap', 'heliswap', 'yetiswap', 'yumiswap', 'sushiswap', 'mochiswap', 'yokaiswap', 'corgiswap', 'stormswap', 'muesliswapmilkada', 'kawaiiswap', 'energiswap', 'senpaiswap', 'sashimiswap', 'cryptonatorcom', 'sunio', 'nomiswap', 'jupiter'], 'uniswap')
(1, 'HolyTransaction.com', ['holytransactioncom', 'transactioncoinmining', 'actioncryptocom', 'fractionalart', 'mytrade', 'bastion', 'notional', 'redemption', 'coinmotion', 'bscstation', 'decryption', 'xensa', 'jetwincom', 'pact', '777coincom', 'allcoincom', 'polydexcryptionnetwork', 'arctic', 'bitelfincom', 'diceoncrackcom', 'mybitcoincom', 'concave', 'tranquilfinance', 'evolutionmarket', 'blockchain'], 'holytransactioncom')
(1, 'maker_PIP_LRC', ['maker', 'daomaker', 'stake1', 'cakedao', 'brawkercom', 'stakedao', 'multiplierfinance', 'cryptolocker', 'coinworkercom', 'benqi', 'adao', 'xapo', 'dammfinance', 'justdefi', 'bitcoin24', 'mahalend', 'admiralcoincom', 'cryptcominercom', 'tipidao', 'anchor', 'blueskymarketplace', 'velerodao', 'allcrypt', '0vix', 'fiatdao'], 'maker')
(1, 'aave_aAmmUniDAIUSDC', ['nidhidao', 'aave', 'morphoaave', 'qidao', 'agave', 'tipidao', 'unusdao', 'wagmidao', 'midasdao', 'plutusdao', 'unilend', 'sashimidao', 'tether', 'invictusdao', 'cerberusdao', 'omnidexlend', 'dammfinance', 'midascapital', 'pidaofinance', 'usdfilending', 'wavelength', 'unionprotocol', 'apeswap', 'huckleberry', 'spiritswap'], 'aave')
(1, 'aave_variableDebtTokenAddress - aSNX', ['fluidtokens', 'fortressloans', 'aave', 'justdefi', 'veritabledao', 'morphoaave', 'realtplatform', 'unfederalreserve', 'tornadao', 'agave', 'larix', 'hundredfinance', 'templedaotrade', 'everestdao', 'aladdin', 'daoventures', 'ariesmarkets', 'wavelength', 'singularitydao', 'viresfinance', 'waterfall', 'mahalend', 'goldfinch', 'epayinfo', 'velerodao'], 'aave')
(1, 'synthetix_StakingRewardssMSFTBalancer', ['synthetix', 'synthetify', 'balancer', 'bitindi', 'nest', 'neopin', 'balancednetwork', 'polygonbridgestaking', 'metronome', 'wardenswap', 'acala', 'thetaswap', 'wingriders', 'interlaycollateral', 'stake1', 'pantherswap', 'incrementswap', 'bifrostdex', 'stakedao', 'mixswapfinance', 'planetfinance', 'pala', 'valasfinance', 'parallel', 'elk'], 'synthetix')
(1, 'aave_stableDebtTokenAddress-aAmmUniWBTCWETH', ['fluidtokens', 'veritabledao', 'aave', 'ssap', 'everestdao', 'justdefi', 'fortressloans', 'harvestfinance', 'morphoaave', 'realtplatform', 'unfederalreserve', 'tornadao', 'agave', 'vesper', 'daomaker', 'lodestarfinance', 'hundredfinance', 'kassandradao', 'unilend', 'ethichub', 'templedaotrade', 'btctcom', 'dammfinance', 'aladdin', 'tether'], 'aave')
(0, 'FTX Exchange', ['lcx', 'phinix', 'coinmex', 'vccexchange', 'xexchange', 'rubyexchange', 'kuna', 'stepexchange', 'mimo', 'nanuexchange', 'xenaexchange', 'wavesexchange', 'yoshiexchangeftm', 'crossexchange', 'lykke', 'bisonexchange', 'btcexchange', 'alitinexchange', 'wombat', 'kleverexchange', 'bitubu', 'namiexchange', 'freiexchange', 'letsexchange', 'virtuseexchange'], 'ftx')
(1, 'maker_MCD_PAUSE_PROXY', ['maker', 'daomaker', 'oxygen', 'stake1', 'cakedao', 'brawkercom', 'maiadao', 'stakedao', 'cryptolocker', 'coinworkercom', 'germanplazamarket', 'bprotocol', 'protonloan', 'ramprotocol', 'feiprotocol', 'edgeprotocol', 'fluxprotocol', 'sodaprotocol', 'marsprotocol', 'omniprotocol', 'warpprotocol', 'unionprotocol', 'yieldprotocol', 'mensaprotocol', 'pilotprotocol'], 'maker')
(1, 'aave_aAmmUniLINKWETH', ['unilend', 'oklink', 'aave', 'morphoaave', 'agave', 'ethichub', 'coinkitecom', 'dammfinance', 'tether', 'wavelength', 'unionprotocol', 'apeswap', 'huckleberry', 'spiritswap', 'fraxfinance', 'parallel', 'xapo', 'blueskymarketplace', 'justdefi', 'bitcoin24', 'mahalend', 'cryptcominercom', 'allcrypt', 'anchor', 'admiralcoincom'], 'aave')
(1, 'Cryptopay.me', ['cryptopayme', 'cryptopia', 'cryptox', 'cryptonit', 'cryptocom', 'cryptonex', 'usecryptos', 'cryptorush', 'cryptology', 'tokocrypto', 'sbicrypto', 'cryptoswap', 'decryptola', 'cryptotrade', 'cryptomarket', 'cryptorushin', 'cryptomineio', 'cryptolocker', 'cryptsy', 'coinpaymentsnet', 'kryptono', 'allcrypt', 'paymium', 'cryptonatorcom', 'crypto-tradecom'], 'cryptopayme')
(1, 'Compound Tether', ['compound', 'dogecompounder', 'morphoaave', 'tether', 'revert', 'ethereumfoundation', 'component', 'pooltogether', 'unbound', 'foundrydigital', 'myetherwallet', 'ethernity', 'stakehound', 'composable', 'dooarbsc', 'archethereumweb3', 'complifi', 'pantherswap', 'thegrandbanks', 'lympo', 'comethswap', 'therocktrading', 'nouns', 'geth', 'bitlaundercom'], 'compound')
(1, 'MaiCoin.com', ['maicoin', 'ponzicoinco', 'allcoincom', 'mybitcoincom', 'bitcoincoid', 'admiralcoincom', 'pinballcoincom', 'strongcoincom-fee', 'bitelfincom', 'coincafe', 'bitcoincom', 'blockchain', 'coinchimp', 'coincheck', 'coinurlcom', 'coin', 'coinarch', 'coinkitecom', 'bitbargain', 'bitmain', 'coinapultcom', '1coincom', 'dcoin', '1coin', 'fcoin'], 'maicoin')
(0, 'Foundry USA', ['f2pool', '1thash', 'bytepool', 'kanois', 'lubiancom', 'hummerpool', 'antpoolcom', 'gbminers', 'bitmintercom', 'eligiusst', 'okex', 'deepbitnet', 'dpool', 'luxortech', 'btcguildcom', 'bixin', 'arkpool', 'viabtc', 'sigmapool', 'bitclubnetwork', 'batpool', '8baochi', 'bw', 'btccom', 'kucoin'], 'foundrydigital')
