Filter: None
Blocker: overlap_3
K: 5
Time: 19.07949209213257 seconds
Recall: 0.8261997405966277

(1, 'uniswap_v3_pool_USDC_ETH_005', ['uniswap', 'usd', 'biswap', 'miniswap', 'dpool'], 'uniswap')
(1, 'bitfinex Polkadot cold wallet', ['bitfinex', 'nex', 'bitcom', 'wallex', 'polkaex'], 'bitfinex')
(1, 'synthetix_TokenStatesDOT', ['synthetix', 'ens', 'xtoken', 'synthetify', 'latoken'], 'synthetix')
(1, 'synthetix_ProxysXMR', ['synthetix', 'proxy', 'synthetify', 'thena', 'thetaswap'], 'synthetix')
(1, 'maker_MCD_CLIP_UNIV2UNIETH_A', ['geth', 'maker', 'bethash', 'stakerz', 'tulip'], 'maker')
(1, 'harvestfinance_WETH-USDC-LP Vault', ['usd', 'btfinance', 'mfinance', 'harvestfinance', 'avault'], 'harvestfinance')
(1, 'Bilaxy 1', ['bilaxy', 'galaxygoogledao', 'beaxy', 'billionhappiness', 'stabilize'], 'bilaxy')
(0, 'aave_variableDebtTokenAddress-aAmmUniDAIWETH', ['xtoken', 'latoken', 'tokenomy', 'amun', 'unidex'], 'aave')
(1, 'aave_aUSDC', ['usd', 'sigmausd', 'agave', 'morphoaave', 'aave'], 'aave')
(1, 'vesper_VUSDC-strategy-aave', ['usd', 'vesper', 'vesq', 'gate', 'strategyxfinance'], 'vesper')
(1, 'synthetix_SynthiAAVE', ['synthetix', 'synthetify', 'thena', 'agave', 'thetacash'], 'synthetix')
(1, 'synthetix_ProxysREN', ['synthetix', 'proxy', 'synthetify', 'siren', 'thena'], 'synthetix')
(1, 'badger_teamVesting', ['investin', 'dgex', 'badger', 'ledger', 'vesq'], 'badger')
(1, 'CoinHako.com', ['coinhako', 'coin', '1coincom', 'fcoin', 'dcoin'], 'coinhako')
(0, 'aave_variableDebtTokenAddress-aAmmDAI', ['xtoken', 'latoken', 'tokenize', 'tokencan', 'tokenomy'], 'aave')
(1, 'synthetix_SynthsLTC', ['synthetix', 'synthetify', 'thena', 'thetacash', 'thetaswap'], 'synthetix')
(0, 'aave_stableDebtTokenAddress - aWETH', ['xtoken', 'stabledoin', 'stablfi', 'latoken', 'stablekoi'], 'aave')
(1, 'Compound Augur', ['compound', 'augur', 'revert', 'dogecompounder', 'morphoaave'], 'compound')
(1, 'instadapp_AAVE-STAKE-A', ['instadapp', 'stake1', 'pstake', 'stakely', 'stakerz'], 'instadapp')
(0, 'Kucoin Shares (KCS)', ['coin', 'dcoin', 'fcoin', 'bishares', 'coinxtrader'], 'kucoin')
(1, 'curvefinance_Ownership-Agent', ['mfinance', 'curve', 'sfinance', 'btfinance', 'vyfinance'], 'curve')
(1, 'Huobi 28', ['huobi', 'huobijapan', 'huobikorea', 'yobit', 'lobis'], 'huobi')
(1, 'compound_GovernorAlpha', ['compound', 'mover', 'alphadex', 'btcalpha', 'dogecompounder'], 'compound')
(1, 'harvestfinance_YFII Pool', ['yfii', 'btfinance', 'vyfinance', 'mfinance', 'harvestfinance'], 'harvestfinance')
(1, 'CoinW 4', ['coinw', 'coin', 'coinxtrader', 'fcoin', '1coincom'], 'coinw')
(0, 'aave_aDAI', ['aada', 'adao', 'morphoaave', 'deepseadao', 'agave'], 'aave')
(1, 'sushiswap_SushiV2Router02', ['sushiswap', 'biswap', 'fourswap', 'hswap', '1swap'], 'sushiswap')
(1, 'uniswap_ProxyAdmin', ['uniswap', 'swapp', 'proxy', 'miniswap', 'swappi'], 'uniswap')
(1, 'uniswap_UniswapV2ETHUSDTUNIPool', ['uniswap', 'usd', 'biswap', 'miniswap', 'dpool'], 'uniswap')
(0, 'Slushpool', ['slushpoolcom', 'dpool', 'jpool', 'aaopool', 'batpool'], 'braiins')
(1, 'Okminer', ['okminer', 'minerscenter', 'bnbminerfinance', 'cryptcominercom', 'kncminercom'], 'okminer')
(1, 'uniswap_NonfungibleTokenPositionDescriptor', ['uniswap', 'xtoken', 'biswap', '1swap', 'hswap'], 'uniswap')
(1, 'instadapp_COMPOUND-A', ['instadapp', 'compound', 'aada', 'adao', 'stader'], 'instadapp')
(0, '0x_OrderValidator-v4', ['valr', 'lido', 'orderbook', 'qidao', 'nerve'], '0x')
(1, 'synthetix_LiquidatorRewards', ['synthetix', 'liquid', 'synthetify', 'quidax', 'liquity'], 'synthetix')
(1, 'dydx_UsdcPriceOracle42', ['usd', 'dydx', 'oracleswap', 'btcoraclecom', 'agora'], 'dydx')
(1, 'synthetix_TokenStatesOIL', ['xtoken', 'ens', 'synthetix', 'synthetify', 'latoken'], 'synthetix')
(1, '50btc', ['50btccom', 'btce', 'tbtc', 'wbtc', 'hbtc'], '50btccom')
(1, 'Kraken 13', ['kraken', 'birake', 'frakt', 'xtoken', 'pstake'], 'kraken')
(1, 'curvefinance_LinkUSD-StableSwapLinkUSD', ['usd', 'mfinance', 'kuswap', 'kurant', 'curve'], 'curve')
(1, 'maker_PIP_PAXUSD', ['usd', 'pippi', 'maker', 'stakerz', 'gopax'], 'maker')
(1, 'badger_StakingRewards', ['ledger', 'pstake', 'gard', 'badger', 'stake1'], 'badger')
(1, 'bitfinex POLIS hot wallet', ['bitcom', 'nex', 'bitfinex', 'wallex', 'dovewallet'], 'bitfinex')
(1, 'Coinimal.com', ['coin', 'koinim', '1coin', 'fcoin', 'bitpanda'], 'bitpanda')
(1, 'curvefinance_ankrETH-CurveTokenV3', ['ankr', 'mfinance', 'xtoken', 'curve', 'vyfinance'], 'curve')
(0, '1inch_LimitOrderProtocolV3', ['bprotocol', 'groprotocol', 'solvprotocol', 'deriprotocol', 'inkprotocol'], '1inch')
(1, 'instadapp_InstaMasterProxy137', ['proxy', 'instadapp', 'monster', 'swappi', 'spin'], 'instadapp')
(1, 'maker_PIP_BAT', ['maker', 'stakerz', 'sakeperp', 'pippi', 'daomaker'], 'maker')
(1, 'synthetix_SynthiTRX', ['synthetix', 'synthetify', 'thena', 'thetacash', 'thetaswap'], 'synthetix')
(1, 'deribit reserves', ['bitcom', 'reserve', 'deribit', 'nerve', 'metareserve'], 'deribit')
(1, 'synthetix_ProxysETH', ['proxy', 'synthetix', 'synthetify', 'geth', 'thena'], 'synthetix')
(1, 'barnbridge_EPool Helper', ['barnbridge', 'debridge', 'jpool', 'dpool', 'bridgekek'], 'barnbridge')
(0, 'curvefinance_BUSD-LiquidityGauge', ['usd', 'liquid', 'mfinance', 'liquity', 'liquidityfinance'], 'curve')
(1, 'curvefinance_SynthBurner', ['mfinance', 'curve', 'sfinance', 'btfinance', 'vyfinance'], 'curve')
(1, 'synthetix_ExchangeRates', ['synthetix', 'xexchange', 'jexchange', '0exchange', 'vexchange'], 'synthetix')
(1, 'harvestfinance_RENBTC Vault', ['btfinance', 'mfinance', 'harvestfinance', 'avault', 'vyfinance'], 'harvestfinance')
(0, 'aave_variableDebtTokenAddress - aZRX', ['xtoken', 'latoken', 'tokenomy', 'tokenize', 'tokencan'], 'aave')
(1, 'Bitstamp: Contract 1', ['bitstamp', 'bitcom', 'bitso', 'bitsten', 'bitx'], 'bitstamp')
(1, 'Poloniex.com', ['poloniex', 'colony', 'mpexco', 'bitoexcom', 'excoino'], 'poloniex')
(0, 'ENS: Wallet 1', ['ens', 'wallex', 'dovewallet', 'thorwallet', 'ambirewallet'], 'ethereumfoundation')
(1, 'vesper_vBetaUSDC-feeWhiteList', ['vesper', 'usd', 'vesq', 'zeta', 'whitebit'], 'vesper')
(1, 'synthetix_SynthiBTC', ['synthetix', 'synthetify', 'btce', 'tbtc', 'hbtc'], 'synthetix')
(1, 'Btcguild.com', ['btcguildcom', 'hbtc', 'btccom', 'btcc', 'btce'], 'btcguildcom')
(1, 'maker_MCD_DAI', ['maker', 'stakerz', 'yfdai', 'daomaker', 'kraken'], 'maker')
(1, 'Korbit.co.kr', ['korbit', 'bitcom', 'orbit', 'bitci', 'bitx'], 'korbit')
(0, 'curvefinance_PAX-LiquidityGauge', ['liquid', 'mfinance', 'liquity', 'liquidityfinance', 'liquidfinance'], 'curve')
(1, 'BitcoinFog', ['bitcoinfog', 'coin', 'bitcom', 'gitcoin', 'bitcoin24'], 'bitcoinfog')
(0, 'nexus_Governance', ['nex', 'mover', 'algoliquidgovernance', 'finnexus', 'mfinance'], 'nexus')
(1, 'HappyCoins.com', ['happycoins', 'coin', 'coinse', 'coinscoth', 'coinw'], 'happycoins')
(1, 'synthetix_TokenStatesTRX', ['synthetix', 'ens', 'xtoken', 'synthetify', 'latoken'], 'synthetix')
(1, 'bitfinex Bitcoin SV hot wallet', ['bitfinex', 'nex', 'coin', 'bitcom', 'coinex'], 'bitfinex')
(0, 'fei_Chainlink FEI-ETH', ['chainex', 'oraichain', 'geth', 'multichain', 'chainxyz'], 'feiprotocol')
(1, 'maker_PROXY_FACTORY', ['proxy', 'maker', 'pact', 'stakerz', 'sakeperp'], 'maker')
(1, 'Telco 214', ['telco214', 'telcoin', 'allcoin', 'stellarx', 'allcoincom'], 'telco214')
(1, 'synthetix_SynthiCEX', ['synthetix', 'cex', 'synthetify', 'bcex', 'ccex'], 'synthetix')
(1, 'maker_MCD_JOIN_UNIV2ETHUSDT_A', ['usd', 'maker', 'geth', 'coin', 'stakerz'], 'maker')
(1, 'bitfinex IOTA hot wallet', ['bitfinex', 'nex', 'bitcom', 'wallex', 'dovewallet'], 'bitfinex')
(1, 'SecureVPN.to', ['securevpnto', 'securedao', 'securofinance', 'bitcurex', 'nsure'], 'securevpnto')
(1, 'Poloniex: MANA', ['poloniex', 'colony', 'sonic', 'zonic', 'manarium'], 'poloniex')
(1, 'bitfinex NEO cold wallet', ['bitcom', 'nex', 'bitfinex', 'wallex', 'dovewallet'], 'bitfinex')
(0, 'aave_stableDebtTokenAddress - aUSDC', ['usd', 'xtoken', 'stabledoin', 'stablfi', 'latoken'], 'aave')
(0, 'aave_arc_LendingRateOracle', ['klend', 'lendingpond', 'arcx', 'solend', '0xlend'], 'aave')
(1, 'compound_Configurator', ['compound', 'stonfi', 'cone', 'dogecompounder', 'component'], 'compound')
(1, 'HooToken (HOO)', ['hoo', 'xtoken', 'latoken', 'tokenize', 'tokenomy'], 'hoo')
(1, 'Bitfury', ['bitcom', 'bitfuryorg', 'bitfex', 'bitznetwork', 'bitzcom'], 'bitfuryorg')
(0, 'aave_variableDebtTokenAddress-aAmmBptWBTCWETH', ['wbtc', 'xtoken', 'latoken', 'tbtc', 'hbtc'], 'aave')
(1, 'CoinPayments.net', ['coinpaymentsnet', 'coin', 'coinxtrader', 'dcoin', '1coincom'], 'coinpaymentsnet')
(0, 'nexus_Pool2', ['nex', 'jpool', 'dpool', 'finnexus', 'nexo'], 'nexusprotocol')
(1, 'Binance 19', ['binancemultichaincapital', 'binance', 'mfinance', 'cvaultfinance', 'podsfinance'], 'binance')
(0, 'aave_variableDebtTokenAddress - aUNI', ['xtoken', 'latoken', 'tokencan', 'tokenize', 'tokenomy'], 'aave')
(1, 'instadapp_1INCH-A', ['instadapp', 'stader', 'aada', 'adao', 'citadao'], 'instadapp')
(1, 'ShapeShift 4', ['shapeshift', 'sideshift', 'blueshift', 'zeroshift', 'raidshift'], 'shapeshift')
(1, 'BitPay.com', ['bitpaycom', 'bitcom', 'bitpif', 'bitznetwork', 'bitzcom'], 'bitpaycom')
(1, 'curvefinance_RSV-StableSwapRSV', ['swapr', 'mfinance', 'curve', 'btfinance', 'vyfinance'], 'curve')
(1, 'harvestfinance_fCRV-HUSD', ['usd', 'btfinance', 'mfinance', 'harvestfinance', 'vyfinance'], 'harvestfinance')
(1, 'maker_GET_CDPS', ['geth', 'maker', 'stakerz', 'daomaker', 'birake'], 'maker')
(1, 'Coinhako: Warm Wallet', ['coin', 'coinhako', 'wallex', 'fcoin', 'dcoin'], 'coinhako')
(1, 'dydx_PolynomialInterestSetter42', ['dydx', 'polyx', 'bter', 'btse', 'coinsetter'], 'dydx')
(0, 'Bitpanda Ecosystem Token (BEST)', ['bitcom', 'xtoken', 'marsecosystem', 'latoken', 'bitznetwork'], 'bitpanda')
(1, 'maker_MCD_CLIP_CALC_UNIV2LINKETH_A', ['calc', 'oklink', 'maker', 'geth', 'stakelink'], 'maker')
(1, 'BTC-Alpha Exchange', ['btcalpha', '0exchange', 'vexchange', 'jexchange', 'xexchange'], 'btcalpha')
(1, 'Binance 20', ['binancemultichaincapital', 'binance', 'mfinance', 'cvaultfinance', 'podsfinance'], 'binance')
(0, 'aave_stableDebtTokenAddress - aMANA', ['xtoken', 'stabledoin', 'stablfi', 'latoken', 'stablekoi'], 'aave')
(0, 'binance reserve wallets BUSD', ['reserve', 'usd', 'dovewallet', 'wallex', 'mfinance'], 'binance')
(0, '0x_DevUtils-v3', ['revuto', '0xdao', 'xdefi', 'altilly', 'zilswap'], '0x')
(1, 'dydx_DaiPriceOracle1', ['dydx', 'oracleswap', 'btcoraclecom', '0xdao', 'yfdai'], 'dydx')
(0, 'nexus_ProposalCategory', ['nex', 'catex', 'nexo', 'finnexus', 'calc'], 'nexus')
(1, 'harvestfinance_PYLON:FARM', ['btfinance', 'mfinance', 'harvestfinance', 'sfinance', 'vyfinance'], 'harvestfinance')
(1, 'PandoraOpenMarket', ['market', 'pandora', 'pandoraopenmarket', 'exmarkets', 'agoramarket'], 'pandoraopenmarket')
(0, 'aave_variableDebtTokenAddress - aBAL', ['xtoken', 'latoken', 'tokenomy', 'tokenize', 'tokencan'], 'aave')
(1, 'badger_BadgerTree', ['ledger', 'dgex', 'badger', 'bitgert', 'retreeb'], 'badger')
(1, 'compound_PriceData', ['compound', 'dogecompounder', 'ice-dicecom', 'component', 'revert'], 'compound')
(1, 'Coinbase 5', ['coin', 'coinbase', 'fcoin', '1coincom', '1coin'], 'coinbase')
(1, 'huobi reserve wallets LTC', ['huobi', 'reserve', 'dovewallet', 'wallex', 'nerve'], 'huobi')
(1, 'BitMartToken (BMC)', ['bitmart', 'bitcom', 'xtoken', 'bitme', 'bitmain'], 'bitmart')
(1, 'compound_Compoundv3Admin', ['compound', 'dogecompounder', 'component', 'foundrydigital', 'unbound'], 'compound')
(1, 'synthetix_StakingRewardssTSLABalancer', ['synthetix', 'synthetify', 'balancer', 'pala', 'stake1'], 'synthetix')
(1, 'barnbridge_bb_aUSDT (Aave)', ['barnbridge', 'usd', 'debridge', 'bridgekek', 'allbridge'], 'barnbridge')
(1, 'synthetix_ProxysFB', ['synthetix', 'proxy', 'synthetify', 'thena', 'thetaswap'], 'synthetix')
(1, 'BlockTrades.us', ['blocktrades', 'tradeio', 'mytrade', 'blockng', 'localtrade'], 'blocktrades')
(1, 'Huobi 17', ['huobi', 'huobijapan', 'huobikorea', 'yobit', 'lobis'], 'huobi')
(0, 'maker_MCD_CLIP_CALC_UNIV2WBTCETH_A', ['calc', 'wbtc', 'btce', 'btcex', 'hbtc'], 'maker')
(0, 'kucoin USDT reserves', ['coin', 'reserve', 'usd', 'coinw', 'dcoin'], 'kucoin')
(1, 'ABCC Token (AT)', ['abcc', 'xtoken', 'latoken', 'tokencan', 'tokenize'], 'abcc')
(0, 'aave_rwa_PermissionedLendingPoolAddressProviderRegistry', ['bione', 'dpool', 'jpool', 'tangpool', 'klend'], 'aave')
(1, 'renvm_BasicAdapter', ['ren', 'bter', 'adao', 'aada', 'sicx'], 'ren')
(1, 'compound_cWBTC', ['wbtc', 'compound', 'dogecompounder', 'morphoaave', 'revert'], 'compound')
(1, 'synthetix_CircuitBreaker', ['synthetix', 'synthetify', 'stakerz', 'vircurex', 'maker'], 'synthetix')
(1, 'Bitkub Hot Wallet 1', ['bitkub', 'bitcom', 'wallex', 'dovewallet', 'bitx'], 'bitkub')
(1, 'Poolin', ['powerpoolfinance', 'poolin', 'dpool', 'jpool', 'exinpool'], 'poolin')
(1, 'Kraken 10', ['kraken', 'birake', 'frakt', 'xtoken', 'pstake'], 'kraken')
(1, 'harvestfinance_DAI Pool', ['btfinance', 'mfinance', 'harvestfinance', 'vyfinance', 'sfinance'], 'harvestfinance')
(1, 'badger_daoProxyAdmin', ['proxy', 'badger', 'enterdao', 'adao', 'ledger'], 'badger')
(1, 'synthetix_RewardEscrow', ['synthetix', 'synthetify', 'gard', 'wardenswap', 'thena'], 'synthetix')
(1, 'synthetix_VirtualSynthMastercopy', ['synthetix', 'synthetify', 'bter', 'stocksexchange', 'monster'], 'synthetix')
(1, 'Binance 26', ['binancemultichaincapital', 'binance', 'mfinance', 'cvaultfinance', 'podsfinance'], 'binance')
(1, 'Bitcoin-24.com', ['bitcom', 'coin', 'bitcoin24', 'gitcoin', 'bitcoinde'], 'bitcoin24')
(1, 'synthetix_AddressResolver', ['synthetix', 'synthetify', 'asol', 'evolve', 'eversol'], 'synthetix')
(1, 'harvestfinance_fRENBTC', ['btfinance', 'mfinance', 'harvestfinance', 'vyfinance', 'sfinance'], 'harvestfinance')
(1, 'ChBtc.com', ['btcc', 'chbtc', 'btccom', 'hbtc', 'haobtccom'], 'chbtc')
(1, 'Huobi Token', ['huobi', 'xtoken', 'latoken', 'tokencan', 'tokenomy'], 'huobi')
(1, 'Poloniex: USDC', ['usd', 'poloniex', 'colony', 'polyx', 'zonic'], 'poloniex')
(1, 'maker_MCD_CLIP_CALC_RENBTC_A', ['calc', 'maker', 'btcalpha', 'btcc', 'btce'], 'maker')
(1, 'synthetix_ProxysJPY', ['synthetix', 'proxy', 'synthetify', 'thena', 'thetaswap'], 'synthetix')
(0, 'aave_variableDebtTokenAddress-aAmmUniRENWETH', ['xtoken', 'varen', 'siren', 'latoken', 'tokencan'], 'aave')
(1, 'synthetix_ProxyERC20', ['proxy', 'synthetix', 'synthetify', 'thena', 'thetacash'], 'synthetix')
(1, 'synthetix_SynthsBTC', ['synthetix', 'synthetify', 'hbtc', 'btce', 'btcc'], 'synthetix')
(1, 'BTCJam.com', ['btcjamcom', 'wbtc', 'hbtc', 'btccom', 'tbtc'], 'btcjamcom')
(1, 'vesper_VVSP-feeWhiteList', ['vesper', 'whitebit', 'vesq', 'whiteheart', 'heliswap'], 'vesper')
(1, 'ULTIMUS POOL', ['ultimus', 'jpool', 'dpool', 'optimus', 'emcdpool'], 'ultimus')
(1, 'instadapp_polygon-v2-InstaDefaultImplementation', ['instadapp', 'stader', 'mento', 'wault', 'polyx'], 'instadapp')
(1, 'dydx_LimitOrders1', ['dydx', 'jito', 'orderbook', 'verse', 'ordernchaos'], 'dydx')
(1, 'Paribu 4', ['paribu', 'rarible', 'paritex', 'cariboufinance', 'larix'], 'paribu')
(0, 'fei_EthPCVDripper', ['geth', 'cropper', 'ripae', 'drift', 'ripio'], 'feiprotocol')
(1, 'maker_CLIPPER_MOM', ['maker', 'cropper', 'stakerz', 'clipper', 'pippi'], 'maker')
