Filter: None
Blocker: bm25_3
K: 10
Time: 3.9832096099853516 seconds
Recall: 0.9156939040207522

(1, 'uniswap_v3_pool_USDC_ETH_005', ['uniswap', 'miniswap', 'mooniswap', 'slushpoolcom', 'pooltogether', 'jpool', 'dpool', 'biswap', 'emiswap', 'arkpool'], 'uniswap')
(1, 'aave_aAmmUniDAIUSDC', ['kommunitas', 'unidex', 'nidhidao', 'aavegotchi', 'aave', 'amun', 'yfdai', 'usd', 'morphoaave', 'qidao'], 'aave')
(0, 'aave_variableDebtTokenAddress - aSNX', ['xtoken', 'latoken', 'invariant', 'tokencan', 'tokenomy', 'tokenize', 'tokensfarm', 'stabledoin', 'fluidtokens', 'fortressloans'], 'aave')
(1, 'synthetix_StakingRewardssMSFTBalancer', ['synthetix', 'synthetify', 'balancer', 'bitindi', 'stacksstaking', 'nest', 'cardstarter', 'neopin', 'timewarp', 'balancednetwork'], 'synthetix')
(0, 'aave_stableDebtTokenAddress-aAmmUniWBTCWETH', ['stabledoin', 'xtoken', 'stablekoi', 'latoken', 'kommunitas', 'tokencan', 'tokenomy', 'tokenize', 'wbtc', 'stablfi'], 'aave')
(0, 'FTX Exchange', ['lcx', 'auxexchange', 'ladexexchange', 'phinix', 'coinmex', 'vccexchange', 'oniexchange', 'jexchange', '0exchange', 'xexchange'], 'ftx')
(1, 'maker_MCD_PAUSE_PROXY', ['proxy', 'maker', 'metaversepro', 'stakerz', 'daomaker', 'bakeryswap', 'oxygen', 'bakerguild', 'bepronetwork', 'tokemak'], 'maker')
(1, 'aave_aAmmUniLINKWETH', ['kommunitas', 'qilin', 'unilend', 'oklink', 'aavegotchi', 'stakelink', 'aave', 'amun', 'zenlinkastar', 'vanilla'], 'aave')
(1, 'Cryptopay.me', ['cryptopayme', 'cryptopia', 'cryptox', 'acryptos', 'cryptocom', 'cryptonex', 'cryptonit', 'usecryptos', 'cryptology', 'sbicrypto'], 'cryptopayme')
(1, 'Compound Tether', ['compound', 'dogecompounder', 'morphoaave', 'tether', 'revert', 'ethereumfoundation', 'component', 'pooltogether', 'unbound', 'foundrydigital'], 'compound')
(1, 'MaiCoin.com', ['maicoin', 'ponzicoinco', 'allcoincom', '777coincom', 'mybitcoincom', 'bitcoincoid', 'pinballcoincom', 'admiralcoincom', 'strongcoincom-fee', 'jetwincom'], 'maicoin')
(1, 'Foundry USA', ['foundrydigital', 'unbound', 'compound', 'ethereumfoundation', 'stakehound', 'hundredfinance', 'fountainprotocol', 'dogecompounder', 'nouns', 'morphoaave'], 'foundrydigital')
(1, 'barnbridge_EToken WETH/USDC 25/75', ['barnbridge', 'debridge', 'xtoken', 'bridgekek', 'allbridge', 'latoken', 'wanbridge', 'tokenomy', 'tokenize', 'tokencan'], 'barnbridge')
(1, 'Coin-Sweeper.com', ['coin-sweepercom', 'coinworkercom', 'coinswap', 'gemkeeper', 'zookeeper', 'clevercoin', 'coinsuper', 'sweetswap', 'coin-swapnet', 'brawkercom'], 'coin-sweepercom')
(1, 'Huobi 4', ['huobi', 'huobijapan', 'huobikorea', 'yobit', 'lobis', 'sbicrypto', 'aprobit', 'shinobi', 'nobitex', 'globiance'], 'huobi')
(1, 'synthetix_SynthiDOT', ['synthetix', 'synthetify', 'metronome', 'pantherswap', 'synlev', 'synapse', 'theidols', 'thetacash', 'thetaswap', 'syncnetwork'], 'synthetix')
(1, 'compound_StdComptrollerG2', ['compound', 'dogecompounder', 'morphoaave', 'component', 'revert', 'complifi', 'coinrollcom', 'composable', 'chainrollcom', 'secondstradecom'], 'compound')
(1, 'vesper_VLINK-poolRewards', ['vesper', 'arkpool', 'blackpool', 'timewarp', 'oklink', 'poolin', 'cardstarter', 'jpool', 'dpool', 'wardenswap'], 'vesper')
(1, 'nexus_QuotationData', ['bscstation', 'finnexus', 'ethereumfoundation', 'nexus', 'h2odata', 'nexusprotocol', 'moondao', 'bacondao', 'pionex', 'bakedpotatoes'], 'nexus')
(1, 'maker_MCD_CLIP_UNIV2DAIUSDT_A', ['maker', 'tether', 'eclipsemccom', 'stakerz', 'universeftm', 'universe', 'daomaker', 'yfdai', 'bakeryswap', 'bakerguild'], 'maker')
(1, 'synthetix_SynthsDEFI', ['synthetix', 'synthetify', 'metronome', 'amesdefi', 'pantherswap', 'synlev', 'synapse', 'thetaswap', 'thetacash', 'xdefi'], 'synthetix')
(1, 'compound_Base200bps_Slope222bps_Kink90_Jump40', ['compound', 'dogecompounder', 'morphoaave', 'revert', 'component', 'hyperjump', 'loanbasecom', 'basefex', 'foundrydigital', 'unbound'], 'compound')
(1, 'BitMart', ['bitmart', 'bitmarktph', 'bitmarktpl', 'bitmain', 'bitme', 'bitmex', 'smartdex', 'smartpad', 'altmarkets', 'esdtmarket'], 'bitmart')
(1, 'bitfinex Neo/Neogas hot wallet', ['bitfinex', 'dovewallet', 'ambirewallet', 'wallex', 'myetherwallet', 'bitcoinwalletcom', 'thorwallet', 'instawalletorg', 'neoburger', 'finexbox'], 'bitfinex')
(1, 'bitfinex Polkadot cold wallet', ['bitfinex', 'dovewallet', 'ambirewallet', 'polkaex', 'wallex', 'myetherwallet', 'polkaswap', 'bitcoinwalletcom', 'instawalletorg', 'thorwallet'], 'bitfinex')
(1, 'synthetix_TokenStatesDOT', ['synthetix', 'synthetify', 'xtoken', 'tokensfarm', 'fluidtokens', 'latoken', 'tokenize', 'tokencan', 'tokenomy', 'deltatheta'], 'synthetix')
(1, 'synthetix_ProxysXMR', ['synthetix', 'synthetify', 'proxy', 'metronome', 'thetacash', 'thetaswap', 'deltatheta', 'pantherswap', 'oxygen', 'scientix'], 'synthetix')
(1, 'maker_MCD_CLIP_UNIV2UNIETH_A', ['maker', 'universeftm', 'universe', 'bethash', 'unidex', 'unizen', 'unicly', 'universefinance', 'ethalend', 'unifarm'], 'maker')
(1, 'harvestfinance_WETH-USDC-LP Vault', ['harvestfinance', 'vaultyfinance', 'avault', 'revault', 'vaultka', 'vestafinance', 'coinvault', 'robovault', 'cvaultfinance', 'btfinance'], 'harvestfinance')
(1, 'Bilaxy 1', ['bilaxy', 'galaxygoogledao', 'beaxy', 'xyfinance', 'stabilize', 'billionhappiness', 'dpool', 'droplitprotocol', 'dungeonswap', 'duneswap'], 'bilaxy')
(0, 'aave_variableDebtTokenAddress-aAmmUniDAIWETH', ['xtoken', 'latoken', 'invariant', 'kommunitas', 'tokencan', 'tokenomy', 'tokenize', 'tokensfarm', 'stabledoin', 'fluidtokens'], 'aave')
(1, 'aave_aUSDC', ['sigmausd', 'aavegotchi', 'aave', 'usd', 'morphoaave', 'agave', 'degenhaus', 'unusdao', 'concave', 'kavacave'], 'aave')
(1, 'vesper_VUSDC-strategy-aave', ['vesper', 'strategyxfinance', 'aavegotchi', 'btcstcom-pirateat40', 'exrates', 'piratedao', 'sperax', 'aave', 'sinegy', 'btcst'], 'vesper')
(1, 'synthetix_SynthiAAVE', ['synthetix', 'synthetify', 'metronome', 'pantherswap', 'synlev', 'synapse', 'aavegotchi', 'thetacash', 'thetaswap', 'aave'], 'synthetix')
(1, 'synthetix_ProxysREN', ['synthetix', 'synthetify', 'proxy', 'metronome', 'thetacash', 'thetaswap', 'deltatheta', 'pantherswap', 'oxygen', 'varen'], 'synthetix')
(1, 'badger_teamVesting', ['investin', 'badger', 'daomaker', 'goodghosting', 'bitgert', 'pepeteamswaves', 'ledger', 'westarter', 'stakesteak', 'teamfinance'], 'badger')
(1, 'CoinHako.com', ['coinhako', 'coinhub', 'zoocoin', 'unocoin', 'gogocoin', 'coinhubmongolia', '777coincom', 'allcoincom', 'coinurlcom', 'spectrocoin'], 'coinhako')
(0, 'aave_variableDebtTokenAddress-aAmmDAI', ['xtoken', 'latoken', 'invariant', 'tokenize', 'tokencan', 'tokenomy', 'tokensfarm', 'stabledoin', 'fluidtokens', 'tokenlon'], 'aave')
(1, 'synthetix_SynthsLTC', ['synthetix', 'synthetify', 'metronome', 'pantherswap', 'synlev', 'synapse', 'thetacash', 'thetaswap', 'syncnetwork', 'deltatheta'], 'synthetix')
(0, 'aave_stableDebtTokenAddress - aWETH', ['stabledoin', 'xtoken', 'stablekoi', 'latoken', 'tokenize', 'tokencan', 'tokenomy', 'stablfi', 'tokensfarm', 'fluidtokens'], 'aave')
(1, 'Compound Augur', ['compound', 'augur', 'dogecompounder', 'morphoaave', 'auguryfinance', 'revert', 'component', 'unbound', 'foundrydigital', 'stakehound'], 'compound')
(1, 'instadapp_AAVE-STAKE-A', ['instadapp', 'stakesteak', 'pstake', 'stake1', 'stakerz', 'stakely', 'stakedao', 'stader', 'stakewise', 'stakelink'], 'instadapp')
(1, 'Kucoin Shares (KCS)', ['kucoin', 'bishares', 'landshare', 'sharedstake', 'buyucoin', 'sharkswap', 'skcs', 'coinsquare', 'metareserve', 'coinfloor'], 'kucoin')
(1, 'curvefinance_Ownership-Agent', ['curve', 'xweowns', 'nerve', 'deficurrent', 'crownfinance', 'minerscenter', 'definer', 'dagensia', 'bent', 'bagelsfinance'], 'curve')
(1, 'Huobi 28', ['huobi', 'huobijapan', 'huobikorea', 'yobit', 'lobis', 'sbicrypto', 'aprobit', 'shinobi', 'nobitex', 'globiance'], 'huobi')
(1, 'compound_GovernorAlpha', ['compound', 'dogecompounder', 'governordao', 'morphoaave', 'btcalpha', 'alphadex', 'revert', 'alphahomora', 'component', 'alphabaymarket'], 'compound')
(1, 'harvestfinance_YFII Pool', ['harvestfinance', 'yfii', 'vestafinance', 'btfinance', 'revestfinance', 'nest', 'vyfinance', 'emcdpool', 'metapool', 'terrapool'], 'harvestfinance')
(1, 'CoinW 4', ['coinw', 'coinwind', 'coinworkercom', 'bitcoinwebankcom', 'bitcoinwalletcom', 'coin', 'dcoin', '1coincom', 'coinxtrader', 'fcoin'], 'coinw')
(1, 'aave_aDAI', ['aavegotchi', 'deepseadao', 'aave', 'yfdai', 'seadex', 'morphoaave', 'aada', 'adao', 'agave', 'radao'], 'aave')
(1, 'sushiswap_SushiV2Router02', ['sushiswap', 'cryptorushin', 'routerprotocol', 'sashimiswap', 'busha', 'mochiswap', 'sutershield', 'shiroswap', 'shibaswap', 'cryptorush'], 'sushiswap')
(1, 'uniswap_ProxyAdmin', ['uniswap', 'proxy', 'miniswap', 'mooniswap', 'swapp', 'swappi', 'biswap', 'admiralcoincom', 'emiswap', 'zyado'], 'uniswap')
(1, 'uniswap_UniswapV2ETHUSDTUNIPool', ['uniswap', 'miniswap', 'mooniswap', 'unipower', 'unipilot', 'biswap', 'emiswap', 'yumiswap', 'yetiswap', 'jediswap'], 'uniswap')
(0, 'Slushpool', ['slushpoolcom', 'jpool', 'dpool', 'aaopool', 'batpool', 'arkpool', 'btccpool', 'tangpool', 'exinpool', 'bytepool'], 'braiins')
(1, 'Okminer', ['okminer', 'gbminers', 'minerium', 'minerswap', 'asicminer', 'kncminercom', 'minerscenter', 'definer', 'cryptcominercom', 'nominex'], 'okminer')
(1, 'uniswap_NonfungibleTokenPositionDescriptor', ['tangible', 'positionexchange', 'uniswap', 'xtoken', 'latoken', 'tokencan', 'tokenize', 'tokenomy', 'miniswap', 'mooniswap'], 'uniswap')
(1, 'instadapp_COMPOUND-A', ['instadapp', 'compound', 'dogecompounder', 'morphoaave', 'revert', 'bondappetit', 'component', 'stakehound', 'citadao', 'stader'], 'instadapp')
(0, '0x_OrderValidator-v4', ['orderbook', 'ordernchaos', 'vapordex', 'orderlynetwork', 'alligator', 'doctordmarket', 'lido', 'nirvana', 'nerve', 'valr'], '0x')
(1, 'synthetix_LiquidatorRewards', ['synthetix', 'synthetify', 'liquid', 'quidax', 'liquidswap', 'liquidrium', 'freeliquid', 'liquidbolt', 'liquity', 'liquiddriver'], 'synthetix')
(1, 'dydx_UsdcPriceOracle42', ['dydx', 'oracleswap', 'btcoraclecom', 'civfund', 'diceoncrackcom', 'xusdmoney', 'primedicecom', 'apricotfinance', 'usd', 'capricorn'], 'dydx')
(1, 'synthetix_TokenStatesOIL', ['synthetix', 'synthetify', 'xtoken', 'tokensfarm', 'fluidtokens', 'latoken', 'tokenomy', 'tokenize', 'tokencan', 'deltatheta'], 'synthetix')
(1, '50btc', ['50btccom', 'btcc', 'tbtc', 'btce', 'hbtc', 'wbtc', 'btc38', 'btcex', 'btcst', 'chbtc'], '50btccom')
(1, 'Kraken 13', ['kraken', 'birake', 'frakt', 'xtoken', 'latoken', 'degenhaus', 'tokenize', 'tokencan', 'tokenomy', 'beethovenxoptimism'], 'kraken')
(1, 'curvefinance_LinkUSD-StableSwapLinkUSD', ['stakelink', 'oklink', 'curve', 'kuswap', 'kurant', 'pancakeswapnew', 'zenlinkastar', 'aelin', 'zyberswap', 'stablekoi'], 'curve')
(1, 'maker_PIP_PAXUSD', ['pippi', 'maker', 'xusdmoney', 'stakerz', 'sakeperp', 'daomaker', 'gopax', 'bakeryswap', 'paxful', 'bakerguild'], 'maker')
(1, 'badger_StakingRewards', ['badger', 'stacksstaking', 'nest', 'cardstarter', 'polygonbridgestaking', 'wingriders', 'neopin', 'bitindi', 'timewarp', 'stlosliquidstaking'], 'badger')
(1, 'bitfinex POLIS hot wallet', ['bitfinex', 'dovewallet', 'ambirewallet', 'wallex', 'myetherwallet', 'bitcoinwalletcom', 'instawalletorg', 'thorwallet', 'metropolis', 'finexbox'], 'bitfinex')
(1, 'Coinimal.com', ['minimax', 'bitpanda', 'koinim', 'coinfalcon', 'admiralcoincom', 'allcoincom', 'coinurlcom', 'coinrollcom', 'telcoin', 'allcoin'], 'bitpanda')
(1, 'curvefinance_ankrETH-CurveTokenV3', ['curve', 'dappaccountdao', 'xtoken', 'latoken', 'ankr', 'tokenomy', 'tokencan', 'tokenize', 'securofinance', 'tokensfarm'], 'curve')
(0, '1inch_LimitOrderProtocolV3', ['solvprotocol', 'deriprotocol', 'bprotocol', 'ordernchaos', 'derifyprotocol', 'groprotocol', 'devprotocol', 'inkprotocol', 'gmdprotocol', 'ramprotocol'], '1inch')
(1, 'instadapp_InstaMasterProxy137', ['instadapp', 'proxy', 'monster', 'instawalletorg', 'coinstore', 'bean', 'cakemonster', 'stader', 'masterxchange', 'bitstamp'], 'instadapp')
(1, 'maker_PIP_BAT', ['maker', 'stakerz', 'sakeperp', 'pippi', 'daomaker', 'bakeryswap', 'bakerguild', 'batpool', 'tokemak', 'decubate'], 'maker')
(1, 'synthetix_SynthiTRX', ['synthetix', 'synthetify', 'metronome', 'pantherswap', 'synlev', 'synapse', 'thetacash', 'thetaswap', 'syncnetwork', 'deltatheta'], 'synthetix')
(1, 'deribit reserves', ['reserve', 'deribit', 'independentreserve', 'metareserve', 'unfederalreserve', 'mtred', 'nerve', 'swerve', 'jibitex', 'deridex'], 'deribit')
(1, 'synthetix_ProxysETH', ['synthetix', 'synthetify', 'proxy', 'metronome', 'thetaswap', 'thetacash', 'deltatheta', 'pantherswap', 'oxygen', 'geyser'], 'synthetix')
(1, 'barnbridge_EPool Helper', ['barnbridge', 'debridge', 'allbridge', 'bridgekek', 'wanbridge', 'bytepool', 'lagobridge', 'octusbridge', 'terrabridge', 'celerbridge'], 'barnbridge')
(1, 'curvefinance_BUSD-LiquidityGauge', ['liquidityfinance', 'steakhutliquidity', 'liquid', 'curve', 'liquity', 'liquidfinance', 'tezosliquiditybaking', 'liquidswap', 'freeliquid', 'liquidrium'], 'curve')
(1, 'curvefinance_SynthBurner', ['curve', 'synthetix', 'synthetify', 'nerve', 'cestafinance', 'metronome', 'definer', 'securofinance', 'harvestfinance', 'nereusfinance'], 'curve')
(1, 'synthetix_ExchangeRates', ['synthetix', 'synthetify', 'xexchange', 'btcexchangero', '0exchange', 'vexchange', 'jexchange', 'btcexchange', 'dinoexchange', 'lcx'], 'synthetix')
(1, 'harvestfinance_RENBTC Vault', ['harvestfinance', 'vaultyfinance', 'avault', 'revault', 'vaultka', 'vestafinance', 'coinvault', 'robovault', 'cvaultfinance', 'btfinance'], 'harvestfinance')
(0, 'aave_variableDebtTokenAddress - aZRX', ['xtoken', 'latoken', 'invariant', 'tokenomy', 'tokencan', 'tokenize', 'tokensfarm', 'stabledoin', 'fluidtokens', 'fortressloans'], 'aave')
(1, 'Bitstamp: Contract 1', ['bitstamp', 'bitsten', 'bitstarzcom', 'bitstock', 'bitstorage', 'contango', 'tesseract', 'bitso', 'swampfinance', 'rampnetwork'], 'bitstamp')
(1, 'Poloniex.com', ['poloniex', 'colony', 'bitoexcom', 'mpexco', 'excoino', 'oolongswap', 'icecolony', 'bitclixcom', 'freiexchange', 'namiexchange'], 'poloniex')
(0, 'ENS: Wallet 1', ['dovewallet', 'ambirewallet', 'thorwallet', 'wallex', 'myetherwallet', 'instawalletorg', 'bitcoinwalletcom', 'wallstreetmarket', 'gardensdao', 'valleyswap'], 'ethereumfoundation')
(1, 'vesper_vBetaUSDC-feeWhiteList', ['vesper', 'whitebit', 'whiteheart', 'whitewhale', 'coinlistpro', 'sigmausd', 'heliswap', 'sperax', 'metareserve', 'bitelfincom'], 'vesper')
(1, 'synthetix_SynthiBTC', ['synthetix', 'synthetify', 'metronome', 'pantherswap', 'synlev', 'synapse', 'thetaswap', 'thetacash', 'syncnetwork', 'deltatheta'], 'synthetix')
(1, 'Btcguild.com', ['btcguildcom', 'bakerguild', 'bitbondcom', 'btccom', 'dcoin', 'filda', 'btctcom', '50btccom', 'businessbuildersnfts', 'penguin'], 'btcguildcom')
