Filter: same-concept
Blocker: bm25_3
K: 5
Time: 0.8000161647796631 seconds
Recall: 0.7704280155642024

(1, 'uniswap_v3_pool_USDC_ETH_005', ['uniswap', 'miniswap', 'mooniswap', 'biswap', 'emiswap'], 'uniswap')
(1, 'harvestfinance_PASTA/ETH:FARM', ['harvestfinance', 'yearnfinance', 'convex', 'vesper', 'flr'], 'harvestfinance')
(0, 'synthetix_ProxysNIKKEI', ['tether', 'feiprotocol', 'yearnfinance', 'ren', 'flr'], 'synthetix')
(0, 'synthetix_TokenStateiETH', ['tether', 'chatex', 'yearnfinance', 'ren', 'flr'], 'synthetix')
(0, '0x_ExchangeProxyLiquidityProviderSandbox-v4', ['xexchange', 'liquidityfinance', '0exchange', 'vexchange', 'jexchange'], '0x')
(1, 'harvestfinance_fDAI', ['harvestfinance', 'yearnfinance', 'convex', 'vesper', 'tether'], 'harvestfinance')
(1, 'curvefinance_USDT-DepositUSDT', ['curve', 'positionexchange', 'esdtmarket', 'dappaccountdao', 'depth'], 'curve')
(1, 'maker_MCD_CLIP_CALC_YFI_A', ['maker', 'stake1', 'benqi', 'acala', 'demeter'], 'maker')
(1, 'harvestfinance_BASED/sUSD:FARM', ['harvestfinance', 'yearnfinance', 'convex', 'vesper', 'flr'], 'harvestfinance')
(1, 'Huobi 9', ['huobi', 'huobijapan', 'huobikorea', 'yobit', 'aprobit'], 'huobi')
(1, 'badger_harvest.renCrv', ['badger', 'harvestfinance', 'ren', 'vesper', 'yearnfinance'], 'harvestfinance')
(1, 'Bit-x.com', ['bitx', 'excoino', 'bitinka', 'comprabitcoin', 'bitcoinp2p'], 'bitx')
(0, 'synthetix_SynthsGBP', ['tether', 'yearnfinance', 'ren', 'flr', 'convex'], 'synthetix')
(0, 'synthetix_SynthiOIL', ['tether', 'yearnfinance', 'ren', 'flr', 'convex'], 'synthetix')
(1, 'Binance: BGBP Token', ['latoken', 'tokenomy', 'tokenize', 'tokencan', 'binance'], 'binance')
(0, '0x_ExchangeProxyTransformerDeployer-v4', ['xexchange', '0exchange', 'jexchange', 'vexchange', 'oniexchange'], '0x')
(1, 'FYBSG.com', ['fybsg', 'fybse', 'zg', 'zbcom', '796'], 'fybsg')
(0, 'nexus_TokenFunction', ['yearnfinance', 'tether', 'ren', 'flr', 'convex'], 'nexus')
(0, 'synthetix_ProxysDOT', ['tether', 'feiprotocol', 'yearnfinance', 'ren', 'flr'], 'synthetix')
(1, 'maker_UNIV2UNIETH', ['maker', 'unilend', 'unionprotocol', 'stake1', 'ethichub'], 'maker')
(0, 'synthetix_ProxyiLTC', ['tether', 'feiprotocol', 'yearnfinance', 'ren', 'flr'], 'synthetix')
(1, 'DigiFinex', ['digifinex', 'finexbox', 'resfinex', 'bitfinex', 'coinex'], 'digifinex')
(0, 'synthetix_ProxysCOMP', ['tether', 'feiprotocol', 'yearnfinance', 'ren', 'flr'], 'synthetix')
(1, 'sushiswap_SushiMaker', ['sushiswap', 'sashimiswap', 'makiswap', 'mochiswap', 'shiroswap'], 'sushiswap')
(1, 'uniswap_V3Migrator', ['uniswap', 'miniswap', 'mooniswap', 'biswap', 'emiswap'], 'uniswap')
(1, 'HolyTransaction.com', ['holytransactioncom', 'actioncryptocom', 'allcoincom', 'bitelfincom', 'diceoncrackcom'], 'holytransactioncom')
(1, 'maker_PIP_LRC', ['maker', 'stake1', 'multiplierfinance', 'benqi', 'chfryfinance'], 'maker')
(1, 'aave_aAmmUniDAIUSDC', ['aave', 'morphoaave', 'agave', 'unilend', 'omnidexlend'], 'aave')
(1, 'aave_variableDebtTokenAddress - aSNX', ['fluidtokens', 'fortressloans', 'aave', 'justdefi', 'morphoaave'], 'aave')
(0, 'synthetix_StakingRewardssMSFTBalancer', ['tether', 'yearnfinance', 'convex', 'harvestfinance', 'ren'], 'synthetix')
(1, 'aave_stableDebtTokenAddress-aAmmUniWBTCWETH', ['fluidtokens', 'aave', 'ssap', 'justdefi', 'fortressloans'], 'aave')
(0, 'FTX Exchange', ['lcx', 'phinix', 'coinmex', 'vccexchange', 'xexchange'], 'ftx')
(1, 'maker_MCD_PAUSE_PROXY', ['maker', 'oxygen', 'stake1', 'bprotocol', 'protonloan'], 'maker')
(1, 'aave_aAmmUniLINKWETH', ['unilend', 'aave', 'morphoaave', 'agave', 'ethichub'], 'aave')
(1, 'Cryptopay.me', ['cryptopayme', 'cryptomineio', 'cryptorushin', 'cryptolocker', 'coinpaymentsnet'], 'cryptopayme')
(1, 'Compound Tether', ['compound', 'dogecompounder', 'morphoaave', 'tether', 'revert'], 'compound')
(1, 'MaiCoin.com', ['maicoin', 'bitcoincoid', 'coincafe', 'bitcoincom', 'blockchain'], 'maicoin')
(0, 'Foundry USA', ['bitcoincom', 'eligiusst', 'simplecoinus_mining', 'shawnp0wers', 'kncminercom'], 'foundrydigital')
(0, 'barnbridge_EToken WETH/USDC 25/75', ['tether', 'badger', 'yearnfinance', 'ren', 'flr'], 'barnbridge')
(1, 'Coin-Sweeper.com', ['coin-sweepercom', 'coinworkercom', 'coin-swapnet', 'brawkercom', 'rook'], 'coin-sweepercom')
(1, 'Huobi 4', ['huobi', 'huobijapan', 'huobikorea', 'yobit', 'aprobit'], 'huobi')
(0, 'synthetix_SynthiDOT', ['tether', 'yearnfinance', 'ren', 'flr', 'convex'], 'synthetix')
(1, 'compound_StdComptrollerG2', ['compound', 'morphoaave', 'ruler', 'euler', 'commodo'], 'compound')
(1, 'vesper_VLINK-poolRewards', ['vesper', 'harvestfinance', 'yearnfinance', 'tether', 'ren'], 'vesper')
(0, 'nexus_QuotationData', ['yearnfinance', 'tether', 'ren', 'flr', 'convex'], 'nexus')
(1, 'maker_MCD_CLIP_UNIV2DAIUSDT_A', ['maker', 'unilend', 'stake1', 'usdfilending', 'traderjoe'], 'maker')
(0, 'synthetix_SynthsDEFI', ['tether', 'yearnfinance', 'ren', 'flr', 'convex'], 'synthetix')
(1, 'compound_Base200bps_Slope222bps_Kink90_Jump40', ['compound', 'morphoaave', 'bastion', 'hundredfinance', 'fountainprotocol'], 'compound')
(1, 'BitMart', ['bitmart', 'bitmarktph', 'bitmarktpl', 'bitmain', 'bitme'], 'bitmart')
(1, 'bitfinex Neo/Neogas hot wallet', ['bitfinex', 'dovewallet', 'wallex', 'thorwallet', 'resfinex'], 'bitfinex')
(1, 'bitfinex Polkadot cold wallet', ['bitfinex', 'dovewallet', 'wallex', 'polkaswap', 'thorwallet'], 'bitfinex')
(0, 'synthetix_TokenStatesDOT', ['chatex', 'tether', 'yearnfinance', 'ren', 'flr'], 'synthetix')
(0, 'synthetix_ProxysXMR', ['tether', 'feiprotocol', 'yearnfinance', 'ren', 'flr'], 'synthetix')
(1, 'maker_MCD_CLIP_UNIV2UNIETH_A', ['maker', 'unilend', 'unionprotocol', 'stake1', 'ethichub'], 'maker')
(1, 'harvestfinance_WETH-USDC-LP Vault', ['harvestfinance', 'tether', 'yearnfinance', 'convex', 'vesper'], 'harvestfinance')
(1, 'Bilaxy 1', ['bilaxy', 'beaxy', 'decryptola', 'probit', 'banxa'], 'bilaxy')
(1, 'aave_variableDebtTokenAddress-aAmmUniDAIWETH', ['fluidtokens', 'aave', 'ssap', 'fortressloans', 'morphoaave'], 'aave')
(1, 'aave_aUSDC', ['aave', 'morphoaave', 'agave', 'usdfilending', 'filda'], 'aave')
(1, 'vesper_VUSDC-strategy-aave', ['vesper', 'chatex', 'tether', 'harvestfinance', 'yearnfinance'], 'vesper')
(0, 'synthetix_SynthiAAVE', ['tether', 'yearnfinance', 'ren', 'flr', 'convex'], 'synthetix')
(0, 'synthetix_ProxysREN', ['ren', 'tether', 'feiprotocol', 'yearnfinance', 'flr'], 'synthetix')
(1, 'badger_teamVesting', ['badger', 'harvestfinance', 'vesper', 'yearnfinance', 'tether'], 'badger')
(1, 'CoinHako.com', ['coinhako', 'coinhub', 'unocoin', 'coinhubmongolia', 'spectrocoin'], 'coinhako')
(1, 'aave_variableDebtTokenAddress-aAmmDAI', ['fluidtokens', 'aave', 'ssap', 'fortressloans', 'morphoaave'], 'aave')
(0, 'synthetix_SynthsLTC', ['tether', 'yearnfinance', 'ren', 'flr', 'convex'], 'synthetix')
(1, 'aave_stableDebtTokenAddress - aWETH', ['fluidtokens', 'fortressloans', 'justdefi', 'aave', 'morphoaave'], 'aave')
(1, 'Compound Augur', ['compound', 'augur', 'dogecompounder', 'morphoaave', 'auguryfinance'], 'compound')
(1, 'instadapp_AAVE-STAKE-A', ['instadapp', 'stake1', 'bondappetit', 'aave', 'lodestarfinance'], 'instadapp')
(1, 'Kucoin Shares (KCS)', ['kucoin', 'buyucoin', 'sharkswap', 'coinsquare', 'coinfloor'], 'kucoin')
(1, 'curvefinance_Ownership-Agent', ['curve', 'nerve', 'tangent', 'voltagefinance', 'versafinance'], 'curve')
(1, 'Huobi 28', ['huobi', 'huobijapan', 'huobikorea', 'yobit', 'aprobit'], 'huobi')
(1, 'compound_GovernorAlpha', ['compound', 'morphoaave', 'algoliquidgovernance', 'agora', 'everlend'], 'compound')
(1, 'harvestfinance_YFII Pool', ['harvestfinance', 'yearnfinance', 'convex', 'vesper', 'feiprotocol'], 'harvestfinance')
(1, 'CoinW 4', ['coinw', 'coin', '1coincom', 'dcoin', 'coinxtrader'], 'coinw')
(1, 'aave_aDAI', ['aave', 'morphoaave', 'aada', 'agave', 'orcadao'], 'aave')
(1, 'sushiswap_SushiV2Router02', ['sushiswap', 'sashimiswap', 'mochiswap', 'shiroswap', 'shibaswap'], 'sushiswap')
(1, 'uniswap_ProxyAdmin', ['uniswap', 'miniswap', 'mooniswap', 'swapp', 'swappi'], 'uniswap')
(1, 'uniswap_UniswapV2ETHUSDTUNIPool', ['uniswap', 'miniswap', 'mooniswap', 'biswap', 'emiswap'], 'uniswap')
(0, 'Slushpool', ['slushpoolcom', 'dpool', 'arkpool', 'batpool', 'aaopool'], 'braiins')
(0, 'Okminer', ['gbminers', 'asicminer', 'kncminercom', 'polminepl', 'bitmintercom'], 'okminer')
(1, 'uniswap_NonfungibleTokenPositionDescriptor', ['positionexchange', 'uniswap', 'miniswap', 'mooniswap', 'senpaiswap'], 'uniswap')
(1, 'instadapp_COMPOUND-A', ['instadapp', 'compound', 'morphoaave', 'bondappetit', 'aada'], 'instadapp')
(0, '0x_OrderValidator-v4', ['vapordex', 'orderlynetwork', 'alligator', 'nerve', 'swerve'], '0x')
(0, 'synthetix_LiquidatorRewards', ['tether', 'yearnfinance', 'ren', 'flr', 'convex'], 'synthetix')
(0, 'dydx_UsdcPriceOracle42', ['tether', 'yearnfinance', 'ren', 'flr', 'convex'], 'dydx')
(0, 'synthetix_TokenStatesOIL', ['chatex', 'tether', 'yearnfinance', 'ren', 'flr'], 'synthetix')
(1, '50btc', ['50btccom', 'btccom', 'btccpool', 'viabtc', 'btcnuggets'], '50btccom')
(1, 'Kraken 13', ['kraken', 'birake', 'latoken', 'tokencan', 'tokenize'], 'kraken')
(1, 'curvefinance_LinkUSD-StableSwapLinkUSD', ['curve', 'kuswap', 'pancakeswapnew', 'zenlinkastar', 'zyberswap'], 'curve')
(1, 'maker_PIP_PAXUSD', ['maker', 'stake1', 'usdfilending', 'benqi', 'demeter'], 'maker')
(1, 'badger_StakingRewards', ['badger', 'yearnfinance', 'tether', 'ren', 'flr'], 'badger')
(1, 'bitfinex POLIS hot wallet', ['bitfinex', 'dovewallet', 'wallex', 'thorwallet', 'resfinex'], 'bitfinex')
(1, 'Coinimal.com', ['bitpanda', 'koinim', 'coinfalcon', 'allcoin', 'coinfinity'], 'bitpanda')
(1, 'curvefinance_ankrETH-CurveTokenV3', ['curve', 'dappaccountdao', 'nerve', 'swerve', 'tokenlon'], 'curve')
(0, '1inch_LimitOrderProtocolV3', ['derifyprotocol', 'unifiprotocol', 'apexpro', 'shellprotocol', 'orionprotocol'], '1inch')
(1, 'instadapp_InstaMasterProxy137', ['instadapp', 'bondappetit', 'stake1', 'oxygen', 'aada'], 'instadapp')
(1, 'maker_PIP_BAT', ['maker', 'stake1', 'benqi', 'chfryfinance', 'acumen'], 'maker')
(0, 'synthetix_SynthiTRX', ['tether', 'yearnfinance', 'ren', 'flr', 'convex'], 'synthetix')
(1, 'deribit reserves', ['deribit', 'independentreserve', 'jibitex', 'bitcm', 'tenderswap'], 'deribit')
(0, 'synthetix_ProxysETH', ['tether', 'feiprotocol', 'yearnfinance', 'ren', 'flr'], 'synthetix')
(0, 'barnbridge_EPool Helper', ['vesper', 'badger', 'yearnfinance', 'tether', 'ren'], 'barnbridge')
(1, 'curvefinance_BUSD-LiquidityGauge', ['liquidityfinance', 'curve', 'liquidswap', 'valueliquid', 'mercurity'], 'curve')
(1, 'curvefinance_SynthBurner', ['curve', 'synthetify', 'nerve', 'creamfinance', 'nachofinance'], 'curve')
(0, 'synthetix_ExchangeRates', ['chatex', 'badger', 'tether', 'yearnfinance', 'ren'], 'synthetix')
(1, 'harvestfinance_RENBTC Vault', ['harvestfinance', 'ren', 'yearnfinance', 'convex', 'vesper'], 'harvestfinance')
(1, 'aave_variableDebtTokenAddress - aZRX', ['fluidtokens', 'fortressloans', 'aave', 'justdefi', 'morphoaave'], 'aave')
(1, 'Bitstamp: Contract 1', ['bitstamp', 'bitsten', 'bitstock', 'bitstorage', 'bitso'], 'bitstamp')
(1, 'Poloniex.com', ['poloniex', 'excoino', 'oolongswap', 'namiexchange', 'freiexchange'], 'poloniex')
(0, 'ENS: Wallet 1', ['dovewallet', 'ambirewallet', 'thorwallet', 'wallex', 'myetherwallet'], 'ethereumfoundation')
(1, 'vesper_vBetaUSDC-feeWhiteList', ['vesper', 'tether', 'harvestfinance', 'yearnfinance', 'ren'], 'vesper')
(0, 'synthetix_SynthiBTC', ['tether', 'yearnfinance', 'ren', 'flr', 'convex'], 'synthetix')
(1, 'Btcguild.com', ['btcguildcom', 'btccom', '50btccom', 'viabtc', 'btccpool'], 'btcguildcom')
(1, 'maker_MCD_DAI', ['maker', 'stake1', 'benqi', 'chfryfinance', 'acumen'], 'maker')
(1, 'Korbit.co.kr', ['korbit', 'orbitalswap', 'hanbitco', 'bitcoin24', 'bitcoinde'], 'korbit')
(1, 'curvefinance_PAX-LiquidityGauge', ['liquidityfinance', 'curve', 'liquidswap', 'bifrostdex', 'valueliquid'], 'curve')
(0, 'BitcoinFog', ['sideshift', 'blenderio', 'sinbadio', 'tornado'], 'bitcoinfog')
(0, 'nexus_Governance', ['yearnfinance', 'convex', 'harvestfinance', 'tether', 'ren'], 'nexus')
(1, 'HappyCoins.com', ['happycoins', 'coinscoth', 'coinse', 'exchangemycoins', 'coinspro'], 'happycoins')
(0, 'synthetix_TokenStatesTRX', ['chatex', 'tether', 'harvestfinance', 'yearnfinance', 'ren'], 'synthetix')
(1, 'bitfinex Bitcoin SV hot wallet', ['bitfinex', 'dovewallet', 'tradebitcoin', 'bitcoinde', 'bitcoin24'], 'bitfinex')
(1, 'fei_Chainlink FEI-ETH', ['feiprotocol', 'tether', 'chatex', 'yearnfinance', 'ren'], 'feiprotocol')
(1, 'maker_PROXY_FACTORY', ['maker', 'oxygen', 'tectonic', 'exactly', 'torches'], 'maker')
(1, 'Telco 214', ['telco214', 'f2pool', 'antpoolcom', 'slushpoolcom', 'bitcoincom'], 'telco214')
(0, 'synthetix_SynthiCEX', ['tether', 'yearnfinance', 'ren', 'flr', 'convex'], 'synthetix')
(1, 'maker_MCD_JOIN_UNIV2ETHUSDT_A', ['maker', 'unilend', 'stake1', 'ethichub', 'usdfilending'], 'maker')
(1, 'bitfinex IOTA hot wallet', ['bitfinex', 'dovewallet', 'wallex', 'thorwallet', 'finexbox'], 'bitfinex')
(1, 'SecureVPN.to', ['securevpnto', 'securedao', 'dappaccountdao', 'loanbasecom', 'insuredao'], 'securevpnto')
(1, 'Poloniex: MANA', ['poloniex', 'maicoin', 'oolongswap', 'graviex', 'tinyman'], 'poloniex')
(1, 'bitfinex NEO cold wallet', ['bitfinex', 'dovewallet', 'wallex', 'thorwallet', 'finexbox'], 'bitfinex')
(1, 'aave_stableDebtTokenAddress - aUSDC', ['fluidtokens', 'fortressloans', 'justdefi', 'aave', 'morphoaave'], 'aave')
(1, 'aave_arc_LendingRateOracle', ['lendingpond', 'usdfilending', 'cantodex', 'clearpool', 'aave'], 'aave')
(1, 'compound_Configurator', ['compound', 'morphoaave', 'torches', 'hundredfinance', 'fountainprotocol'], 'compound')
(1, 'HooToken (HOO)', ['hoo', 'latoken', 'tokenomy', 'tokencan', 'tokenize'], 'hoo')
(1, 'Bitfury', ['bitfuryorg', 'deepbitnet', 'bitmintercom', 'bitcoinrussia', 'bitclubnetwork'], 'bitfuryorg')
(1, 'aave_variableDebtTokenAddress-aAmmBptWBTCWETH', ['fluidtokens', 'aave', 'ssap', 'fortressloans', 'morphoaave'], 'aave')
(1, 'CoinPayments.net', ['coinpaymentsnet', 'cryptopayme', 'betcoinsnet', 'paymium', 'coin-swapnet'], 'coinpaymentsnet')
(0, 'nexus_Pool2', ['yearnfinance', 'tether', 'ren', 'flr', 'convex'], 'nexusprotocol')
(1, 'Binance 19', ['binance', 'bingbon', 'dexitfinanceswap', 'polycatfinance', 'algebrafinance'], 'binance')
(1, 'aave_variableDebtTokenAddress - aUNI', ['fluidtokens', 'fortressloans', 'aave', 'justdefi', 'morphoaave'], 'aave')
(1, 'instadapp_1INCH-A', ['instadapp', 'bondappetit', 'goldfinch', 'aada', 'anchor'], 'instadapp')
(0, 'ShapeShift 4', ['yapeswap', 'apeswap', 'busha', 'meshswap', 'happycoins'], 'shapeshift')
(1, 'BitPay.com', ['bitpaycom', 'leancycom', 'cryptobountycom', 'bitnzcom', 'paymium'], 'bitpaycom')
(1, 'curvefinance_RSV-StableSwapRSV', ['curve', 'zyberswap', 'pancakeswapnew', 'stablekoi', 'kibbleswap'], 'curve')
(1, 'harvestfinance_fCRV-HUSD', ['harvestfinance', 'yearnfinance', 'convex', 'vesper', 'tether'], 'harvestfinance')
(1, 'maker_GET_CDPS', ['maker', 'stake1', 'benqi', 'chfryfinance', 'acumen'], 'maker')
(1, 'Coinhako: Warm Wallet', ['coinhako', 'dovewallet', 'wallex', 'thorwallet', 'coinhub'], 'coinhako')
(0, 'dydx_PolynomialInterestSetter42', ['harvestfinance', 'yearnfinance', 'tether', 'ren', 'flr'], 'dydx')
(1, 'Bitpanda Ecosystem Token (BEST)', ['marsecosystem', 'bitpanda', 'latoken', 'tokencan', 'tokenomy'], 'bitpanda')
(1, 'maker_MCD_CLIP_CALC_UNIV2LINKETH_A', ['maker', 'mesher', 'unilend', 'stake1', 'ethichub'], 'maker')
(1, 'BTC-Alpha Exchange', ['btcalpha', 'kuna', 'xenaexchange', 'btcexchange', 'vccexchange'], 'btcalpha')
(1, 'Binance 20', ['binance', 'bingbon', 'dexitfinanceswap', 'polycatfinance', 'algebrafinance'], 'binance')
(1, 'aave_stableDebtTokenAddress - aMANA', ['fluidtokens', 'fortressloans', 'justdefi', 'aave', 'morphoaave'], 'aave')
(0, 'binance reserve wallets BUSD', ['dovewallet', 'independentreserve', 'wallex', 'thorwallet', 'curve'], 'binance')
(0, '0x_DevUtils-v3', ['xdefi', 'zilswap', 'rhinofi', 'secretnetwork', 'drachma'], '0x')
(0, 'dydx_DaiPriceOracle1', ['yearnfinance', 'tether', 'ren', 'flr', 'convex'], 'dydx')
(0, 'nexus_ProposalCategory', ['chatex', 'feiprotocol', 'yearnfinance', 'tether', 'ren'], 'nexus')
(1, 'harvestfinance_PYLON:FARM', ['harvestfinance', 'yearnfinance', 'convex', 'vesper', 'flr'], 'harvestfinance')
(1, 'PandoraOpenMarket', ['pandoraopenmarket', 'agoramarket', 'babylonmarket', 'evolutionmarket', 'nucleusmarket'], 'pandoraopenmarket')
(1, 'aave_variableDebtTokenAddress - aBAL', ['fluidtokens', 'fortressloans', 'aave', 'justdefi', 'morphoaave'], 'aave')
(1, 'badger_BadgerTree', ['badger', 'yearnfinance', 'tether', 'ren', 'flr'], 'badger')
(1, 'compound_PriceData', ['compound', 'morphoaave', 'apricotfinance', 'hundredfinance', 'fountainprotocol'], 'compound')
(1, 'Coinbase 5', ['coinbase', 'koinbazar', 'basefex', 'coinbit', 'namebase'], 'coinbase')
(1, 'huobi reserve wallets LTC', ['dovewallet', 'huobi', 'huobijapan', 'huobikorea', 'independentreserve'], 'huobi')
(1, 'BitMartToken (BMC)', ['bitmart', 'latoken', 'tokenize', 'tokenomy', 'tokencan'], 'bitmart')
(1, 'compound_Compoundv3Admin', ['compound', 'morphoaave', 'hundredfinance', 'fountainprotocol', 'commodo'], 'compound')
(0, 'synthetix_StakingRewardssTSLABalancer', ['tether', 'yearnfinance', 'convex', 'harvestfinance', 'ren'], 'synthetix')
(0, 'barnbridge_bb_aUSDT (Aave)', ['tether', 'badger', 'yearnfinance', 'ren', 'flr'], 'barnbridge')
(0, 'synthetix_ProxysFB', ['tether', 'feiprotocol', 'yearnfinance', 'ren', 'flr'], 'synthetix')
(1, 'BlockTrades.us', ['blocktrades', 'therocktrading', 'localtrade', 'tradeio', 'dextrade'], 'blocktrades')
(1, 'Huobi 17', ['huobi', 'huobijapan', 'huobikorea', 'yobit', 'aprobit'], 'huobi')
(1, 'maker_MCD_CLIP_CALC_UNIV2WBTCETH_A', ['maker', 'unilend', 'stake1', 'ethichub', 'unionprotocol'], 'maker')
(1, 'kucoin USDT reserves', ['independentreserve', 'kucoin', 'buyucoin', 'coinfloor', 'coin'], 'kucoin')
(1, 'ABCC Token (AT)', ['abcc', 'latoken', 'tokenomy', 'tokenize', 'tokencan'], 'abcc')
(0, 'aave_rwa_PermissionedLendingPoolAddressProviderRegistry', ['apeswap', 'lendingpond', 'usdfilending', 'cantodex', 'huckleberry'], 'aave')
(1, 'renvm_BasicAdapter', ['ren', 'yearnfinance', 'tether', 'flr', 'convex'], 'ren')
(1, 'compound_cWBTC', ['compound', 'morphoaave', 'hundredfinance', 'fountainprotocol', 'commodo'], 'compound')
(0, 'synthetix_CircuitBreaker', ['tether', 'yearnfinance', 'ren', 'flr', 'convex'], 'synthetix')
(1, 'Bitkub Hot Wallet 1', ['bitkub', 'dovewallet', 'thorwallet', 'wallex', 'bitker'], 'bitkub')
(0, 'Poolin', ['dpool', 'arkpool', 'batpool', 'aaopool', 'btccpool'], 'poolin')
(1, 'Kraken 10', ['kraken', 'birake', 'latoken', 'tokencan', 'tokenize'], 'kraken')
(1, 'harvestfinance_DAI Pool', ['harvestfinance', 'yearnfinance', 'convex', 'vesper', 'feiprotocol'], 'harvestfinance')
(1, 'badger_daoProxyAdmin', ['badger', 'feiprotocol', 'yearnfinance', 'tether', 'ren'], 'badger')
(0, 'synthetix_RewardEscrow', ['tether', 'yearnfinance', 'ren', 'flr', 'convex'], 'synthetix')
(0, 'synthetix_VirtualSynthMastercopy', ['tether', 'yearnfinance', 'ren', 'flr', 'convex'], 'synthetix')
(1, 'Binance 26', ['binance', 'bingbon', 'dexitfinanceswap', 'polycatfinance', 'algebrafinance'], 'binance')
(1, 'Bitcoin-24.com', ['bitcoin24', 'mybitcoincom', '10xbitcoin', 'bitcoinfog', 'bitcoinwalletcom'], 'bitcoin24')
(0, 'synthetix_AddressResolver', ['tether', 'yearnfinance', 'ren', 'flr', 'convex'], 'synthetix')
(1, 'harvestfinance_fRENBTC', ['harvestfinance', 'ren', 'yearnfinance', 'convex', 'vesper'], 'harvestfinance')
(1, 'ChBtc.com', ['chbtc', 'btcc', 'btce', 'btc38', 'btcex'], 'chbtc')
(1, 'Huobi Token', ['huobi', 'huobijapan', 'huobikorea', 'xtoken', 'latoken'], 'huobi')
(1, 'Poloniex: USDC', ['poloniex', 'oolongswap', 'graviex', 'longbit', 'polyx'], 'poloniex')
(1, 'maker_MCD_CLIP_CALC_RENBTC_A', ['maker', 'credix', 'scream', 'stake1', 'wildcredit'], 'maker')
(0, 'synthetix_ProxysJPY', ['tether', 'feiprotocol', 'yearnfinance', 'ren', 'flr'], 'synthetix')
(1, 'aave_variableDebtTokenAddress-aAmmUniRENWETH', ['fluidtokens', 'aave', 'ssap', 'viresfinance', 'fortressloans'], 'aave')
(0, 'synthetix_ProxyERC20', ['tether', 'feiprotocol', 'yearnfinance', 'ren', 'flr'], 'synthetix')
(0, 'synthetix_SynthsBTC', ['tether', 'yearnfinance', 'ren', 'flr', 'convex'], 'synthetix')
(1, 'BTCJam.com', ['btcjamcom', 'btctcom', '50btccom', 'haobtccom', 'btcdicecom'], 'btcjamcom')
